generation,max,mean,q5,q95,min
0.0,30.36521039683075,-2.0436205919846,-6.184799140890986,4.974062387145299,-6.320768294250582
1.0,66.04675666571221,3.4825334130465797,-4.920344563794579,22.301626878038526,-5.017279836814924
2.0,84.57480889721518,12.894479780415173,3.4842086095924905,39.38593208573529,3.3868718936119295
3.0,84.57480889721518,18.15969163391114,4.009567413221264,40.17993156125446,4.009567413221264
4.0,84.57480889721518,24.38228364973164,12.474348253449234,47.87043609877634,12.37959913428285
5.0,84.57480889721518,28.55673640697967,21.579465000727716,48.35986094006328,21.462665732981463
6.0,84.57480889721518,30.864107998823673,21.906249799193237,57.690414496672744,21.906249799193237
7.0,84.57480889721518,33.908467032986316,21.906249799193237,57.891870279617976,21.906249799193237
8.0,84.57480889721518,37.30060658841679,21.918595635015535,57.90694996131646,21.906249799193237
9.0,84.57480889721518,41.08360625464725,30.31218428774435,66.50615927728732,30.171054382389784
10.0,84.57480889721518,43.24648689757439,30.596874184628582,75.17145209144142,30.5489615464343
11.0,84.57480889721518,45.11810448180979,30.63847364182495,75.24259486259515,30.62010264645954
12.0,84.89165549623893,48.03798277392164,38.913766406047294,75.4316554962389,30.727000441436253
13.0,85.64835394814497,50.711319623625876,39.33011907701948,75.4669805236541,39.30964054567594
14.0,85.64835394814497,53.22819666851884,39.49733324560694,75.4669805236541,39.44704041507838
15.0,85.64835394814497,56.432955951441535,39.775496720772644,83.62585759704272,39.58389959779558
16.0,87.39853908213779,59.00519085041049,48.17256656708909,84.58427172435175,47.84514190598358
17.0,87.39853908213779,60.65602870409294,48.401393197907545,84.58427172435175,48.35102576183879
18.0,87.39853908213779,62.514294615051725,48.5438314067266,84.58427172435175,48.48657125383502
19.0,87.39853908213779,64.8461575464403,48.65056646850079,84.66622890233346,48.58389959779558
20.0,87.39853908213779,66.6646376582967,57.187675519819,84.73165023202871,56.64042613132762
21.0,87.39853908213779,67.24411533882308,57.25972708413432,84.73165023202871,57.21925648420767
22.0,87.39853908213779,67.6204377583869,57.37113548298045,84.73165023202871,57.31982739098293
23.0,87.39853908213779,68.91456251127238,57.43146501981807,85.26520195238068,57.394197933704
24.0,87.39853908213779,69.18354660965485,57.46266573298146,85.26520195238068,57.424050896853686
25.0,87.39853908213779,70.77901739478487,57.5489615464343,85.67548896985721,57.506938556659435
26.0,87.39853908213779,71.04735365421696,57.614595821256756,85.67548896985721,57.5489615464343
27.0,87.39853908213779,71.85192757337074,66.03449489660198,85.67548896985721,57.63870783429056
28.0,87.39853908213779,72.22343451499732,66.20075605949366,85.67548896985721,66.12506926914797
29.0,87.39853908213779,72.71888026102272,66.2821566198192,86.21522901631374,66.25379680945984
30.0,87.39853908213779,73.19591207612994,66.32582492347088,86.21522901631374,66.27968822339258
