generation,max,mean,q5,q95,min
0.0,29.813791376099505,2.564837705302028,-5.860882314237297,26.258166906000145,-6.148468295917649
1.0,29.813791376099505,6.235936886785658,-5.176149732573829,26.258166906000145,-5.176149732573829
2.0,29.813791376099505,14.265270955989243,3.359691509783852,26.258166906000145,3.358092929061886
3.0,29.813791376099505,18.93898279149413,7.766403895349544,26.258166906000145,4.009567413221264
4.0,29.813791376099505,23.471210136871168,21.906249799193237,29.736556236926084,21.906249799193237
5.0,30.32324619773172,25.149274818508335,21.906249799193237,30.299240506414336,21.906249799193237
6.0,30.32324619773172,25.149274818508335,21.906249799193237,30.299240506414336,21.906249799193237
7.0,48.5489615464343,27.81354599323244,21.906249799193237,40.34738963951812,21.906249799193237
8.0,56.591471208940504,32.95394067230503,21.906249799193237,52.972341860812705,21.906249799193237
9.0,56.591471208940504,34.665427115895596,21.909019038701704,52.972341860812705,21.906249799193237
10.0,56.591471208940504,37.22174227185078,29.71939287266532,52.972341860812705,29.6421577334919
11.0,56.591471208940504,37.22174227185078,29.71939287266532,52.972341860812705,29.6421577334919
12.0,56.591471208940504,39.96492831632394,30.048086174013733,56.588515533290064,29.86660195700335
13.0,56.591471208940504,39.96492831632394,30.048086174013733,56.588515533290064,29.86660195700335
14.0,56.591471208940504,39.96492831632394,30.048086174013733,56.588515533290064,29.86660195700335
15.0,57.20698639161586,42.69896675978519,30.2847530504371,56.93000455941195,30.269900217026425
16.0,75.1828888400368,49.88794379307602,34.0590242398298,67.12644856254688,30.32324619773172
17.0,75.1828888400368,53.478941579734666,38.83904635276991,71.12624174724264,38.69008172177348
18.0,75.1828888400368,57.14848671263915,43.483469676929545,71.12624174724264,39.51520306650934
19.0,75.1828888400368,57.14848671263915,43.483469676929545,71.12624174724264,39.51520306650934
20.0,75.1828888400368,57.14848671263915,43.483469676929545,71.12624174724264,39.51520306650934
21.0,75.1828888400368,59.8171179748126,52.16513521891165,71.12624174724264,48.5489615464343
22.0,75.1828888400368,62.53350263243101,56.86845304114441,71.1382781260078,56.591471208940504
23.0,75.1828888400368,62.53350263243101,56.86845304114441,71.1382781260078,56.591471208940504
24.0,75.1828888400368,62.53350263243101,56.86845304114441,71.1382781260078,56.591471208940504
25.0,75.1828888400368,62.53350263243101,56.86845304114441,71.1382781260078,56.591471208940504
26.0,75.1828888400368,63.4944462460909,57.21529431989373,71.14099716751299,57.20698639161586
27.0,75.1828888400368,64.39383834148326,57.24985635047723,71.14099716751299,57.225448454455574
28.0,75.1828888400368,64.40674880627338,57.2931667684201,71.14099716751299,57.27968822339259
29.0,75.1828888400368,65.29270136158753,57.32985119618231,71.14099716751299,57.30964054567594
30.0,75.1828888400368,66.17284951118666,61.27788749460953,71.14099716751299,57.35455310235676
