generation,max,mean,q5,q95,min
0.0,3.3440081891801476,-4.220798270110134,-5.371525019016494,-0.242033261928849,-5.37989735354046
1.0,3.3440081891801476,-2.292871138241175,-4.820281565605037,3.3440081891801476,-4.820281565605037
2.0,30.2962175253438,3.6788786153523945,-4.624972813284271,18.543792934416796,-4.624972813284271
3.0,30.2962175253438,6.247021114577071,3.3440081891801476,18.543792934416796,3.3440081891801476
4.0,30.2962175253438,6.484476596948339,3.407503669982446,18.543792934416796,3.3687882181786346
5.0,30.401578041001624,9.294448589328923,4.009567413221264,30.354165808955603,4.009567413221264
6.0,30.401578041001624,11.919113067079806,4.009567413221264,30.354165808955603,4.009567413221264
7.0,48.15356122494227,25.188704202569554,4.128913108322904,44.23215193976125,4.087345114263948
8.0,48.15356122494227,30.509240352943095,21.7802085588166,44.23215193976125,21.758252984940356
9.0,57.07307397402959,41.067014162509295,30.279960184110948,53.152931084516084,30.266658723102253
10.0,57.07307397402959,44.68373035904402,39.24566514096905,53.161010296143544,39.14492807779757
11.0,57.07307397402959,44.691782396709826,39.28995134813096,53.161010296143544,39.22544845445559
12.0,57.07307397402959,46.46431493883535,39.38123252990561,53.161010296143544,39.37959913428285
13.0,57.07307397402959,47.35367025064834,39.4084691623264,53.161010296143544,39.38322890233343
14.0,57.07307397402959,48.2545284682778,43.37865280394441,53.161010296143544,39.49061166337202
15.0,57.07307397402959,50.02686425347768,48.15356122494227,57.037331763895494,48.15356122494227
16.0,74.95736716631762,53.617376555055124,48.30346674173521,66.90943522978799,48.2731522524128
17.0,74.95736716631762,54.52307323751579,48.345246374159665,67.02510552613344,48.340517784240376
18.0,74.95736716631762,54.52307323751579,48.345246374159665,67.02510552613344,48.340517784240376
19.0,74.95736716631762,54.52307323751579,48.345246374159665,67.02510552613344,48.340517784240376
20.0,74.95736716631762,56.29226062984983,48.36809705408214,67.06397860252291,48.361645330666256
21.0,74.95736716631762,56.29226062984983,48.36809705408214,67.06397860252291,48.361645330666256
22.0,74.95736716631762,56.29226062984983,48.36809705408214,67.06397860252291,48.361645330666256
23.0,74.95736716631762,59.839128226490004,52.2438907240461,70.98409893621076,48.37959913428285
24.0,74.95736716631762,59.839128226490004,52.2438907240461,70.98409893621076,48.37959913428285
25.0,75.17991706964764,62.51916002002648,56.97894365618988,75.07976961314914,56.966913778201196
26.0,75.17991706964764,63.42033462736966,57.07014843521691,75.07976961314914,57.06775481255199
27.0,75.17991706964764,63.44866172229835,57.110595698052165,75.07976961314914,57.07307397402959
28.0,86.53703951986407,68.19220093963739,57.33952708518817,81.42633441726666,57.33011907701948
29.0,86.53703951986407,68.19220093963739,57.33952708518817,81.42633441726666,57.33011907701948
30.0,86.53703951986407,69.07085679308659,57.38049083005957,81.42633441726666,57.35102576183879
