generation,max,mean,q5,q95,min
0.0,21.906249799193237,-1.6975111222590933,-5.968884406413421,13.700893113600948,-6.148468295917649
1.0,21.906249799193237,6.610196696772479,-5.140577630155531,21.906249799193237,-5.159055299214529
2.0,21.906249799193237,21.906249799193237,21.906249799193237,21.906249799193237,21.906249799193237
3.0,21.906249799193237,21.906249799193237,21.906249799193237,21.906249799193237,21.906249799193237
4.0,21.906249799193237,21.906249799193237,21.906249799193237,21.906249799193237,21.906249799193237
5.0,21.906249799193237,21.906249799193237,21.906249799193237,21.906249799193237,21.906249799193237
6.0,39.48657125383502,24.529415193685914,21.906249799193237,35.46852621987444,21.906249799193237
7.0,39.48657125383502,25.363850915175764,21.906249799193237,35.46852621987444,21.906249799193237
8.0,39.48657125383502,25.363850915175764,21.906249799193237,35.46852621987444,21.906249799193237
9.0,39.48657125383502,27.10530713358067,21.906249799193237,35.50503271504001,21.906249799193237
10.0,39.48657125383502,27.10530713358067,21.906249799193237,35.50503271504001,21.906249799193237
11.0,39.48657125383502,27.965376009327294,21.906249799193237,35.50503271504001,21.906249799193237
12.0,39.48657125383502,27.965376009327294,21.906249799193237,35.50503271504001,21.906249799193237
13.0,39.48657125383502,29.694348466965444,21.906249799193237,35.50503271504001,21.906249799193237
14.0,66.1194670135993,38.60118441539508,30.525848902058133,58.21467504022976,30.506938556659453
15.0,66.1194670135993,38.60118441539508,30.525848902058133,58.21467504022976,30.506938556659453
16.0,66.1194670135993,39.51436134315819,30.550897033289022,58.21467504022976,30.5489615464343
17.0,66.1194670135993,43.94076067747943,30.611013196910488,62.08092449248851,30.58835394814496
18.0,66.1194670135993,43.94579606609399,30.638707834290575,62.08092449248851,30.638707834290575
19.0,66.46661051127248,48.40519730061627,39.37629400203324,66.31039593731956,39.361645330666256
20.0,66.46661051127248,48.427422727329194,39.40933954905721,66.31039593731956,39.394197933704
21.0,66.46661051127248,50.275014024109375,39.60856330421832,66.31039593731956,39.58389959779558
22.0,66.46661051127248,52.04010495405133,39.63870783429057,66.31039593731956,39.63870783429057
23.0,66.46661051127248,52.908216909720565,39.651565851890396,66.31039593731956,39.63870783429057
24.0,66.46661051127248,53.781584014922444,43.56092698964636,66.31039593731956,39.66728120673463
25.0,66.46661051127248,58.198999043010396,48.41123979214884,66.31165467939903,48.37237888630935
26.0,66.46661051127248,58.20724340993151,48.45658381021494,66.31165467939903,48.45482255552044
27.0,66.46661051127248,61.74558665987951,52.41951208059244,66.34027704187858,48.55326262833369
28.0,66.46661051127248,63.5061720788316,57.217832240825864,66.34027704187858,57.20394224923463
29.0,75.1335319430667,66.18676236266,61.3307440923453,71.23341729875929,57.47853908213776
30.0,75.22234767677735,67.96780347265981,66.10257518011045,75.18238059660756,66.10010264641751
