generation,max,mean,q5,q95,min
0.0,21.906249799193237,-2.7740196969753907,-6.270237360300756,4.009567413221264,-6.994849985833071
1.0,39.68188000615579,0.6175209894785878,-5.11946884563659,13.25830463573364,-5.159055299214529
2.0,84.1710543823898,9.921941887778553,3.083913303398156,39.688138163303485,-4.61512051684126
3.0,84.1710543823898,14.073263674372111,4.009567413221264,39.688138163303485,4.009567413221264
4.0,84.1710543823898,20.952692226780382,4.009567413221264,39.80177997775296,4.009567413221264
5.0,84.1710543823898,29.98282706454545,12.989364705903744,58.02301258930466,12.950143992750462
6.0,85.14394224923466,35.54636357849481,21.906249799193237,66.13111905327592,21.85833644349734
7.0,85.14394224923466,38.85599105729122,21.906249799193237,66.3326370015373,21.906249799193237
8.0,85.14394224923466,43.13133918888284,30.300771542210903,66.93889690077872,30.0572006248733
9.0,85.14394224923466,45.81514459311722,30.85661213469378,74.74774627110665,30.648141866523932
10.0,85.14394224923466,48.402818553088025,39.153273039706434,74.74774627110665,39.054579391393425
11.0,87.47598249381268,50.87956146722335,39.50963651532791,75.0720451331715,39.42027017401378
12.0,87.47598249381268,52.40342971603738,39.66174591760994,75.0720451331715,39.60637245364764
13.0,87.47598249381268,54.17739656106191,39.80122748594363,75.1680417606102,39.72700044143625
14.0,87.47598249381268,56.201346127286776,47.63166078579677,75.87956606050491,39.912403664767616
15.0,87.47598249381268,58.77644545318263,48.48980843324683,76.00067437161275,48.37959913428285
16.0,87.47598249381268,61.42867004391237,48.643413725327974,76.00067437161275,48.6109282701835
17.0,87.47598249381268,63.54872718188524,48.72137772219628,84.1730543823898,48.691732302598794
18.0,87.47598249381268,65.23567524570065,57.05402293564954,84.1730543823898,56.55428018061442
19.0,87.47598249381268,66.56073034030973,57.29093508896156,84.46573495010936,57.12506926914797
20.0,87.47598249381268,68.3784332495926,57.566060131177316,85.16494224923466,57.49466846406764
21.0,87.47598249381268,69.50859058067881,57.66632423972409,85.16494224923466,57.601837298482245
22.0,87.47598249381268,71.20167974309587,65.87761998219632,85.53654922776731,65.19649474239166
23.0,87.47598249381268,71.69026031757848,66.10423838646619,85.53654922776731,65.88853266049732
24.0,87.47598249381268,72.05073745664848,66.11389596854984,85.53654922776731,66.10559716573515
25.0,90.0317329693055,72.61204556561883,66.13056204304914,85.7444111179077,66.1194670135993
26.0,90.0317329693055,73.67341488364943,66.14492807779757,85.7444111179077,66.1363688244019
27.0,90.0317329693055,74.29791251830116,66.17076112641718,86.7657173448911,66.15356122494228
28.0,90.0317329693055,75.12623737808204,66.41841811042977,86.7657173448911,66.28957298262513
29.0,90.0317329693055,76.1441009383097,66.47454706086822,86.7657173448911,66.45092391510478
30.0,90.0317329693055,76.91543509556153,66.49020843538018,87.03350105793798,66.47454706086822
