generation,max,mean,q5,q95,min
0.0,74.83038926750854,-1.2922627684589891,-6.448507218717248,21.906249799193237,-7.303843225277706
1.0,74.83038926750854,5.357581776551914,-4.821081582672359,48.17100805118556,-5.0238805208462765
2.0,74.83038926750854,14.239803383067601,3.2764148980476193,48.35119267619383,3.2764148980476193
3.0,74.83038926750854,22.5637955976659,12.032141213249574,48.621268200402966,4.009567413221264
4.0,74.83038926750854,28.891191377110314,20.819570972875926,65.720045734045,12.943754194651692
5.0,75.5619206910768,33.72875525833174,21.906249799193237,66.17300365472545,21.906249799193237
6.0,75.5619206910768,37.32657820068893,21.906249799193237,66.19562377098447,21.906249799193237
7.0,84.56627799644576,42.62796267741311,29.1605311170836,66.5057862205253,21.924826184766175
8.0,84.56627799644576,45.71422843252915,30.651252978141382,66.5057862205253,30.59732261812772
9.0,84.56627799644576,48.651062120841736,39.12689690209259,66.51360519470498,38.80968459414685
10.0,85.77288973525111,50.529257163657704,39.45072974010346,67.24589244860252,39.427845967822236
11.0,85.77288973525111,53.4093010132456,39.65194904506731,74.84756979876408,39.56627799644576
12.0,85.77288973525111,55.90773352936239,47.74158081096187,74.84756979876408,39.84094470078547
13.0,85.77288973525111,57.29689220812345,48.37923812188417,75.3126746398327,48.286267194490634
14.0,88.21106227384331,59.29833477218633,48.51894613651727,85.01539443992797,48.482547103535296
15.0,88.21106227384331,60.82956649973564,48.57924424981726,85.01539443992797,48.557582289478205
16.0,88.21106227384331,61.63058808818723,48.59282822853988,85.01539443992797,48.58389959779558
17.0,88.21106227384331,63.16399630150954,48.64790545946414,85.12468118780953,48.62010264645954
18.0,88.21106227384331,65.23785689706361,48.905640035538546,85.48946419458738,48.77964417492168
19.0,88.21106227384331,66.9386999209171,57.26649717207318,85.48946419458738,57.1888590070233
20.0,89.49679627126204,67.8164598314234,57.458345827854714,85.78371524463732,57.40528862039816
21.0,89.49679627126204,68.89303943756603,57.53894687525521,85.78371524463732,57.470570912488576
22.0,89.49679627126204,70.16435681290848,57.68163550689108,85.90603306028173,57.6109282701835
23.0,89.49679627126204,72.00208280389137,57.8447251426826,86.73887874652515,57.72188534076948
24.0,89.49679627126204,72.88647193621632,66.1485592484592,86.73887874652515,65.83038926750854
25.0,89.49679627126204,73.855734820104,66.23059704545105,86.76363784169082,66.1710543823898
26.0,89.49679627126204,74.23180301505417,66.30964054567593,86.76363784169082,66.23167900420623
27.0,89.49679627126204,75.0587475174326,66.40491824833427,86.76363784169082,66.36521039683075
28.0,89.49679627126204,76.17018288957402,66.46246926907448,86.76363784169082,66.4316554962389
29.0,89.49679627126204,77.39450569329277,66.50283177470679,86.81100440868983,66.49466846406764
30.0,89.49679627126204,78.60238852324514,66.5619206910768,86.81100440868983,66.52353644806848
