generation,max,mean,q5,q95,min
0.0,29.99611293289346,-0.645454785436676,-5.612914658794634,18.302167449040944,-5.811140992976701
1.0,29.99611293289346,0.5640438066346095,-4.624972813284271,18.302167449040944,-4.624972813284271
2.0,47.63352955226856,8.343486836973634,-4.624972813284271,39.69669207354975,-4.624972813284271
3.0,47.63352955226856,18.73590844256901,4.009567413221264,43.64738996057379,4.009567413221264
4.0,47.63352955226856,26.592984312974416,12.66438046905614,43.64738996057379,12.515203066509345
5.0,47.63352955226856,30.046140314253876,16.82969588252657,43.64738996057379,13.009567413221264
6.0,47.63352955226856,31.711678147781946,25.173533571026276,43.64738996057379,21.498741789455273
7.0,47.63352955226856,32.5504357508532,29.731001306288903,43.64738996057379,29.664945748501943
8.0,47.63352955226856,33.47436010719379,29.87072244600245,43.68452442123339,29.857962594412644
9.0,47.63352955226856,34.39830051441239,29.893341374117465,43.792256253717085,29.88631782016777
10.0,56.815851109062514,40.60733893739458,29.946618233535855,52.68380640850523,29.945560653730624
11.0,65.73850831567896,44.186633703589415,29.969601776893626,61.723312572701545,29.947910831075582
12.0,65.73850831567896,45.05798321266154,33.89549477789997,61.723312572701545,29.99611293289346
13.0,65.73850831567896,46.832386075783546,38.71466886850216,61.723312572701545,38.66494574850194
14.0,65.73850831567896,48.64706508862509,38.81257603138424,61.723312572701545,38.77544157072464
15.0,65.73850831567896,50.42259589987305,38.965694426896334,61.723312572701545,38.85796259441264
16.0,65.73850831567896,50.42259589987305,38.965694426896334,61.723312572701545,38.85796259441264
17.0,65.73850831567896,51.29963845570859,42.83977442194465,61.723312572701545,39.09736666659863
18.0,65.73850831567896,53.066813467730654,47.59130782118741,61.723312572701545,47.589825118033815
19.0,65.73850831567896,53.066813467730654,47.59130782118741,61.723312572701545,47.589825118033815
20.0,65.73850831567896,53.066813467730654,47.59130782118741,61.723312572701545,47.589825118033815
21.0,65.73850831567896,53.94126258414904,47.608990676407544,61.723312572701545,47.59312001393069
22.0,65.73850831567896,55.75300623174919,47.68104665389919,65.67906373434565,47.66317426885356
23.0,65.77346333071253,57.56403513793508,47.718060655870104,65.75773357394742,47.70289068006606
24.0,84.2100817217735,61.214754242105826,51.60557328257252,75.91360344579604,47.73660173740838
25.0,84.2100817217735,65.73036483019163,56.557333628877544,79.91397336795951,56.53074968320423
26.0,84.2100817217735,65.73036483019163,56.557333628877544,79.91397336795951,56.53074968320423
27.0,84.2100817217735,65.7402997635884,56.60794837264589,79.91397336795951,56.589825118033815
28.0,87.63611293289347,68.84492854507437,56.71183560405731,86.09439888788948,56.63009901717177
29.0,87.63611293289347,69.71806186444053,56.813587731382704,86.09439888788948,56.81173587691741
30.0,87.63611293289347,69.71806186444053,56.813587731382704,86.09439888788948,56.81173587691741
