generation,max,mean,q5,q95,min
0.0,55.772337501271345,-2.8140675598977016,-6.148468295917649,11.927894506527478,-6.541029999189903
1.0,55.772337501271345,-0.10157926809332028,-5.106547890826389,12.5948923612735,-5.117993812416755
2.0,57.33357331188757,5.8685072437167936,-4.624972813284271,29.997555647462917,-4.624972813284271
3.0,57.33357331188757,13.695219581064725,3.5187399506580808,39.41388775415363,3.3905282048150394
4.0,57.33357331188757,18.50380238095866,4.009567413221264,39.45784158106988,4.009567413221264
5.0,66.25060701409174,24.44407218736219,12.575049982518596,39.95509414536686,12.502831774706799
6.0,75.1710543823898,27.92311307338365,21.619872760997108,48.9020106366266,21.561920691076804
7.0,75.1710543823898,30.93349706556169,21.906249799193237,57.097729023496576,21.906249799193237
8.0,75.1710543823898,32.8587261923007,21.906249799193237,57.16531146941458,21.906249799193237
9.0,86.13313081588583,35.524532038873204,21.906249799193237,57.83701838772336,21.906249799193237
10.0,86.49454706086824,39.035528196126805,21.98903247876781,66.68328543526552,21.963047397586372
11.0,86.49454706086824,43.38964040135744,30.20898078799877,66.68328543526552,30.04675666571221
12.0,86.49454706086824,45.115553133179986,30.591500716935172,66.85528149330533,30.519361076658
13.0,87.6252886203982,49.090680997624595,37.66125462446185,75.66205438238977,30.742504627972217
14.0,87.6252886203982,51.42811716718093,39.35102576183879,85.44024441580595,39.25060701409175
15.0,87.6252886203982,53.7749179814304,39.48498381891929,85.44024441580595,39.42027017401378
16.0,87.6252886203982,56.2857876249823,39.71891416974594,85.44024441580595,39.629361971872335
17.0,87.6252886203982,58.445507424570344,48.124510604118065,85.44561129534826,47.6738505268449
18.0,88.56426492725075,60.27847745231303,48.37887969741024,86.15120162813496,48.33357331188757
19.0,88.56426492725075,61.48319191041705,48.43912643016912,86.15120162813496,48.40157804100161
20.0,88.56426492725075,63.846025686195034,48.57858778524517,86.15120162813496,48.54041448585584
21.0,88.56426492725075,67.46492413132277,56.74120314485188,86.28280007447039,48.785064242391016
22.0,88.56426492725075,68.70939489913532,57.32650520607367,86.28280007447039,57.20698639161586
23.0,88.56426492725075,69.2678047027311,57.34751081973135,86.28280007447039,57.33011907701948
24.0,88.56426492725075,70.4832045471296,57.43528838785539,86.55338632051146,57.394197933704
25.0,88.56426492725075,71.58020189703824,57.49040964289517,86.55338632051146,57.46661051127248
26.0,88.56426492725075,72.46735808994622,57.52772932632851,86.55338632051146,57.5028317747068
27.0,88.56426492725075,73.7721403236909,57.63847364182494,86.57358968926322,57.59732261812772
28.0,88.56426492725075,75.20467131840026,66.20000642026434,86.57358968926322,65.73469878726229
29.0,89.25853908213779,76.2158078911898,66.2731522524128,86.79944780014195,66.23794861721983
30.0,89.25853908213779,76.8890241262765,66.38268640153223,87.52162421624561,66.32324619773172
