generation,max,mean,q5,q95,min
0.0,56.95736716631762,-2.912595871221387,-5.968083002372788,4.451136277599449,-6.295266001439646
1.0,56.95736716631762,1.1529150401868946,-5.1425331436382535,21.906249799193237,-5.170483995038151
2.0,56.95736716631762,10.209068604254455,-4.624972813284271,30.63814646113742,-4.624972813284271
3.0,56.95736716631762,18.684340146726218,4.009567413221264,38.884968461199286,4.009567413221264
4.0,56.95736716631762,25.022249598061627,21.50612221199508,39.15385108082649,21.401578041001624
5.0,57.44704041507838,26.62958150849335,21.906249799193237,39.46544104352648,21.906249799193237
6.0,66.51520306650934,28.976507951748474,21.906249799193237,48.502777950018896,21.906249799193237
7.0,66.51520306650934,31.985656001436965,21.906249799193237,57.17098482457413,21.906249799193237
8.0,66.51520306650934,34.59953520762404,21.906249799193237,57.79061037619647,21.906249799193237
9.0,83.10296301830213,38.25308895818998,21.918595635015535,66.20244592847281,21.906249799193237
10.0,83.10296301830213,42.73825366740006,30.432504737734074,66.36709160975737,30.200907345539473
11.0,84.24698639161588,46.645927420304304,30.77804829477326,66.47096932097104,30.681880006155783
12.0,84.24698639161588,48.48475930034612,39.00032450834851,66.48037228135634,38.908690117922305
13.0,85.5185943482359,50.32785192179267,39.32650520607367,74.87138362755827,39.29288973525112
14.0,85.5185943482359,51.40457973680723,39.40510309142833,74.87138362755827,39.368788218178636
15.0,86.27598249381268,53.98878899083433,39.51438000265664,75.60966002252577,39.48657125383502
16.0,86.27598249381268,54.96936848233585,39.59216006714927,75.60966002252577,39.54041448585584
17.0,86.27598249381268,56.91135112380046,47.54554437817601,75.60966002252577,39.68188000615579
18.0,86.27598249381268,60.80204035551105,48.37544388896357,83.11925379425072,48.30964054567594
19.0,88.21460763199208,62.29202516619346,48.49040964289517,83.46968892999094,48.43931836898447
20.0,88.21460763199208,63.95831051028313,48.59732261812772,84.26705005228227,48.579465000727716
21.0,88.21460763199208,65.3785529046872,56.34886630643878,84.68078511876021,55.99875437793051
22.0,88.47282822853991,66.69937823332698,57.155451245040304,85.30976110461938,56.95736716631762
23.0,88.47282822853991,67.70898036608185,57.24632841583843,85.52805109714052,57.19185751001956
24.0,88.47282822853991,68.74242100584178,57.38578881877287,85.73614198470275,57.269900217026425
25.0,88.47282822853991,69.91647230885118,57.48657125383502,85.97821887304919,57.443171938300466
26.0,88.47282822853991,71.49032465094217,65.07760638442407,86.31854974991118,57.544678884642295
27.0,88.47282822853991,72.35976086317716,65.92781764959021,86.31854974991118,65.20877853727382
28.0,88.47282822853991,73.26766880928683,66.16183413643947,86.32219490284284,66.11112204166712
29.0,88.47282822853991,74.93257782234032,66.20090734553948,86.68673874921068,66.1888590070233
30.0,88.47282822853991,75.58685213333756,66.30223983695112,86.68673874921068,66.23480889721516
