generation,max,mean,q5,q95,min
0.0,83.51421098074653,-2.055334760275332,-6.265585573693739,12.816229545783228,-7.316548177182976
1.0,83.51421098074653,2.51092637165082,-5.176149732573829,22.301626878038526,-5.176149732573829
2.0,83.51421098074653,9.65443590165129,-4.624972813284271,38.42712806364529,-4.624972813284271
3.0,83.51421098074653,15.775541848300373,4.009567413221264,39.4356486493209,4.009567413221264
4.0,83.51421098074653,22.96553430174363,12.515203066509345,40.07778968450385,12.47853908213775
5.0,83.51421098074653,26.80051275790961,21.906249799193237,48.691414682875276,21.882006187583244
6.0,83.51421098074653,29.185917617684265,21.906249799193237,57.46904013903432,21.906249799193237
7.0,83.51421098074653,31.535516256632647,21.906249799193237,57.96314699535492,21.906249799193237
8.0,83.51421098074653,35.12320932318853,21.906249799193237,65.5758403090923,21.906249799193237
9.0,83.51421098074653,39.0791347798255,22.199390043994573,66.08941854853352,21.91240366476761
10.0,83.51421098074653,43.04018037396648,30.553262628333684,66.19342797075939,30.506938556659453
11.0,85.93703951986407,46.537895341210394,30.710981075437232,66.90329583032153,30.67699002086159
12.0,85.93703951986407,48.60562470052258,39.42008184987401,66.91086559148825,39.37237888630936
13.0,85.93703951986407,50.19110912023868,39.51520306650934,66.91086559148825,39.5028317747068
14.0,85.93703951986407,51.082656832593486,39.59282822853988,75.12620568170185,39.5750499825186
15.0,85.93703951986407,53.22356133392025,39.64341372532799,75.15184145368147,39.629361971872335
16.0,85.93703951986407,54.82762691869967,39.750913779912814,75.18146220787516,39.66728120673463
17.0,85.93703951986407,56.097444520587615,48.24711090442178,75.18146220787516,48.225448454455574
18.0,85.93703951986407,57.269118463603526,48.3297754330551,75.18146220787516,48.3062678611973
19.0,85.93703951986407,58.087766104504965,48.39346799373294,75.18146220787516,48.35809292906188
20.0,85.93703951986407,59.33775439477984,48.46661051127248,75.73279443688244,48.44704041507838
21.0,85.93703951986407,61.49331335929634,48.53470671305864,84.17876112641717,48.49061166337202
22.0,85.93703951986407,62.64477026057563,48.58389959779558,84.17876112641717,48.5750499825186
23.0,85.93703951986407,64.43757390318075,57.18244439266592,84.3490327791418,57.13070308686623
24.0,85.93703951986407,65.36276310858199,57.237323609081606,84.80932797573256,57.1888590070233
25.0,85.93703951986407,65.90959417033996,57.2925586082131,84.80932797573256,57.24425778641309
26.0,85.93703951986407,66.53144175423785,57.340517784240376,84.80932797573256,57.31302464366018
27.0,85.93703951986407,67.16623812267879,57.38687189361193,84.95690452026965,57.368788218178636
28.0,86.86896154643432,68.4661856720372,57.442596116197386,85.2108644028644,57.409013019489144
29.0,86.86896154643432,69.17662685306115,57.5028317747068,85.2108644028644,57.46661051127248
30.0,87.05598249381268,70.26669057701369,57.59171953566516,85.66986573907667,57.51520306650934
