generation,max,mean,q5,q95,min
0.0,75.24425778641309,-3.0795727635719703,-6.188126114169237,3.7911403368366545,-7.528331766707247
1.0,75.24425778641309,1.4074040197180537,-5.117993812416755,22.33968980835948,-5.147494476813453
2.0,75.24425778641309,7.969799619823183,-4.624972813284271,39.56868538375038,-4.624972813284271
3.0,75.24425778641309,13.945478622033203,3.496350895737747,40.22166709849855,3.4316554962389034
4.0,85.49165549623892,21.11436046044282,4.009567413221264,48.64389767397464,4.009567413221264
5.0,85.49165549623892,28.836153254376057,12.906249799193237,57.50386700837488,12.882006187583244
6.0,85.49165549623892,32.40025575123123,21.906249799193237,57.61302648013845,21.882006187583244
7.0,85.49165549623892,36.982592016464956,21.906249799193237,58.106658274173896,21.906249799193237
8.0,85.49165549623892,43.55026650607907,30.45854075987552,66.93031792983396,30.263427702520808
9.0,85.49165549623892,46.154591006323884,30.686794020958214,66.93031792983396,30.67699002086159
10.0,87.74814186652395,50.556714891804795,39.391340013012005,75.16636896451301,39.22544845445559
11.0,87.74814186652395,54.10081987975379,39.633790884322856,75.51078660871626,39.62472159231584
12.0,87.74814186652395,56.88284129547965,48.2214274054002,76.05317461405454,47.40832626799133
13.0,87.74814186652395,58.00403102811804,48.357388692067794,76.05740624688644,48.29288973525112
14.0,87.74814186652395,59.93960171372695,48.52689597370425,84.99551270163855,48.47454706086822
15.0,87.74814186652395,61.19249166946459,48.61482155527448,84.99551270163855,48.570654371045556
16.0,87.74814186652395,62.17275881263794,48.63847364182494,84.99551270163855,48.615504937210915
17.0,87.74814186652395,65.8162813052005,57.11932754349492,86.48179936481405,56.601405065464775
18.0,87.74814186652395,66.12099596242983,57.33617891342,86.48179936481405,57.299556426609314
19.0,87.74814186652395,67.63145914836008,57.48637004632003,86.48179936481405,57.435479592677304
20.0,88.4719398588649,68.94804531910006,57.51499602687604,86.8507146540969,57.5028317747068
21.0,88.4719398588649,70.322544409871,57.5487474133447,86.8507146540969,57.53193985886487
22.0,88.4719398588649,71.235071440595,57.58835394814496,86.8507146540969,57.56627799644576
23.0,88.4719398588649,72.6692702764798,57.652892469282534,86.8507146540969,57.63402398497815
24.0,88.4719398588649,74.005466260645,65.6942786058981,86.8507146540969,57.676990020861595
25.0,88.4719398588649,75.13790802224484,66.33948326457751,86.8507146540969,66.23167900420623
26.0,88.4719398588649,75.92810786086078,66.42746717813182,87.1672117612189,66.34051778424038
27.0,88.4719398588649,76.560259110338,66.46246926907448,87.1672117612189,66.44317193830047
28.0,88.4719398588649,77.33072748649575,66.47434825344924,87.39002735743396,66.45873645484157
29.0,88.4719398588649,77.7917675443387,66.494263603556,87.39002735743396,66.47454706086822
30.0,88.4719398588649,78.16263897164353,66.527310913845,87.39002735743396,66.49466846406764
