generation,max,mean,q5,q95,min
0.0,30.3062678611973,-1.9748765619398603,-6.150355312316791,12.44907894559045,-6.480044561926653
1.0,30.56627799644576,3.55590555375349,-4.820281565605037,21.906249799193237,-4.820281565605037
2.0,39.570654371045556,10.723120626396687,3.2734028940287514,30.43723415866787,3.15645558296864
3.0,86.33959913428288,19.72797599236568,4.009567413221264,48.465445488081144,4.009567413221264
4.0,86.33959913428288,28.79157029660129,20.654873109867186,57.251470634074394,12.943754194651692
5.0,86.33959913428288,32.84799876242608,21.906249799193237,65.83299588852567,21.906249799193237
6.0,86.33959913428288,38.129803981564436,21.906249799193237,66.9223368422478,21.906249799193237
7.0,86.35703951986407,43.31244018932664,30.07481702369986,74.68548664367005,29.77940982990026
8.0,86.35703951986407,47.412844634487456,30.58301851772809,75.21238767825713,30.506938556659453
9.0,86.35703951986407,52.20648896219443,38.78479547303455,75.21238767825713,38.476437693850485
10.0,86.35703951986407,55.258720467309644,39.50652871829924,84.63235986090167,39.4316554962389
11.0,88.47853908213779,60.41573824320283,48.21894879092895,86.205592084745,47.66140592179681
12.0,88.47853908213779,64.90011205365377,48.45424002465944,86.24216750058501,48.394197933704
13.0,89.42814186652396,69.80919810106224,57.16045034262103,86.59916750058498,48.643413725327974
14.0,89.42814186652396,72.16217503571059,57.40491824833427,86.63959913428288,57.33357331188757
15.0,89.42814186652396,76.73056123382625,66.11112204166712,86.93187184611762,66.10559716573515
16.0,89.42814186652396,78.38501309364118,66.21234156893277,86.97731072429882,66.1888590070233
17.0,89.42814186652396,80.93674191512213,66.47037289242778,87.7680167413018,66.42784596782224
18.0,89.42814186652396,82.82173040587891,75.18557184824857,87.7680167413018,66.6769900208616
19.0,89.42814186652396,84.13139305299204,75.30223983695112,87.87772933223809,75.24109822612272
20.0,89.42814186652396,85.54237308567646,83.8332618165958,87.9977351584032,75.46661051127248
21.0,89.42814186652396,86.1171470240311,84.69104437317922,88.19682503748987,84.47070308686624
22.0,89.42814186652396,86.29889176837324,85.20228034653744,88.29171422807084,84.94742736117439
23.0,89.42814186652396,86.4597078531785,85.53122520520273,88.29171422807084,85.47288973525114
24.0,89.42814186652396,86.54301099043711,85.65288973525115,88.29171422807084,85.54425778641308
25.0,89.42814186652396,86.65746379044982,85.78198509193427,88.36944245943211,85.72521039683078
26.0,89.42814186652396,86.74034529186234,85.91598249381268,88.36944245943211,85.85959913428287
27.0,89.42814186652396,86.83016468451146,86.11509219032398,88.36944245943211,85.99703951986407
28.0,89.42814186652396,86.87644395186668,86.15941830225938,88.36944245943211,86.11703951986408
29.0,89.42814186652396,86.96781841360499,86.21576614393396,88.36944245943211,86.17703951986407
30.0,89.42814186652396,87.03727254646377,86.27598249381268,88.36944245943211,86.23703951986407
