generation,max,mean,q5,q95,min
0.0,30.358092929061886,-1.9919973228671584,-6.186208623900494,12.486406356290079,-7.022868086082641
1.0,48.68679402095821,3.285291703580275,-4.885024510714913,30.364516845300543,-5.087596335232384
2.0,56.822055885949396,11.420794461671418,3.15645558296864,38.12097038895018,2.8199833463474278
3.0,65.86443510891826,16.343403680284233,4.009567413221264,39.27443067766184,4.009567413221264
4.0,65.86443510891826,23.175024466782233,12.442405639776547,39.5510511319707,12.37598249381266
5.0,83.90064962889991,29.683368331093945,21.66998573824351,57.27417484709781,21.506938556659453
6.0,83.90064962889991,34.156200799175814,21.906249799193237,66.05053993820921,21.906249799193237
7.0,85.2641754375678,40.52540757627726,29.76600333506728,66.72265656428577,21.989364705903746
8.0,85.2641754375678,44.53445790565429,30.565627228040157,67.13921639907657,30.506938556659453
9.0,85.2641754375678,49.861960746487085,38.64713236431698,75.94430543811438,30.89405452609942
10.0,85.77282822853991,54.37890441361076,39.58389959779558,83.55538193782517,39.544678884642295
11.0,85.77282822853991,57.842544904699835,39.87342673293821,83.55538193782517,39.76355803717005
12.0,85.77282822853991,60.375576396143934,48.278714166614,84.63283203063344,47.866601957003354
13.0,85.77282822853991,62.300217098654784,48.54341299424308,84.86114282003128,48.5028317747068
14.0,86.01616819497441,65.62766613051537,56.23782673054247,84.94537260366536,48.691732302598794
15.0,86.4328282285399,67.48711519202357,57.37923812188417,85.18651603425023,56.99858512203885
16.0,86.4328282285399,68.59515621952886,57.49000803431031,85.2620382038205,57.443171938300466
17.0,87.63616819497442,69.99608877823694,57.60094041344791,85.78499522686164,57.557582289478205
18.0,87.63616819497442,71.33597283280164,57.837610132060526,86.02294256003763,57.711732969305466
19.0,87.63616819497442,72.54660704797396,66.04390423202724,86.16492469742016,65.81585110906252
20.0,87.63616819497442,73.3509356221804,66.34383366893316,86.41782895529786,66.26020708782076
21.0,88.6025471035353,73.89354832101593,66.46621680845094,86.55490347350921,66.40528862039817
22.0,88.6025471035353,74.83946422586561,66.50242360917484,86.61798748938578,66.48657125383502
23.0,88.6025471035353,75.48083288240117,66.54041448585585,86.61798748938578,66.51936107665802
24.0,88.6025471035353,76.42035581393762,66.55326262833368,86.73983062063039,66.5489615464343
25.0,88.6025471035353,77.28427760062178,66.56606013117731,86.88020007660374,66.5575822894782
26.0,89.80506424239105,78.16658156501279,66.59732261812772,87.05154710353533,66.57946500072771
27.0,89.80506424239105,78.99014547601728,66.71196159002189,87.05154710353533,66.61092827018349
28.0,89.80506424239105,80.04687531238172,74.52870691241998,87.66576687855189,66.73214184093668
29.0,89.80506424239105,80.82604762353603,74.77163020245524,88.23432142166303,74.53230127389564
30.0,89.80506424239105,81.08578354105173,75.3125187371519,88.23432142166303,74.77544157072464
