generation,max,mean,q5,q95,min
0.0,47.7290115681417,-2.518616970588983,-6.191753658702166,4.011651048041292,-7.656212639346384
1.0,48.46661051127248,3.3218408764106,-5.106247589623378,22.304922438286006,-5.117993812416755
2.0,56.591471208940504,12.05422474418051,3.15645558296864,39.406083154718125,2.7714889964088165
3.0,75.42784596782224,20.989097893290673,4.009567413221264,47.76549781247669,4.009567413221264
4.0,75.42784596782224,28.368115400814716,21.1945647298805,48.459130157663104,21.065105804380412
5.0,75.46661051127248,34.03402387468502,21.906249799193237,57.99066954430158,21.906249799193237
6.0,86.01853908213778,39.83784348785659,21.91240366476761,75.29334613315721,21.906249799193237
7.0,86.01853908213778,45.31499217324294,30.419521096333,75.42784596782224,30.253796809459846
8.0,86.01853908213778,49.75273760695065,38.5023281247798,75.42784596782224,30.76355803717005
9.0,86.01853908213778,52.84095989684281,39.39733071484488,75.42784596782224,39.32324619773172
10.0,86.13616819497442,55.82527123968939,39.61414738775762,75.9467538302362,39.55326262833369
11.0,86.13616819497442,57.99861889221288,47.086695373962506,85.6887425546912,39.63402398497815
12.0,86.13616819497442,58.9971064917353,47.93380750549516,85.80967552205904,47.589825118033815
13.0,86.13616819497442,59.58565014378843,48.316081248312045,85.80967552205904,48.21003982910275
14.0,86.13616819497442,61.677583972740585,48.435479592677304,85.80967552205904,48.409013019489144
15.0,86.25282822853991,62.32857376595467,48.45873645484156,85.86360740294984,48.435479592677304
16.0,88.16661578162046,64.63833868088076,48.55736630642098,85.95617220259548,48.53616819497439
17.0,88.16661578162046,68.0025625140785,56.7865986588565,86.14200119665269,48.676990020861595
18.0,88.16661578162046,69.46083269116406,57.32041682400025,86.32491405666556,57.136368824401906
19.0,88.19165549623894,71.16746557320793,57.42386186071169,86.52201800416671,57.38687189361193
20.0,88.19165549623894,73.40728844558103,57.63129603576563,86.96874466048645,57.52353644806849
21.0,88.19165549623894,74.21744598958814,57.838150677865734,86.96874466048645,57.63402398497815
22.0,88.19165549623894,75.58678028553828,65.88468546627593,86.96874466048645,65.55428018061443
23.0,88.19165549623894,76.39857865811383,66.28610244969579,86.96874466048645,66.10559716573515
24.0,88.19165549623894,76.79286697796276,66.32256591512893,86.96874466048645,66.28626719449063
25.0,88.3197425546912,77.85712797856291,66.41970731628754,86.99194256003764,66.34051778424038
26.0,88.3197425546912,78.06267915058146,66.43931836898447,86.99194256003764,66.42027017401378
27.0,88.3197425546912,78.79975722511658,66.46641327235793,86.99194256003764,66.45482255552044
28.0,88.3197425546912,79.16899319344466,66.47434825344924,86.99194256003764,66.45482255552044
29.0,88.3197425546912,79.899532872817,66.58301851772809,86.99194256003764,66.47853908213776
30.0,88.3197425546912,80.39572243293631,74.1017534515495,87.01420195238065,66.56627799644576
