generation,max,mean,q5,q95,min
0.0,46.71175559897986,-2.3549250239544746,-6.148468295917649,11.604899960959923,-6.368187186350492
1.0,56.77544157072464,2.022845548208721,-5.117993812416755,22.338385386555267,-5.159055299214529
2.0,56.77544157072464,7.726799341966585,-4.624972813284271,30.958248408475676,-4.624972813284271
3.0,56.77544157072464,11.731512748656256,3.9495070414615916,31.162115074674638,3.9062497991932377
4.0,56.77544157072464,16.799152635697585,4.009567413221264,39.35986094006328,4.009567413221264
5.0,75.5446788846423,24.132129174192965,12.77189068204427,48.38968689584636,12.657665748035189
6.0,75.5446788846423,28.864739362415854,21.696695091940924,56.799359332661396,21.60183729848225
7.0,75.55326262833368,32.2203385779541,21.906249799193237,66.10947315310882,21.906249799193237
8.0,85.35288973525114,37.68440820095512,21.906249799193237,66.6331341054859,21.906249799193237
9.0,85.35288973525114,42.506849082597206,29.878394455706584,75.13638082184356,21.956574883080755
10.0,85.35288973525114,45.475682483590965,30.544253350158904,75.13638082184356,30.49466846406763
11.0,85.69703951986408,48.77812360736458,30.891112501098274,75.3310699656659,30.71173296930546
12.0,85.69703951986408,51.666761543217426,39.33634985375744,75.34084706740062,39.15645558296864
13.0,86.05703951986408,54.46873234690087,39.518330112297875,75.54510807182686,39.46661051127248
14.0,86.05703951986408,56.42373653242662,39.601837298482245,75.54510807182686,39.55326262833369
15.0,86.05703951986408,59.250317199963256,48.12089457103908,75.54510807182686,39.98272016318508
16.0,86.05703951986408,60.285013003523574,48.33634985375744,75.55591811959938,48.26020708782077
17.0,86.05703951986408,61.9111104136405,48.43874474892636,76.08774862939272,48.40157804100161
18.0,86.13954695689887,64.11312524554795,48.55240790666573,85.69969349772185,48.506938556659435
19.0,86.37616819497441,66.37497769041033,56.89398430524656,85.82903951986407,55.88848788350384
20.0,86.37616819497441,67.13396122276743,57.19788162462294,85.82903951986407,57.14492807779757
21.0,86.37616819497441,68.30972156999717,57.4040041460924,85.82903951986407,57.29288973525112
22.0,86.37616819497441,69.11323208034423,57.47317172857873,85.82903951986407,57.41275134159975
23.0,86.37616819497441,70.97250427442674,57.623126924127035,85.82903951986407,57.511062273843315
24.0,86.37616819497441,72.55791797108851,66.11098372899247,86.03292469742016,65.90192571783376
25.0,86.37616819497441,72.93729821507353,66.11932754349493,86.03292469742016,66.11112204166712
26.0,86.63165549623892,73.93463175190159,66.14478501618352,86.12693118261106,66.1363688244019
27.0,88.05289246928254,75.5697610996404,66.21279680728242,86.37821176121889,66.18586946817493
28.0,90.69289246928257,76.74181834510937,66.25557491542449,86.41877031868282,66.21925648420768
29.0,90.69289246928257,77.80488067214714,66.37166458844699,86.45949041883424,66.31642023266132
30.0,90.69289246928257,79.41267987565469,66.55630016794754,86.60951902554964,66.49466846406764
