generation,max,mean,q5,q95,min
0.0,39.25379680945985,-1.6888479924230577,-6.148468295917649,20.55163572741679,-6.400257445308821
1.0,47.69190155849046,3.7706732971612076,-4.860581650303646,21.906249799193237,-4.983606621708336
2.0,47.69190155849046,11.560969317496708,3.15645558296864,30.992393015477262,2.2419054955722695
3.0,48.33357331188757,19.448045913110732,4.009567413221264,47.57177588507643,4.009567413221264
4.0,48.33357331188757,25.591103939942485,21.64233176614098,47.69235901822314,21.424050896853686
5.0,66.1828888400368,27.99783742031618,21.906249799193237,48.28550234925845,21.906249799193237
6.0,66.1828888400368,30.433444569056554,21.906249799193237,48.28550234925845,21.906249799193237
7.0,66.37959913428286,35.32806242339825,21.906249799193237,57.377077428078046,21.906249799193237
8.0,66.37959913428286,39.44801656198838,30.039895347430345,57.40151566578871,29.693724713051985
9.0,75.46661051127248,41.732184016063975,30.544041933353427,57.92494017318511,30.498741789455273
10.0,75.46661051127248,44.04029047064978,30.691732302598794,66.10292029324506,30.61550493721091
11.0,75.46661051127248,46.98058579262715,39.34348644531551,66.15777724582206,39.25060701409175
12.0,75.46661051127248,48.159138407529,39.397697016849484,66.18939563021796,39.38322890233343
13.0,75.46661051127248,49.57453683641087,39.511062273843315,66.31635336819132,39.46266573298146
14.0,75.46661051127248,50.37125789608617,39.539780227879476,66.31635336819132,39.51936107665801
15.0,75.46661051127248,52.59202121332319,39.62403192620922,66.89747995700394,39.58835394814496
16.0,75.46661051127248,53.20319445844968,39.657665748035186,66.89747995700394,39.629361971872335
17.0,75.46661051127248,54.80183951370486,47.80972353289198,66.90136544299288,47.56545348121253
18.0,75.46661051127248,55.275503961904604,48.11848884059495,66.90136544299288,47.81173587691741
19.0,75.46661051127248,56.2017443907225,48.27641489804762,66.90136544299288,48.24742736117437
20.0,86.51060701409176,58.90623643607009,48.33703951986406,75.16668642589694,48.33011907701948
21.0,86.51060701409176,61.053279885152016,48.49874178945527,75.18910634547076,48.435479592677304
22.0,86.51060701409176,62.63504734748857,48.58345711703173,75.18910634547076,48.52353644806849
23.0,86.51060701409176,64.78037838405493,57.15645558296864,75.40482966451518,57.14492807779757
24.0,86.51060701409176,65.23182683863912,57.19471465503031,75.40482966451518,57.16226955283406
25.0,86.51060701409176,66.49256554140278,57.26893555687969,75.90314831903876,57.21310261863329
26.0,86.51060701409176,67.37693356368271,57.42008184987401,75.90314831903876,57.368788218178636
27.0,86.51060701409176,68.36596947516641,65.65291689110893,84.20217493042206,57.46661051127248
28.0,86.51060701409176,69.08824605140849,66.07561069115768,84.20217493042206,66.04157530697022
29.0,86.51060701409176,69.18873968666105,66.11112204166712,84.20217493042206,66.10559716573515
30.0,86.51060701409176,69.46567763936822,66.11389596854984,84.27217826042367,66.11112204166712
