generation,max,mean,q5,q95,min
0.0,48.47454706086822,-2.5740154430205644,-6.229293798444811,11.948335347722454,-6.371611847231857
1.0,85.37780260937953,3.5783380012557378,-5.159055299214529,39.953060448243065,-5.159055299214529
2.0,85.37780260937953,12.935024896657298,2.6600026831454398,48.871718450880145,-4.605170185988092
3.0,85.37780260937953,20.37379574465859,4.009567413221264,56.456369591460565,4.009567413221264
4.0,85.37780260937953,28.69970874631183,12.201135012784174,56.49806064082946,11.926955465899596
5.0,85.37780260937953,33.329562630990715,21.41989423239308,57.6370779862213,20.847267305295894
6.0,85.37780260937953,36.955807497461365,21.906249799193237,66.59495073189282,21.906249799193237
7.0,85.37780260937953,41.04519030644896,29.59130673510798,66.59495073189282,21.91240366476761
8.0,85.37780260937953,43.958809209425645,30.502627275444215,73.93808171286275,30.45092391510478
9.0,85.37780260937953,46.16145825753461,30.762766463909216,73.93808171286275,30.638707834290575
10.0,85.37780260937953,47.79401190390461,38.65497177994947,73.93808171286275,37.6116721404229
11.0,85.37780260937953,49.21764305946704,39.157016106436025,74.74322742619088,38.81379137609951
12.0,85.37780260937953,50.73868516100834,39.375982493812664,75.61109068994926,39.35102576183879
13.0,85.37780260937953,51.28921562359158,39.3978811791203,84.26537655576037,39.375982493812664
14.0,85.37780260937953,53.75306738676356,39.51499602687604,84.58528690511794,39.49874178945527
15.0,85.92143221083352,56.04787373296088,39.68630382095338,84.81075345824945,39.64341372532799
16.0,85.92143221083352,57.88275175750473,47.40951048989754,84.87045306789966,46.95422342312049
17.0,85.92143221083352,59.22029485170599,47.81574812241436,84.87045306789966,47.563849631630575
18.0,85.92143221083352,60.36560940408818,48.29938948154604,85.22665711183375,48.22234767677733
19.0,86.94012416617346,62.53575276565266,48.37184220852719,85.32086465048485,48.32667673282851
20.0,87.24213864227897,64.98372237115474,48.51003974331975,85.42576648559547,48.482547103535296
21.0,87.24213864227897,66.72638008428508,48.709995821883275,85.42576648559547,48.615504937210915
22.0,87.24213864227897,68.41575757676195,56.44464310818933,85.77315728902991,55.80857066996362
23.0,87.34982511803383,69.7184248390988,56.62288980703769,85.83930246741878,56.49421593987177
24.0,88.19681188675918,71.69423117916371,57.185869468174936,85.93142365111598,57.15067522005314
25.0,88.26480143665991,73.6932513725325,57.55094642474998,86.16220417396734,57.33011907701948
26.0,88.26480143665991,75.71663166700921,65.22818897415016,86.9401429408567,57.58835394814496
27.0,88.26480143665991,76.87166573119924,65.3838679252251,86.9401429408567,65.29681188675914
28.0,89.5353882723321,78.1736340133125,66.10794313108639,86.95558160896039,65.72147857583415
29.0,89.5353882723321,79.29211051814102,66.1768063939221,87.24752296606671,66.12788221052459
30.0,90.32176184993443,81.46850566077919,73.20986673364507,88.19861577918378,66.34751081973135
