generation,max,mean,q5,q95,min
0.0,47.66849815010631,-0.8259707219371311,-6.188126114169237,21.90199714191566,-6.867974408970294
1.0,47.66849815010631,3.787534610620699,-5.082021656775578,22.322211196237788,-5.1298987149230735
2.0,47.66849815010631,11.551241552716624,3.15645558296864,30.51426165927707,3.15645558296864
3.0,67.64378736065362,21.822337627466467,4.448397737217604,47.695881983484504,4.009567413221264
4.0,75.19185751001956,27.174909878624298,12.924205058766246,48.7683807641903,12.68679402095821
5.0,84.36116910165768,32.579685271782935,21.6288990056017,65.57288726842654,21.59282822853988
6.0,84.36116910165768,38.20305433520425,21.906249799193237,66.13914325868278,21.906249799193237
7.0,84.36116910165768,43.17404015424492,30.466413272357926,66.53300907585748,30.358092929061886
8.0,89.56286628716607,46.67283325892594,30.6429442383105,67.96846009696834,30.606372453647637
9.0,89.56286628716607,50.853538426761745,39.33271565792626,75.1776992747921,39.078421580356185
10.0,89.56286628716607,54.18253430230977,39.49306832751333,75.91928872518417,39.45092391510478
11.0,89.56286628716607,56.1422078673671,39.61987276099711,75.91928872518417,39.544678884642295
12.0,89.56286628716607,58.88090751656827,48.09586506367604,75.91928872518417,47.65611956587367
13.0,89.56286628716607,60.1662084505028,48.2726660249182,75.91928872518417,48.23794861721982
14.0,89.81621026685237,61.954689783102275,48.397697016849484,84.37397897990473,48.33703951986406
15.0,91.84036784739047,65.51004804014083,48.684389711624824,85.32440922426956,48.506938556659435
16.0,91.84036784739047,67.4214493734702,57.16111676401906,85.32440922426956,56.755833099336265
17.0,91.84036784739047,68.42153078469615,57.25363731969144,85.32440922426956,57.21925648420767
18.0,91.84036784739047,69.50621748005534,57.40510309142833,85.32440922426956,57.2962175253438
19.0,91.84036784739047,70.97652171041706,66.07828771146764,85.89157996068924,65.54009554562246
20.0,91.84036784739047,71.41284479023217,66.11112204166712,87.090077567142,66.10835578817422
21.0,91.84036784739047,72.03334407397891,66.1221243579893,89.57553348615039,66.11389596854984
22.0,91.84036784739047,72.45646196194329,66.12226421822037,89.82031773389932,66.1194670135993
23.0,91.84036784739047,72.76859177129938,66.12788221052459,89.82031773389932,66.12226421822037
24.0,91.84036784739047,74.0055421273005,66.14206684551654,89.82031773389932,66.1363688244019
25.0,91.84036784739047,74.48493458604408,66.16782512422236,89.82031773389932,66.14779752022552
26.0,91.84036784739047,75.09904018608498,66.17695410451698,89.89978785995694,66.16811752271649
27.0,91.84036784739047,75.6361810962046,66.1828888400368,89.9380047361038,66.17695410451698
28.0,91.84036784739047,76.04010365670021,66.18586946817493,89.9380047361038,66.1828888400368
29.0,91.84036784739047,77.15524817937644,66.19170758486975,90.46158568953749,66.18586946817493
30.0,91.84036784739047,77.48551014279226,66.19471465503031,90.46158568953749,66.1888590070233
