gen,best_default,mean_default,std_default
0,93.32661051127248,40.64519596766643,42.61779538235283
1,93.32661051127248,74.22126264866472,32.355028522159785
2,93.32661051127248,86.71512858528885,16.5388875305196
3,93.32661051127248,87.8242091620387,15.126395879815211
4,93.32661051127248,90.29616247925496,9.14356401639806
5,94.09605369405456,91.11736547010112,5.331989932154158
6,94.09605369405456,92.17570752940374,0.7972818112688828
7,94.09605369405456,90.69193431886131,11.595166768005454
8,94.09605369405456,91.41998838684718,9.005211487845843
9,94.09605369405456,92.3812633311388,0.2744464278765197
10,94.09605369405456,91.3771697273024,9.368569913146592
11,94.09605369405456,92.059425471704,3.1095038460349342
12,94.09605369405456,91.12793841382287,9.7946679220538
13,94.09605369405456,91.554735604236,6.33207695975581
14,94.09605369405456,91.8477278683948,5.569944448437914
15,94.09605369405456,92.3562500584428,0.5081714332207383
16,94.09605369405456,91.47130818340688,9.03254025392249
17,94.09605369405456,91.56814004367568,8.31541141686482
18,94.09605369405456,92.3566854141511,0.6295098311388989
19,94.09605369405456,91.42588540435698,9.325290527115284
20,94.09605369405456,91.43204967699349,9.307947601442743
21,94.09605369405456,92.40646796133204,0.3084314263065004
22,94.09605369405456,91.56485930647356,8.131527521950046
23,94.09605369405456,92.39277419562556,0.2619100462748751
24,94.09605369405456,92.42471897027832,0.2423393308309848
25,94.09605369405456,92.42913790264836,0.250223095397998
26,94.09605369405456,92.43018174971662,0.3443165557537919
27,94.09605369405456,92.37662798383091,0.60092285438486
28,94.09605369405456,91.61141867640885,7.493081855696336
29,94.09605369405456,91.43807048537474,8.912858566631291
