gen,best,mean,std
0,90.08855887687,47.44218753309418,21.838389139483656
1,90.08855887687,67.63345115964694,10.949855722693233
2,90.08855887687,75.33655452003455,9.273420798982272
3,90.08855887687,81.12367737706457,7.193636784904948
4,90.08855887687,84.78105374491736,3.3008928837088307
5,90.6229722985938,85.9245045102803,1.457717312431889
6,91.66896154643432,86.53054465506335,1.7366432675277634
7,91.66896154643432,87.16293450071163,1.8003459645382036
8,91.66896154643432,87.88589521323267,1.7836900723007851
9,91.66896154643432,88.11143220926392,1.7810529475556307
10,91.66896154643432,88.56260022526092,1.6510765620395458
11,91.66896154643432,88.89690616949697,1.47634180025016
12,91.66896154643432,89.14272975667653,1.2866339344524296
13,91.66896154643432,89.5131344715767,1.076846564436415
14,91.66896154643433,89.77289086386679,1.0139874294030122
