gen,best_default,mean_default,std_default
0,93.13214184093668,85.03614569730286,13.763489986536008
1,93.23521402607648,88.22610734827813,8.481844320444779
2,93.89405452609942,86.93969315713484,13.685468407631198
3,93.90624979919323,89.10379633446804,7.220066763213009
4,93.92482618476618,88.40523564211134,11.716301210820196
5,93.92482618476618,89.56585200873053,9.702387044061089
6,93.92482618476618,90.57004077072916,7.678342226134692
7,93.92482618476618,90.77243332037668,7.404616549856282
8,93.92482618476618,90.76688406152712,6.749031036359157
9,93.92482618476618,90.88877244524824,7.162523555921914
10,93.92482618476618,90.99092894340389,4.744882433471571
11,93.92482618476618,91.3089052246029,3.641675176796408
12,93.92482618476618,90.85853133787836,4.919199817677075
13,93.92482618476618,90.3329055298593,8.193865379494092
14,93.92482618476618,90.3770131691264,7.511193046208359
15,93.92482618476618,90.63422328561252,5.845521622155834
16,93.92482618476618,89.94820665753313,7.244336415047915
17,93.92482618476618,89.51513770519635,7.454295547460619
18,93.92482618476618,88.86244642328056,10.450387292366251
19,93.92482618476618,90.6972036645896,5.044432196778319
20,93.92482618476618,90.84843365149676,6.081765819855702
21,93.92482618476618,90.6679176943366,4.435531879856801
22,93.92482618476618,90.3575243269696,6.145023415527074
23,93.92482618476618,90.99073910272602,4.433846048306207
24,93.92482618476618,90.63882262803628,6.969169679198144
25,93.92482618476618,91.12955320389943,5.350432355396767
26,93.92482618476618,91.36549522832463,3.181900331968027
27,93.92482618476618,89.51384868015253,8.316641913481869
28,93.92482618476618,89.92992217682914,7.597644389308253
29,93.92482618476618,90.26919664002288,6.294460107407208
