gen,best_balanced,mean_balanced,std_balanced,best_default,mean_default,std_default
0,86.39185751001963,44.75819163151952,23.24460751396337,92.63486503108352,35.36077034718432,42.46835592346258
1,86.66226955283413,58.61530507159023,22.82387213125033,92.6651892629374,60.37847609882651,40.550454323846814
2,86.93931836898454,67.87205757057421,21.3201980112538,92.94317193830048,70.48905466816227,36.86301878728296
3,89.47946500072776,75.21068727889374,17.803803534232866,93.56389959779558,80.36949708994011,29.350575917446577
4,90.07504998251864,81.09099136488247,11.224739491276916,93.67946500072772,87.45876895946338,18.79219629446981
5,90.07504998251864,83.58466160985837,7.136661730060273,93.67946500072772,90.47009954703006,12.608047732607956
6,90.7387078342906,83.19045577610328,7.391559064628002,93.863413725328,90.38788441644992,12.602781914422392
7,90.7387078342906,83.54422994468912,9.461126379496433,93.863413725328,89.82410187467605,14.766915782402323
8,90.7387078342906,84.10761534310794,7.806922541657707,93.863413725328,90.75153388980324,11.682943292043417
9,90.7387078342906,84.83782342007227,6.563971595616342,93.863413725328,91.56423411240314,9.220527650141124
10,90.7387078342906,84.06572531548818,10.06542021246807,93.863413725328,90.84492841149913,11.628713069389985
11,91.401682633452,84.65512540252718,7.63752546420969,94.04669517527552,91.5399981818618,9.31218413548684
12,91.401682633452,83.948092785454,9.902430712175116,94.04669517527552,90.60341572812328,13.056239212704549
13,91.401682633452,83.36709191705812,9.200058512622933,94.04669517527552,90.62794085506177,11.781188582882448
14,93.10624979919324,82.90876334096849,10.394966367636304,94.5524036647676,88.90872092889886,17.110622854434737
15,93.10624979919324,83.03378025740183,10.706786787618148,94.5524036647676,89.35302206188828,15.39167179994679
16,93.10624979919324,84.59750875153797,5.607023638676752,94.5524036647676,92.11773641540898,3.102217014806169
17,93.10624979919324,84.18896984327822,7.122373828519365,94.5524036647676,91.47238698199718,9.05283355653647
18,93.10624979919324,82.3997678112076,11.76772402428677,94.5524036647676,89.01275223617084,16.71670169016459
19,93.10624979919324,83.93843011972356,9.014036198059816,94.5524036647676,90.61064684081892,12.936004797784827
20,93.10624979919324,83.19725418690459,13.009981551452327,94.5524036647676,88.87274087463564,18.36788831905496
21,93.10624979919324,83.75260452094801,10.934191057181431,94.5524036647676,89.17947856422103,17.172971362837046
22,93.10624979919324,83.9990897128651,10.544020383411535,94.5524036647676,89.30034091993774,16.760775104470724
23,93.10624979919324,85.2756615655481,6.664497334893969,94.5524036647676,91.76026593696444,9.108936869309147
24,93.10624979919324,84.7344033526574,10.006539507676123,94.5524036647676,90.78390009134613,13.166796020087844
25,93.10624979919324,85.58399559344572,6.229785525776614,94.5524036647676,91.84068434254634,9.08781810556206
26,93.10624979919324,85.25977607464732,8.311003948662531,94.5524036647676,90.32850110584846,14.513019959076004
27,93.70624979919324,84.72540463500164,10.285479286556892,94.6724036647676,89.51583792123827,16.685695368732883
28,93.70624979919324,85.12226871548553,10.090018243772224,94.6724036647676,90.36411421859005,14.812021533292194
29,93.70624979919324,85.14516284625937,11.063896258467537,94.6724036647676,90.19656279385146,15.927536512719776
