gen,best_default,mean_default,std_default
0,91.16518926293742,18.25238561409762,30.59419790549456
1,91.16518926293742,45.37737784013275,33.047958498622435
2,91.16518926293742,67.7171140964899,26.927101292930864
3,92.7928282285399,75.49251460893969,20.615245021697103
4,92.7928282285399,81.37053770740617,15.497991789554831
5,92.7928282285399,80.06578648463136,19.25904880377403
6,92.7928282285399,79.38390314535427,18.89739293122413
7,92.7928282285399,82.8345993537371,14.28797041907514
8,92.8528282285399,83.3071488103907,13.800984384357069
9,92.8528282285399,82.58795182661943,16.42540668619499
10,92.8528282285399,84.60179824516486,11.174877479701845
11,92.9728282285399,85.72820205320927,8.706005473917855
12,93.0928282285399,84.21128502019346,12.115247949178938
13,93.20835394814496,84.78167413915335,12.51084204173624
14,93.20835394814496,87.63815372671864,6.586529346465769
15,93.20835394814496,88.12264419015015,5.254926028351214
16,93.20835394814496,86.6509569960618,9.774442782321804
17,93.20835394814496,87.52027173430777,7.103525388020167
18,93.20835394814496,85.36051870095908,14.346204186564076
19,93.20835394814496,87.66120424412716,8.429215335565587
20,93.20835394814496,86.32895809333395,10.917132979529535
21,93.2128282285399,87.870833303808,7.665151521450351
22,93.2128282285399,88.01578669579955,10.05053138659712
23,93.2128282285399,87.87606388207757,9.52528917997329
24,93.2728282285399,88.20903902145777,6.407902001604227
25,93.2728282285399,86.62060043951871,12.89079013872152
26,93.3928282285399,85.43879739153763,13.535408015159572
27,93.3928282285399,86.77082878596143,11.691578273312112
28,93.3928282285399,87.60051246545707,9.4043290862999
29,93.3928282285399,87.57597117252836,10.482876924977742
