gen,best,mean,std
0,42.68611316836654,6.339086162187705,6.2589682991339926
1,42.68611316836654,10.723511256108347,3.961254061033349
2,42.68611316836654,11.731820254582141,6.02936229130301
3,42.68611316836654,13.952548622992824,9.11120807611961
4,42.68611316836654,15.531079034550604,10.821978046635802
5,42.68611316836654,16.123491199173714,11.29340511965984
6,42.68611316836654,19.26555202228928,13.273062487610106
7,42.68611316836654,22.655387355112058,14.306374089808354
8,42.68611316836654,24.60654089929493,14.479378943496206
9,42.68611316836654,26.48648347547584,14.36879559394793
10,42.68611316836654,29.096838216279842,13.849463299852474
11,42.68611316836654,31.77005368812177,12.855131630480615
12,42.68611316836654,34.1965268860418,11.579227270856311
13,42.68611316836654,36.97184642925532,9.348286591799306
14,42.68611316836654,40.12643329963623,5.3873327828821935
