gen,best,mean,std,best_log,mean_log,std_log
0,21.681880006155783,5.742579583583494,9.903819215139734,21.681880006155783,5.742579583583494,9.903819215139734
1,30.52353644806849,13.029677020268869,9.221290244549431,30.52353644806849,13.029677020268869,9.221290244549431
2,30.62472159231584,17.25395479804795,7.384554508063866,30.62472159231584,17.25395479804795,7.384554508063866
3,39.269900217026425,21.481897234874577,5.719651171759016,39.269900217026425,21.481897234874577,5.719651171759016
4,39.41275134159975,22.05220734760717,5.510287310354416,39.41275134159975,22.05220734760717,5.510287310354416
5,39.41275134159975,23.14345708156578,5.6001368262588285,39.41275134159975,23.14345708156578,5.6001368262588285
6,39.41275134159975,23.265345472874348,6.526449040969895,39.41275134159975,23.265345472874348,6.526449040969895
7,39.41275134159975,24.25729589377112,6.475222968885863,39.41275134159975,24.25729589377112,6.475222968885863
8,39.41275134159975,25.315189988477155,8.089251725448351,39.41275134159975,25.315189988477155,8.089251725448351
9,39.41275134159975,25.308197704342533,8.116976068981215,39.41275134159975,25.308197704342533,8.116976068981215
10,39.41275134159975,26.738427552183047,7.802793291704046,39.41275134159975,26.738427552183047,7.802793291704046
11,39.41275134159975,27.20693899453522,7.498074991370704,39.41275134159975,27.20693899453522,7.498074991370704
12,39.42784596782224,26.584330426404065,8.17726372745142,39.42784596782224,26.584330426404065,8.17726372745142
13,39.42784596782224,26.66403265533644,7.798920927138431,39.42784596782224,26.66403265533644,7.798920927138431
14,39.42784596782224,26.845111624271,8.561680382062951,39.42784596782224,26.845111624271,8.561680382062951
15,39.4316554962389,25.76450192221106,9.21382500269261,39.4316554962389,25.76450192221106,9.21382500269261
16,39.4316554962389,26.044678828656483,8.027869991605694,39.4316554962389,26.044678828656483,8.027869991605694
17,39.4316554962389,27.833552963307824,8.585092110603716,39.4316554962389,27.833552963307824,8.585092110603716
18,39.4316554962389,26.772622597031067,7.675546642364582,39.4316554962389,26.772622597031067,7.675546642364582
19,39.4316554962389,27.39291952682173,8.076614492260845,39.4316554962389,27.39291952682173,8.076614492260845
20,39.4316554962389,27.290543862791424,8.675182554034423,39.4316554962389,27.290543862791424,8.675182554034423
21,39.4316554962389,27.90105868322709,7.605650116387121,39.4316554962389,27.90105868322709,7.605650116387121
22,48.19788162462294,26.48889667984045,8.67548924375555,48.19788162462294,26.48889667984045,8.67548924375555
23,48.19788162462294,26.37363768157923,9.32343543918118,48.19788162462294,26.37363768157923,9.32343543918118
24,48.19788162462294,27.64897042423697,8.034209189128319,48.19788162462294,27.64897042423697,8.034209189128319
25,48.19788162462294,29.064815581666885,7.305247511401157,48.19788162462294,29.064815581666885,7.305247511401157
26,48.19788162462294,28.1643681100021,7.627207217973351,48.19788162462294,28.1643681100021,7.627207217973351
27,48.19788162462294,26.46198256269333,9.306493511543229,48.19788162462294,26.46198256269333,9.306493511543229
28,48.19788162462294,26.81209786014351,9.79142422301605,48.19788162462294,26.81209786014351,9.79142422301605
29,48.19788162462294,26.460943669418548,10.048770399180205,48.19788162462294,26.460943669418548,10.048770399180205
