gen,best_default,mean_default,std_default
0,75.2731522524128,22.45234491754919,32.92526110085463
1,75.2731522524128,57.149388932072846,21.359227707875668
2,75.29288973525112,65.23618509492897,13.911325285998236
3,87.7519398588649,68.6595029235758,11.63968675466382
4,87.7519398588649,70.39569008119263,9.910290751584864
5,87.8719398588649,71.0754189087746,10.904935834803927
6,88.15065437104559,71.27608818857314,11.55108261118698
7,88.15065437104559,72.45356173080805,8.509112715901555
8,88.15065437104559,73.00784745978902,8.602401368324996
9,88.15065437104559,73.75058467963316,7.803352649930557
10,88.15065437104559,71.87268052111196,13.670634074359173
11,88.15065437104559,74.03483434175148,10.181275386041856
12,88.15065437104559,72.95274648019523,11.95002743657514
13,89.59520306650937,72.88114399300294,10.07183698914988
14,89.59520306650937,73.0915696733333,11.642511781543108
15,89.59520306650937,75.13083431387116,7.918803576626094
16,89.59520306650937,73.82486257565523,10.104580014502774
17,89.59520306650937,73.94812267127166,10.4469055131853
18,89.59520306650937,73.579749157263,9.760270677742948
19,89.59520306650937,74.35975078592674,12.165543962823032
20,89.59520306650937,74.30271681473019,11.13354779267144
21,89.75061166337206,72.62789602359999,13.88040679635366
22,89.75061166337206,74.67132583653537,10.931685230309135
23,89.79616819497443,76.53659578470409,10.260225084262892
24,89.79616819497443,77.38491901875314,11.732274111796505
25,89.79616819497443,76.23685853962343,10.871588303126655
26,89.79616819497443,76.3608934033092,11.562086419846882
27,89.79616819497443,76.27928329903789,14.543366654741414
28,89.88283177470683,77.87853487215126,10.776849533065423
29,89.88693855665949,78.3077981764664,9.92016362874258
