gen,best,mean,std
0,58.204209454403255,17.30335305592738,14.36029094671583
1,66.75297592783951,29.163520004551177,13.84501732795
2,66.75297592783951,35.55117066103331,15.6256180050961
3,66.75297592783951,42.99806636058971,15.197473937355165
4,66.75297592783951,48.356114479169655,12.267062175856156
5,66.75297592783951,53.35955027856672,8.28473943882131
6,66.75297592783951,56.76129367714739,2.282692717328909
7,66.75297592783951,57.2761592764216,0.9609486446150752
8,94.02326625757942,57.86034901029779,4.184588320193856
9,94.02326625757942,57.89746558578476,4.181019337532325
10,94.02326625757942,58.29001626943731,4.510720112988599
11,94.02326625757942,58.66977345023988,5.124884103454973
12,94.02326625757942,58.98844084774896,5.441116747989375
13,94.02326625757942,59.397193840735305,5.901335697090965
14,94.02326625757942,59.78311815062536,6.184965132789633
