gen,best_balanced,mean_balanced,std_balanced,best_default,mean_default,std_default
0,29.681880006155783,0.2925727739604647,8.351039252204426,57.68679402095821,4.738159347478095,15.08536208112773
1,34.51936107665801,6.216993209912568,10.543313915006683,66.52353644806848,15.42236855731372,19.091604039166874
2,48.13357331188769,13.171418848359922,11.354242608350576,85.09703951986407,27.87556009251703,20.18136560448533
3,48.13357331188769,18.624057277543507,10.4267900007573,85.09703951986407,37.69329773091509,18.311200349064567
4,55.21003982910287,21.24623243058592,11.67994738702368,86.4131026186333,42.036141677186194,19.668656447224063
5,58.68687189361206,22.5190170777682,12.080802105634966,87.25052820481507,43.96731266926562,19.465836984098665
6,58.68687189361206,24.616531027754608,12.63404609042568,87.25052820481507,47.30942856526756,19.59844033174676
7,58.68687189361206,26.8628989381187,12.778667451416576,87.25052820481507,50.97267377342685,19.37359601174976
8,58.68687189361206,27.3935495931632,13.08058227867969,87.25052820481507,51.93285371734091,20.069520236027813
9,60.43703951986419,28.25096517113321,12.873879842275873,87.5605177842404,53.22303360470907,19.10612408785241
10,60.47699002086172,28.36973229651248,14.034022265679942,87.8418800061558,52.99856023545672,20.673315723679348
11,61.33011907701962,28.75593539922405,14.203908520165657,87.7335733118876,53.58973771579837,21.0931406655009
12,71.56246379491773,30.429353044877207,15.86209161371481,89.56510580438044,55.65906247528933,23.0865062827418
13,71.56246379491773,30.94942925988541,17.005052564562742,89.56510580438044,55.51914633352648,23.577462681320867
14,71.56246379491773,33.57949284478358,17.85759025939612,89.56510580438044,59.35861845407934,24.962015702462764
15,71.56246379491773,32.84833156677138,17.245669680602372,89.56510580438044,58.39297015132746,23.60986764920476
16,71.56246379491773,33.89692373616944,17.690169615195128,89.56510580438044,59.76383997943471,23.69226293079181
17,73.75356122494244,33.31037463395342,17.00453517901942,90.07645558296866,58.983562799710256,22.29736623607372
18,73.75356122494244,33.754925430387146,17.87470853577178,90.07645558296866,58.87366430496747,22.62034520021056
19,74.98853266049748,33.64717516491183,19.6567726103531,90.11075241723566,57.69697547206688,24.14554179170448
20,74.98853266049748,36.37092617762527,19.98330546399661,90.11075241723566,61.07980399476132,23.620231779622657
21,76.79486503108367,37.6876310082093,21.41979518040434,90.71788162462298,61.39634047622437,23.93509142788945
22,76.79486503108367,37.90097994580719,21.36207728242019,90.71788162462298,62.139991251451335,24.86228696216398
23,76.79486503108367,41.54219524233213,22.345624410860854,90.71788162462298,65.2946367876391,24.383883799354244
24,81.96665872310237,43.34799451376522,22.435443906771344,91.80990021702644,66.99473644160742,23.625774394254428
25,81.96665872310237,42.7568528810484,24.114687000705946,91.80990021702644,65.39948432134264,26.4671614148458
26,81.96665872310237,45.19467664490032,22.465614559571893,91.80990021702644,69.2900031149484,23.60916615164085
27,81.96665872310237,46.62105832186178,23.605186464509867,91.80990021702644,69.95849191110801,26.06622844862546
28,81.96665872310237,46.38477603791144,20.91159977234753,91.80990021702644,71.50299602688972,21.04282489752725
29,81.96665872310237,44.88804519640666,21.877159895733225,91.80990021702644,69.348637040436,23.111338994761404
