gen,best_default,mean_default,std_default
0,48.282972298593776,16.91275139539094,12.89640148798076
1,66.47454706086822,22.946617715057045,11.7766470251234
2,75.15645558296865,26.975808261912835,14.50085179892186
3,75.16811752271649,32.80642706983894,15.087126095658526
4,75.37959913428286,35.46899147492236,18.410200040338463
5,75.37959913428286,36.32211575681945,19.910612142883544
6,75.47853908213776,44.95060122132414,18.8711983907442
7,75.47853908213776,45.03085825970974,18.252038081490053
8,84.45105438238983,45.40087590490316,19.34355637487881
9,84.45105438238983,46.93163970206036,19.91115210997869
10,84.45105438238983,48.22374514231348,20.47041417049134
11,84.45105438238983,51.24023730224937,18.833232997420648
12,84.45105438238983,50.33031368482212,19.127034068929827
13,84.45105438238983,48.98167375742332,20.64620410493184
14,85.08394224923465,51.68746468734195,20.28189275104017
15,85.08394224923465,53.37397154091556,18.82863464868627
16,85.08394224923465,51.22118021446727,20.182464510242724
17,85.08394224923465,48.39199564314072,19.62533072223517
18,85.08394224923465,49.54445162760979,19.110778766044927
19,85.08394224923465,48.91920646021524,19.965871139290936
20,86.46322890233346,51.27205447594006,19.78837680685168
21,86.5901190770195,54.05423696324411,19.4288449671932
22,86.5901190770195,50.19552089492504,22.655106806670453
23,86.5901190770195,55.216538327555575,21.65034870697504
24,86.5901190770195,57.86796847760389,21.158826925958227
25,87.51454706086824,60.48172569086154,22.56799093517425
26,87.51454706086824,57.962484265564825,25.01927326646324
27,87.51454706086824,64.1498207530346,20.60188398645153
28,87.87454706086825,62.06541768180822,22.58459242855419
29,87.87454706086825,64.02160584178709,21.47997602033156
