gen,best_default,mean_default,std_default
0,66.04416263053517,25.830838183633617,13.229851679290691
1,85.54009554562246,39.256357166472895,18.086376038109133
2,85.54009554562246,43.54693231200957,19.51652620899316
3,85.54009554562246,49.71125771137369,17.26616211974121
4,85.54009554562246,50.66554885025681,17.313032824001624
5,85.54009554562246,50.39080292720944,18.580969274401763
6,85.54009554562246,50.68237944560271,17.38513904321584
7,85.54009554562246,53.02382825705888,16.570536298614993
8,85.54009554562246,52.29741041835068,16.058372780898566
9,85.98818173229012,51.9358929627123,16.32066085108023
10,86.59342407327507,51.88506375658164,16.823558680784434
11,86.59342407327507,49.43394525047388,18.193332537590884
12,86.59342407327507,49.06588552771357,17.067042079055188
13,86.59342407327507,49.4780157203295,16.93365836073075
14,86.59342407327507,52.17389047321885,17.339917566920352
15,86.59342407327507,51.11540480079774,17.502465653012006
16,86.59342407327507,50.84823304819102,18.03867689123556
17,86.96951855242152,51.030923178695154,18.034486179905056
18,86.96951855242152,51.139889593700254,18.03641901461003
19,86.96951855242152,50.731545289090754,18.219758435932505
20,86.96951855242152,52.300009186644,18.52544578677676
21,86.96951855242152,51.26095325046022,17.77211083854861
22,86.96951855242152,51.34869607363928,17.115242153764264
23,86.96951855242152,52.01590969851025,15.954166765432374
24,86.96951855242152,50.11746628452455,16.671970562517053
25,86.96951855242152,51.71233364973347,15.443726290289344
26,86.96951855242152,53.74682811790976,16.66800262714688
27,86.96951855242152,53.35624430821801,17.746561157070058
28,86.96951855242152,53.45227311009262,18.03992812449148
29,86.96951855242152,54.39365269925023,18.07827539344605
