,generation,pfit,run
0,0,-4.624972813284271,1
1,0,-5.37989735354046,1
2,0,-6.126869184114185,1
3,0,-5.3612921657094255,1
4,0,-4.787491742782046,1
5,0,-6.0844994130751715,1
6,0,-5.831882477283517,1
7,0,-4.624972813284271,1
8,0,-6.2766434893416445,1
9,0,-5.541263545158426,1
10,0,47.168046434434146,1
11,0,-5.5093883366279774,1
12,0,-5.1298987149230735,1
13,0,-5.176149732573829,1
14,0,30.443171938300463,1
15,0,-5.58724865840025,1
16,0,-5.117993812416755,1
17,0,-4.624972813284271,1
18,0,-5.159055299214529,1
19,0,-4.820281565605037,1
20,0,-5.5093883366279774,1
21,0,-5.3706380281276624,1
22,0,-5.5093883366279774,1
23,0,-5.214935757608986,1
24,0,-5.1647859739235145,1
25,0,39.45873645484157,1
26,0,-4.890349128221754,1
27,0,-5.634789603169249,1
28,0,-5.1647859739235145,1
29,0,-5.375278407684167,1
30,0,3.3652103968307507,1
31,0,-6.148468295917649,1
32,0,-4.624972813284271,1
33,0,4.009567413221264,1
34,0,-5.564520407322694,1
35,0,-4.624972813284271,1
36,0,-4.672828834461906,1
37,0,-6.148468295917649,1
38,0,4.009567413221264,1
39,0,-6.059123195581797,1
40,0,-5.365976015021851,1
41,0,-5.717027701406222,1
42,0,-6.148468295917649,1
43,0,-5.176149732573829,1
44,0,-5.697093486505405,1
45,0,-4.624972813284271,1
46,0,-5.780743515792329,1
47,0,-4.820281565605037,1
48,0,4.009567413221264,1
49,0,-4.624972813284271,1
50,0,-5.3706380281276624,1
51,0,-5.3471075307174685,1
52,0,13.237826065202244,1
53,0,-5.455321115357702,1
54,0,-6.297109319933935,1
55,0,-6.146329257668899,1
56,0,-6.419994928147144,1
57,0,3.615504937210911,1
58,0,-5.176149732573829,1
59,0,-5.579729825986224,1
60,0,-5.176149732573829,1
61,0,-5.424950017481403,1
62,0,-4.624972813284271,1
63,0,12.59732261812772,1
64,0,-4.624972813284271,1
65,0,-5.351858133476067,1
66,0,-5.484796933490655,1
67,0,-4.867534450455582,1
68,0,3.3475108197313492,1
69,0,-5.631211781821367,1
70,0,-6.045005314036012,1
71,0,-4.795790545596741,1
72,0,-6.093569770045136,1
73,0,-5.3706380281276624,1
74,0,-6.146329257668899,1
75,0,3.0919170618310687,1
76,0,-4.6443908991413725,1
77,0,4.009567413221264,1
78,0,-5.176149732573829,1
79,0,-4.624972813284271,1
80,0,-4.624972813284271,1
81,0,-4.624972813284271,1
82,0,-5.3706380281276624,1
83,0,-5.176149732573829,1
84,0,-5.525452939131785,1
85,0,-4.962844630259907,1
86,0,3.9893647059037445,1
87,0,-4.787491742782046,1
88,0,-5.3471075307174685,1
89,0,-5.176149732573829,1
90,0,3.15645558296864,1
91,0,-6.371611847231857,1
92,0,-5.908082938168931,1
93,0,-4.718498871295094,1
94,0,-5.332718793265369,1
95,0,-4.836281906951478,1
96,0,-6.148468295917649,1
97,0,-6.186208623900494,1
98,0,-4.624972813284271,1
99,0,-5.117993812416755,1
100,1,47.168046434434146,1
101,1,39.45873645484157,1
102,1,30.443171938300463,1
103,1,21.93109579777977,1
