,generation,pfit,run
553,5,30.52353644806849,1
554,5,30.511062273843308,1
555,5,30.48657125383501,1
556,5,30.482547103535293,1
557,5,30.394197933704003,1
558,5,30.38687189361193,1
559,5,30.09463815194543,1
560,5,29.66849815010631,1
561,5,22.04417294239873,1
562,5,22.002787726235887,1
563,5,21.943754194651692,1
564,5,21.918595635015535,1
565,5,21.918595635015535,1
566,5,21.906249799193237,1
567,5,21.906249799193237,1
568,5,21.906249799193237,1
569,5,21.906249799193237,1
570,5,21.906249799193237,1
571,5,21.906249799193237,1
572,5,21.906249799193237,1
573,5,21.906249799193237,1
574,5,21.906249799193237,1
575,5,21.906249799193237,1
576,5,21.906249799193237,1
577,5,21.906249799193237,1
578,5,21.906249799193237,1
579,5,21.906249799193237,1
580,5,21.906249799193237,1
581,5,21.906249799193237,1
582,5,21.906249799193237,1
583,5,21.906249799193237,1
584,5,21.906249799193237,1
585,5,21.906249799193237,1
586,5,21.906249799193237,1
587,5,21.906249799193237,1
588,5,21.906249799193237,1
589,5,21.906249799193237,1
590,5,21.906249799193237,1
591,5,21.906249799193237,1
592,5,21.906249799193237,1
593,5,21.906249799193237,1
594,5,21.906249799193237,1
595,5,21.906249799193237,1
596,5,21.906249799193237,1
597,5,21.906249799193237,1
598,5,21.906249799193237,1
599,5,21.906249799193237,1
600,6,86.97616819497442,1
601,6,84.71353194306673,1
602,6,84.65598249381269,1
603,6,75.47853908213776,1
604,6,75.45482255552044,1
605,6,75.35455310235676,1
606,6,75.35455310235676,1
607,6,75.23794861721983,1
608,6,75.22855887686998,1
609,6,75.21310261863329,1
610,6,66.76355803717006,1
611,6,66.40528862039817,1
612,6,66.36164533066625,1
613,6,66.34051778424038,1
614,6,66.33703951986405,1
615,6,66.27968822339258,1
616,6,66.26990021702643,1
617,6,66.24742736117437,1
618,6,66.23167900420623,1
619,6,66.21310261863329,1
620,6,66.10559716573515,1
621,6,57.58835394814496,1
622,6,57.47853908213776,1
623,6,57.443171938300466,1
624,6,57.2731522524128,1
625,6,48.89405452609942,1
626,6,48.785064242391016,1
627,6,48.511062273843315,1
628,6,48.470570912488576,1
629,6,48.35455310235676,1
630,6,48.34751081973135,1
631,6,48.31982739098293,1
632,6,48.21925648420767,1
633,6,48.165189262937396,1
634,6,47.81998334634741,1
635,6,47.744249958246634,1
636,6,47.53385527576236,1
637,6,39.918595635015535,1
638,6,39.74250462797222,1
639,6,39.68679402095821,1
640,6,39.648141866523936,1
641,6,39.63402398497815,1
642,6,39.62010264645954,1
643,6,39.601837298482245,1
644,6,39.570654371045556,1
645,6,39.570654371045556,1
646,6,39.570654371045556,1
647,6,39.53193985886487,1
648,6,39.5028317747068,1
649,6,39.49061166337202,1
650,6,39.47454706086822,1
651,6,39.470570912488576,1
652,6,39.45873645484157,1
653,6,39.44704041507838,1
654,6,39.427845967822236,1
655,6,39.41275134159975,1
656,6,39.40528862039816,1
657,6,39.368788218178636,1
658,6,39.31982739098293,1
659,6,39.10559716573515,1
660,6,37.50002345904788,1
661,6,30.84094470078547,1
662,6,30.752975927839515,1
663,6,30.737309811095116,1
664,6,30.737309811095116,1
665,6,30.667281206734632,1
666,6,30.667281206734632,1
667,6,30.64341372532799,1
668,6,30.64341372532799,1
669,6,30.62936197187234,1
670,6,30.62936197187234,1
671,6,30.624721592315836,1
672,6,30.62010264645954,1
673,6,30.58389959779558,1
674,6,30.57065437104556,1
675,6,30.57065437104556,1
676,6,30.52353644806849,1
677,6,30.511062273843308,1
678,6,30.48657125383501,1
679,6,30.482547103535293,1
680,6,30.45092391510478,1
681,6,30.45092391510478,1
682,6,30.394197933704003,1
683,6,30.38687189361193,1
684,6,30.09463815194543,1
685,6,29.66849815010631,1
686,6,22.04417294239873,1
687,6,22.03715536974009,1
688,6,22.016393378291664,1
689,6,22.002787726235887,1
690,6,21.943754194651692,1
691,6,21.918595635015535,1
692,6,21.918595635015535,1
693,6,21.918595635015535,1
694,6,21.906249799193237,1
695,6,21.906249799193237,1
696,6,21.906249799193237,1
697,6,21.906249799193237,1
698,6,21.906249799193237,1
699,6,21.906249799193237,1
700,7,86.97616819497442,1
701,7,84.71353194306673,1
702,7,84.65598249381269,1
703,7,75.47853908213776,1
704,7,75.45482255552044,1
705,7,75.37237888630936,1
706,7,75.35455310235676,1
707,7,75.35455310235676,1
708,7,75.23794861721983,1
709,7,75.22855887686998,1
710,7,75.21310261863329,1
711,7,66.76355803717006,1
712,7,66.45873645484157,1
713,7,66.40528862039817,1
714,7,66.36164533066625,1
715,7,66.34051778424038,1
716,7,66.33703951986405,1
717,7,66.32324619773172,1
718,7,66.27968822339258,1
719,7,66.26990021702643,1
720,7,66.24742736117437,1
721,7,66.23167900420623,1
722,7,66.21310261863329,1
723,7,66.20090734553948,1
724,7,66.10835578817422,1
725,7,66.10559716573515,1
726,7,57.676990020861595,1
727,7,57.58835394814496,1
728,7,57.49466846406764,1
729,7,57.47853908213776,1
730,7,57.470570912488576,1
731,7,57.443171938300466,1
732,7,57.368788218178636,1
733,7,57.2731522524128,1
734,7,57.15645558296864,1
735,7,48.89405452609942,1
736,7,48.785064242391016,1
737,7,48.758252984940356,1
738,7,48.511062273843315,1
739,7,48.470570912488576,1
740,7,48.424050896853686,1
741,7,48.40157804100161,1
742,7,48.35455310235676,1
743,7,48.34751081973135,1
744,7,48.31982739098293,1
745,7,48.2962175253438,1
746,7,48.23167900420623,1
747,7,48.22234767677733,1
748,7,48.21925648420767,1
749,7,48.165189262937396,1
750,7,47.81998334634741,1
751,7,47.744249958246634,1
752,7,47.53385527576236,1
753,7,39.924826184766175,1
754,7,39.918595635015535,1
755,7,39.835214026076486,1
756,7,39.74250462797222,1
757,7,39.68679402095821,1
758,7,39.648141866523936,1
759,7,39.64341372532799,1
760,7,39.63402398497815,1
761,7,39.62010264645954,1
762,7,39.601837298482245,1
763,7,39.570654371045556,1
764,7,39.570654371045556,1
765,7,39.570654371045556,1
766,7,39.53616819497439,1
767,7,39.53193985886487,1
768,7,39.5028317747068,1
769,7,39.49061166337202,1
770,7,39.48657125383502,1
771,7,39.47454706086822,1
772,7,39.470570912488576,1
773,7,39.45873645484157,1
774,7,39.44704041507838,1
775,7,39.443171938300466,1
776,7,39.427845967822236,1
777,7,39.41275134159975,1
778,7,39.40528862039816,1
779,7,39.39052820481504,1
780,7,39.368788218178636,1
781,7,39.34751081973135,1
782,7,39.31982739098293,1
783,7,39.10559716573515,1
784,7,39.04416263053517,1
785,7,37.50002345904788,1
786,7,30.84094470078547,1
787,7,30.76355803717005,1
788,7,30.76355803717005,1
789,7,30.752975927839515,1
790,7,30.737309811095116,1
791,7,30.737309811095116,1
792,7,30.721885340769475,1
793,7,30.7066951752755,1
794,7,30.686794020958214,1
795,7,30.667281206734632,1
796,7,30.667281206734632,1
797,7,30.64341372532799,1
798,7,30.64341372532799,1
799,7,30.62936197187234,1
800,8,86.97616819497442,1
801,8,86.33165549623892,1
802,8,84.71353194306673,1
803,8,84.65598249381269,1
804,8,84.5361681949744,1
805,8,75.47853908213776,1
806,8,75.45482255552044,1
807,8,75.44317193830047,1
808,8,75.394197933704,1
809,8,75.37237888630936,1
810,8,75.35455310235676,1
811,8,75.35455310235676,1
812,8,75.31982739098294,1
813,8,75.28626719449063,1
814,8,75.23794861721983,1
815,8,75.22855887686998,1
816,8,75.21310261863329,1
817,8,66.77964417492167,1
818,8,66.76355803717006,1
819,8,66.5446788846423,1
820,8,66.45873645484157,1
821,8,66.44704041507838,1
822,8,66.42405089685369,1
823,8,66.40528862039817,1
824,8,66.36164533066625,1
825,8,66.34051778424038,1
826,8,66.33703951986405,1
827,8,66.32324619773172,1
828,8,66.27968822339258,1
829,8,66.26990021702643,1
830,8,66.24742736117437,1
831,8,66.23167900420623,1
832,8,66.21310261863329,1
833,8,66.20090734553948,1
834,8,66.19185751001956,1
835,8,66.10835578817422,1
836,8,66.10559716573515,1
837,8,57.676990020861595,1
838,8,57.58835394814496,1
839,8,57.58835394814496,1
840,8,57.5028317747068,1
841,8,57.49466846406764,1
842,8,57.47853908213776,1
843,8,57.470570912488576,1
844,8,57.443171938300466,1
845,8,57.41275134159975,1
846,8,57.368788218178636,1
847,8,57.35455310235676,1
848,8,57.2731522524128,1
849,8,57.23480889721515,1
850,8,57.15645558296864,1
851,8,48.89405452609942,1
852,8,48.785064242391016,1
853,8,48.758252984940356,1
854,8,48.58835394814496,1
855,8,48.511062273843315,1
856,8,48.482547103535296,1
857,8,48.470570912488576,1
858,8,48.424050896853686,1
859,8,48.4165036912183,1
860,8,48.409013019489144,1
861,8,48.40157804100161,1
862,8,48.35455310235676,1
863,8,48.34751081973135,1
864,8,48.31982739098293,1
865,8,48.2962175253438,1
866,8,48.23167900420623,1
867,8,48.22234767677733,1
868,8,48.21925648420767,1
869,8,48.165189262937396,1
870,8,47.81998334634741,1
871,8,47.75195712549157,1
872,8,47.744249958246634,1
873,8,47.53385527576236,1
874,8,39.924826184766175,1
875,8,39.918595635015535,1
876,8,39.835214026076486,1
877,8,39.74250462797222,1
878,8,39.74250462797222,1
879,8,39.74250462797222,1
880,8,39.68679402095821,1
881,8,39.68679402095821,1
882,8,39.648141866523936,1
883,8,39.64341372532799,1
884,8,39.63402398497815,1
885,8,39.63402398497815,1
886,8,39.62010264645954,1
887,8,39.601837298482245,1
888,8,39.570654371045556,1
889,8,39.570654371045556,1
890,8,39.570654371045556,1
891,8,39.55326262833369,1
892,8,39.53616819497439,1
893,8,39.53193985886487,1
894,8,39.52353644806849,1
895,8,39.5028317747068,1
896,8,39.5028317747068,1
897,8,39.49061166337202,1
898,8,39.48657125383502,1
899,8,39.47454706086822,1
900,9,86.97616819497442,1
901,9,86.33165549623892,1
902,9,84.71353194306673,1
903,9,84.65598249381269,1
904,9,84.5361681949744,1
905,9,84.49703951986407,1
906,9,84.39288973525115,1
907,9,75.47853908213776,1
908,9,75.45482255552044,1
909,9,75.44317193830047,1
910,9,75.394197933704,1
911,9,75.37237888630936,1
912,9,75.35455310235676,1
913,9,75.35455310235676,1
914,9,75.31982739098294,1
915,9,75.29621752534379,1
916,9,75.28626719449063,1
917,9,75.23794861721983,1
918,9,75.22855887686998,1
919,9,75.21310261863329,1
920,9,66.77964417492167,1
921,9,66.76355803717006,1
922,9,66.55326262833368,1
923,9,66.5446788846423,1
924,9,66.45873645484157,1
925,9,66.44704041507838,1
926,9,66.42405089685369,1
927,9,66.40528862039817,1
928,9,66.36164533066625,1
929,9,66.34051778424038,1
930,9,66.33703951986405,1
931,9,66.32324619773172,1
932,9,66.27968822339258,1
933,9,66.26990021702643,1
934,9,66.24742736117437,1
935,9,66.24109822612272,1
936,9,66.23167900420623,1
937,9,66.21310261863329,1
938,9,66.20090734553948,1
939,9,66.19185751001956,1
940,9,66.10835578817422,1
941,9,66.10559716573515,1
942,9,57.68679402095821,1
943,9,57.676990020861595,1
944,9,57.58835394814496,1
945,9,57.58835394814496,1
946,9,57.5028317747068,1
947,9,57.49466846406764,1
948,9,57.47853908213776,1
949,9,57.470570912488576,1
950,9,57.443171938300466,1
951,9,57.41275134159975,1
952,9,57.38322890233343,1
953,9,57.38322890233343,1
954,9,57.368788218178636,1
955,9,57.35455310235676,1
956,9,57.2731522524128,1
957,9,57.23480889721515,1
958,9,57.15645558296864,1
959,9,57.15067522005314,1
960,9,48.89405452609942,1
961,9,48.785064242391016,1
962,9,48.758252984940356,1
963,9,48.71679627126201,1
964,9,48.58835394814496,1
965,9,48.5750499825186,1
966,9,48.56627799644576,1
967,9,48.5489615464343,1
968,9,48.511062273843315,1
969,9,48.49874178945527,1
970,9,48.482547103535296,1
971,9,48.47853908213776,1
972,9,48.47454706086822,1
973,9,48.470570912488576,1
974,9,48.424050896853686,1
975,9,48.4165036912183,1
976,9,48.409013019489144,1
977,9,48.40157804100161,1
978,9,48.35455310235676,1
979,9,48.34751081973135,1
