gen,best_default,mean_default,std_default
0,39.026190388130736,4.769852134377825,10.556164362627948
1,39.026190388130736,11.453010190641226,10.338016767335912
2,39.12788221052458,15.012437691455862,10.33748427661419
3,47.969314739738735,19.31291602013139,10.122544355706324
4,47.97413402617469,23.487346678445284,8.930475852525033
5,56.969314739738735,25.185443506341144,10.48374771824201
6,56.969314739738735,25.147772477620588,12.02284552964974
7,65.70658072115351,26.7568812393503,13.431918775772486
8,65.710284429091,27.10521771887086,14.157941409745868
9,74.19427744658302,28.152423497550124,15.22848509119921
10,74.19427744658302,29.574020395811267,15.91580038092937
11,86.24626264934034,31.628084794135784,17.490280612582072
12,86.24626264934034,30.81299331643117,18.51576904201169
13,86.24626264934034,31.11077129500165,20.19652717237584
14,86.24626264934034,35.5679870884264,18.927756252267567
15,86.24626264934034,37.944457025145134,18.93272572334413
16,86.24626264934034,39.7515955427581,20.51097170207592
17,86.24626264934034,40.10312012776696,19.110955101108768
18,86.73256827514916,37.385936528878375,20.30551694233292
19,88.57006880621147,39.93462263688695,21.328104663447657
20,88.57006880621147,42.36264478862184,23.26916809062514
21,88.57006880621147,43.03155150607784,23.966598655637657
22,88.57006880621147,44.19772051362614,23.82006090196461
23,88.57006880621147,43.89550570368088,24.502472705078688
24,88.57006880621147,47.58902660120771,25.98546841574052
25,88.57006880621147,46.533299432798174,25.874277570460748
26,88.57006880621147,47.679779547889474,26.360183796745105
27,88.57006880621147,49.34056717162908,24.387408461369773
28,88.57006880621147,50.6365652586667,25.3903484184517
29,88.57006880621147,52.245126113715735,24.41508851071792
