gen,best,mean,std,best_log,mean_log,std_log
0,66.01354799471557,4.806934967294885,17.28512789834226,66.01354799471557,4.806934967294885,17.28512789834226
1,66.01354799471557,18.858866756198328,18.42742341170629,66.01354799471557,18.858866756198328,18.42742341170629
2,66.01354799471557,30.679253050373,14.504735254053234,66.01354799471557,30.679253050373,14.504735254053234
3,66.01354799471557,34.782772064608466,12.088158048882685,66.01354799471557,34.782772064608466,12.088158048882685
4,66.26020708782076,38.37772554121062,9.988880276750365,66.26020708782076,38.37772554121062,9.988880276750365
5,66.26990021702643,40.95985530240553,9.051634424025028,66.26990021702643,40.95985530240553,9.051634424025028
6,75.26990021702643,40.69987328837126,11.74743866070076,75.26990021702643,40.69987328837126,11.74743866070076
7,75.26990021702643,42.35383959707889,13.62183201982009,75.26990021702643,42.35383959707889,13.62183201982009
8,94.78506424239102,45.18944628772303,13.475259241771314,94.78506424239102,45.18944628772303,13.475259241771314
9,94.85250552318657,48.64675636675288,17.042678735756173,94.85250552318657,48.64675636675288,17.042678735756173
10,94.85250552318657,49.569488707514445,17.831430646866714,94.85250552318657,49.569488707514445,17.831430646866714
11,94.85250552318657,51.91058260040823,18.059073351715835,94.85250552318657,51.91058260040823,18.059073351715835
12,94.85250552318657,53.39660383255089,21.23619773002905,94.85250552318657,53.39660383255089,21.23619773002905
13,94.85250552318657,57.11875171786317,19.55394267720469,94.85250552318657,57.11875171786317,19.55394267720469
14,94.85250552318657,57.43508350934508,20.937318571294423,94.85250552318657,57.43508350934508,20.937318571294423
15,94.91859563501554,59.055255458144366,19.70736235664911,94.91859563501554,59.055255458144366,19.70736235664911
16,94.91859563501554,60.79911863312023,19.633256884895243,94.91859563501554,60.79911863312023,19.633256884895243
17,94.91859563501554,60.36913706140246,20.28413245331601,94.91859563501554,60.36913706140246,20.28413245331601
18,94.91859563501554,58.13210883966204,21.409188163682888,94.91859563501554,58.13210883966204,21.409188163682888
19,94.91859563501554,56.22689083173993,21.72985120241712,94.91859563501554,56.22689083173993,21.72985120241712
20,94.91859563501554,57.950360688622105,20.92280810657756,94.91859563501554,57.950360688622105,20.92280810657756
21,94.91859563501554,58.44959938310026,22.01381339988671,94.91859563501554,58.44959938310026,22.01381339988671
22,94.91859563501554,57.14225049451612,20.82856210874853,94.91859563501554,57.14225049451612,20.82856210874853
23,94.91859563501554,59.151753656790135,21.18845002726005,94.91859563501554,59.151753656790135,21.18845002726005
24,94.91859563501554,55.62818281319775,21.95006086922504,94.91859563501554,55.62818281319775,21.95006086922504
25,94.91859563501554,58.07326472546185,21.96283886767293,94.91859563501554,58.07326472546185,21.96283886767293
26,94.91859563501554,60.3708900938108,22.075870962893344,94.91859563501554,60.3708900938108,22.075870962893344
27,94.91859563501554,61.70507938549044,21.238165089497866,94.91859563501554,61.70507938549044,21.238165089497866
28,94.91859563501554,57.33788622338063,22.894647438983625,94.91859563501554,57.33788622338063,22.894647438983625
29,94.91859563501554,58.4138072488234,21.215647071250565,94.91859563501554,58.4138072488234,21.215647071250565
