gen,best,mean,std,best_log,mean_log,std_log
0,92.2828266493476,36.61687851190931,35.403228413967284,92.2828266493476,36.61687851190931,35.403228413967284
1,92.2828266493476,62.56900233873309,27.89632482151278,92.2828266493476,62.56900233873309,27.89632482151278
2,92.41650144947909,78.9804763526949,19.390448070429063,92.41650144947909,78.9804763526949,19.390448070429063
3,92.7185263930862,84.89531947131704,14.249107263773585,92.7185263930862,84.89531947131704,14.249107263773585
4,93.03157152838531,86.07637335462049,12.659312696042049,93.03157152838531,86.07637335462049,12.659312696042049
5,93.03157152838531,87.1927209568318,12.225837087132428,93.03157152838531,87.1927209568318,12.225837087132428
6,93.07302608025115,89.54305217368425,8.170633915743734,93.07302608025115,89.54305217368425,8.170633915743734
7,93.07302608025115,90.43234983408344,5.621450246289877,93.07302608025115,90.43234983408344,5.621450246289877
8,93.07302608025115,91.02331834201182,3.370140254075419,93.07302608025115,91.02331834201182,3.370140254075419
9,93.07302608025115,90.44779978623974,5.850093174739421,93.07302608025115,90.44779978623974,5.850093174739421
10,93.07302608025115,91.04629313262576,2.9239494648547093,93.07302608025115,91.04629313262576,2.9239494648547093
11,93.07302608025115,90.99946363095728,2.9088352659814025,93.07302608025115,90.99946363095728,2.9088352659814025
12,93.07302608025115,90.4730430722586,6.061950999711594,93.07302608025115,90.4730430722586,6.061950999711594
13,93.07302608025115,90.50810589223136,4.160348767012443,93.07302608025115,90.50810589223136,4.160348767012443
14,93.07302608025115,90.13188411960486,7.796100832113107,93.07302608025115,90.13188411960486,7.796100832113107
15,93.07302608025115,90.6429205744193,4.284844017768385,93.07302608025115,90.6429205744193,4.284844017768385
16,93.07302608025115,89.80468474059153,9.215281353393124,93.07302608025115,89.80468474059153,9.215281353393124
17,93.07302608025115,89.72830733368855,9.643792390128674,93.07302608025115,89.72830733368855,9.643792390128674
18,93.07302608025115,90.62408597411871,3.849997026871677,93.07302608025115,90.62408597411871,3.849997026871677
19,93.09019833837242,91.06479770815474,2.7558534647496487,93.09019833837242,91.06479770815474,2.7558534647496487
20,93.09019833837242,90.52463772540472,5.561257176777661,93.09019833837242,90.52463772540472,5.561257176777661
21,93.09019833837242,90.21584523880156,6.455424864744819,93.09019833837242,90.21584523880156,6.455424864744819
22,93.09019833837242,89.98515933198783,7.574177998679,93.09019833837242,89.98515933198783,7.574177998679
23,93.09019833837242,89.46001440890814,8.334982957120404,93.09019833837242,89.46001440890814,8.334982957120404
24,93.09019833837242,89.45972015469917,7.673249487508658,93.09019833837242,89.45972015469917,7.673249487508658
25,93.09019833837242,89.64539671454448,8.161804991083905,93.09019833837242,89.64539671454448,8.161804991083905
26,93.09019833837242,88.65917861906155,8.79860460506741,93.09019833837242,88.65917861906155,8.79860460506741
27,93.09019833837242,89.33723232392025,7.060464153610656,93.09019833837242,89.33723232392025,7.060464153610656
28,93.09019833837242,89.05738328899872,10.515689161000855,93.09019833837242,89.05738328899872,10.515689161000855
29,93.21019833837242,90.29575430009702,8.029747657612235,93.21019833837242,90.29575430009702,8.029747657612235
