gen,best_balanced,mean_balanced,std_balanced,best_default,mean_default,std_default
0,57.89466846406776,21.593949328227424,17.048656175133154,87.17874178945529,42.63205905519256,30.4079713877936
1,65.87699002086174,32.732516823667446,9.885488503782804,88.9218800061558,62.177919081378256,14.357547350626083
2,66.49669509194108,36.01009607910788,9.716806885937734,89.061682633452,67.0577575248888,11.556689090934873
3,66.49669509194108,38.38403350472435,10.659840532998588,89.061682633452,69.65749271374808,9.880674388225763
4,66.50168263345212,40.24894412326076,11.869792930884543,89.06669517527554,71.33131648256227,10.469110786192358
5,66.50168263345212,43.63889430905242,12.427967135276766,89.06669517527554,74.92702748056092,10.309849849633846
6,66.50168263345212,49.76848035902076,13.742005909807371,89.06669517527554,79.37145312962119,9.99249906729685
7,67.1117329693056,53.80793460474556,13.00302103823526,89.19679627126204,82.39675591449341,8.470694363032003
8,67.39669509194107,55.66705906580231,12.073096630548664,89.241682633452,83.84724780525492,7.5638373945987425
9,69.14814186652409,56.442767621132816,12.020187285793147,89.55289246928257,84.18626007170641,7.483166661669377
10,69.14814186652409,56.81398771343166,14.05326363263568,89.55289246928257,83.36305354594231,14.64969696711844
11,69.47699002086175,58.18187214345734,11.439540365309208,89.64188000615582,84.96469343136845,7.578298078088231
12,69.47699002086175,57.897633707851234,13.395932931823662,89.64188000615582,83.88585277542896,11.990983272620465
13,70.37699002086175,57.1941167024203,13.857061012801427,89.82188000615581,83.45921924153947,12.065341229908247
14,70.37699002086175,58.27230493351252,13.085857038805653,89.82188000615581,84.27489283345632,11.585451473832206
15,70.37699002086175,58.203922071104905,12.31766685191664,89.82188000615581,84.54907110120166,8.0826190348627
16,70.37699002086175,61.77179362764278,11.32598114103486,89.82188000615581,86.06823222445908,10.740430010951838
17,70.37699002086175,62.23559306427968,10.984970816555364,89.82188000615581,86.24807144605086,10.614810665258656
18,70.98188000615593,62.11849100823487,10.946883152994896,89.94679402095825,86.31501764780725,10.45904364182818
19,70.98188000615593,62.56639132084517,8.866799525577273,89.94679402095825,87.16945597476058,5.302710437916304
20,70.98188000615593,61.522734440121646,9.804921006240823,89.94679402095825,86.62894336777399,6.0469140750160655
21,70.98188000615593,59.45044420311715,12.289002744529352,89.94679402095825,84.92621905889354,10.199786748862646
22,70.98188000615593,60.31866998884178,10.44079095608187,89.94679402095825,86.1295769340621,6.562350791506264
23,70.98188000615593,60.98856056377904,9.878755288081962,89.94679402095825,86.59311726748683,5.788848855932563
24,70.98188000615593,61.39181897980996,9.98519367938879,89.94679402095825,86.60522961928773,6.535265216237304
25,70.98188000615593,61.25949246127932,9.721210416395548,89.94679402095825,86.66251461276897,6.29272584194221
26,70.98188000615593,59.52635709594828,12.262422238900385,89.94679402095825,85.01649659983124,8.836153682272888
27,70.98188000615593,60.32471631758137,11.876357259598496,89.94679402095825,85.34127260679135,8.278267341917255
28,70.98188000615593,60.04663721109493,13.001875029935942,89.94679402095825,84.82538634776988,11.82090755049598
29,71.58188000615594,62.44423016397079,9.920562997729878,90.06679402095826,86.83051334376613,6.1467320556090606
