gen,best_default,mean_default,std_default,Q5_default,Q95_default,best_balanced,mean_balanced,std_balanced,Q5_balanced,Q95_balanced
0,48.013547994715566,0.0764111632018834,12.765016300774755,-5.991589391117911,39.013547994715566,24.01103858311013,-2.526745536714312,7.070465815321053,-5.994085960372192,19.01103858311013
1,48.013547994715566,11.147450884410407,16.80135642763615,-5.755049925653204,48.013547994715566,24.01103858311013,3.62428774685212,9.29157962613674,-5.758211851353391,24.01103858311013
2,57.01858578874552,23.67268157367674,17.5530292287475,2.774725303789799,48.013547994715566,29.01606371931281,10.549778736311165,9.71341143456318,-1.0283734038475991,24.01103858311013
3,57.01858578874552,33.86718018222825,14.811878269611968,3.246483936959148,48.02558982591284,29.01606371931281,16.184451183657004,8.18695743899394,-0.7566826801847871,24.02304996070791
4,57.01858578874552,37.26178691390791,13.44444793527202,11.976552407038966,57.01858578874552,29.01606371931281,18.059128518040445,7.431738403971084,3.974134026174686,29.01606371931281
5,57.01858578874552,41.26699455219668,10.629695279393506,21.25161397805349,48.02364909070207,29.01606371931281,20.26445945765195,5.884751565232845,9.248422072838828,24.02111423509888
6,94.85250552318657,44.83151548499938,13.252035691672432,21.269900217026425,48.50776659935284,94.84670840550224,23.58889332790147,13.681421796636329,9.266658723102251,24.305143779595262
7,94.85250552318657,46.74126638066591,12.49067551841055,29.71212781467153,66.5217581086137,94.84670840550224,25.09860893496259,14.864394720010804,13.909216099850276,34.319098445306345
8,94.85250552318657,46.73967518463051,12.756552764709896,29.57160369109874,66.59274547749983,94.84670840550224,25.09702042165337,14.936046596833693,13.769069580213872,34.38988980543444
9,94.85250552318657,47.35761083060597,11.93469786854274,38.47681624946012,66.46999433259383,94.84670840550224,25.434985887685084,14.686759828062948,18.475348326141244,34.26746866487392
10,94.85250552318657,48.474055744233226,13.476580813593182,38.95052919440878,94.7884363064308,94.84670840550224,26.95137116429584,17.545516787499555,18.94815984184923,94.7829973864507
11,94.85250552318657,49.0438466045968,14.542190221224246,38.976552407038966,94.85250552318657,94.84670840550224,27.721103642144325,18.856638380790663,18.974134026174685,94.84670840550224
12,94.85250552318657,48.82596929615267,12.32474601672171,38.976552407038966,67.46992652835831,94.84670840550224,26.703293072085764,16.026565164536578,18.974134026174685,37.067216288999134
13,94.85250552318657,48.84818592593848,13.63162917420829,39.01169821533173,94.85250552318657,94.84670840550224,27.165466783160696,17.55002741573696,19.009193355263363,94.84670840550224
14,94.85250552318657,49.58309936491635,13.928193865224396,38.976552407038966,94.85250552318657,94.84670840550224,28.0203588817272,18.663593605495983,18.974134026174685,94.84670840550224
15,94.85250552318657,47.12787080821455,13.935367022317967,21.19486503108352,67.50110372628086,94.84670840550224,25.76516527050273,16.550822988696428,9.191857510019556,37.098322813917605
16,94.85250552318657,48.72438200663576,12.424911771039827,38.976552407038966,75.50939377707434,94.84670840550224,26.20172180079569,14.717423355531745,18.974134026174685,39.30676656601752
17,94.91859563501554,49.13984223424367,14.565092299869546,38.52993291821378,94.85250552318657,94.91240366476762,27.77707784048157,18.85781181000046,18.72750609021446,94.84670840550224
18,94.91859563501554,48.963795626942144,14.906246628625569,30.05315994123029,94.85250552318657,94.91240366476762,27.68101882710312,18.95713268453785,14.050549214813492,94.84670840550224
19,94.91859563501554,48.33260632394386,15.440229229410315,21.15298650597099,94.85250552318657,94.91240366476762,27.32983269582142,19.14639794400012,9.150102147877192,94.84670840550224
20,94.91859563501554,49.95947992250417,15.700363355026482,38.95052919440878,94.85250552318657,94.91240366476762,28.67669929786752,20.074051256831087,18.94815984184923,94.84670840550224
21,94.91859563501554,49.92357433642877,13.42129402091021,38.976552407038966,94.85250552318657,94.91240366476762,27.760859649415533,17.416860851622133,18.974134026174685,94.84670840550224
22,94.91859563501554,49.70657219749141,12.10619187969584,38.976552407038966,66.54246351535765,94.91240366476762,26.74392451575005,14.574609787808871,18.974134026174685,34.33974832048236
23,94.91859563501554,48.10661529104995,14.92461432469784,21.19486503108352,76.09032910190436,94.91240366476762,26.303918065977204,16.759377657738717,9.191857510019556,41.88743293437159
24,94.91859563501554,46.3586975048405,12.793189908021242,21.19294455867777,66.04675666571221,94.91240366476762,24.43607222461885,13.476370460084103,9.189942695765692,34.04416263053517
25,94.91859563501554,48.18479833874455,12.94657992730616,30.14313661378392,66.4904221726718,94.91240366476762,25.90212487009412,14.898008477344897,14.140279924448665,34.28784355348957
26,94.91859563501554,48.47440513667629,15.173236622430135,30.020485295988536,94.855810028778,94.91240366476762,26.95169775160169,17.977926038307437,14.017958427942917,94.8499931684655
27,94.91859563501554,47.87481250205085,16.07910045359274,21.19279984077645,94.855810028778,94.91240366476762,27.07202863886822,19.35040960021603,9.189798395521237,94.8499931684655
28,94.91859563501554,49.29431703192825,13.99429363624822,39.01169821533173,94.7884363064308,94.91240366476762,27.4115970908578,17.608421820416304,19.009193355263363,94.7829973864507
29,94.91859563501554,50.213137726195015,15.056226904358775,30.004202381045697,94.7884363064308,94.91240366476762,28.370385307139053,18.880165540004327,14.00171620472199,94.7829973864507
