gen,best_default,mean_default,std_default,Q5_default,Q95_default,best_balanced,mean_balanced,std_balanced,Q5_balanced,Q95_balanced
0,92.64094470078548,29.178578827937475,38.00797269963571,-5.796057750765372,89.97827168440978,83.83521402607649,16.99058759610033,26.94634513045857,-5.799092654460526,70.0117652760557
1,92.64670840550222,62.56554390844534,33.85772050576825,-5.768320995793772,91.995525737415,83.84094470078547,41.96074926576795,28.053489568871825,-5.771441123130016,80.14909829638219
2,92.64670840550222,84.56397804588751,14.953750876516867,58.07167100458175,92.64094470078548,83.84094470078547,62.59059713714503,18.10585650104068,30.06445841064578,83.83521402607649
3,92.82385026742617,89.71665866669844,5.164147808763744,75.95344886523168,92.64670840550222,84.81821644970792,73.35955995057772,12.236954747481407,39.94703740369511,83.84094470078547
4,93.31859563501554,91.17737035272609,2.9180034130132984,89.09172723199569,92.82413355430296,86.91240366476762,78.54060094182334,8.21169228082714,65.72545183037617,84.81849814059383
5,93.31859563501554,91.72854247556327,3.5648533141352488,90.84704041507838,92.82951600496185,86.91240366476762,81.09154172144653,6.017009009966748,76.44317193830047,84.86010583137657
6,93.31859563501554,92.0213582609674,1.035711671654251,90.77187610405704,92.85846000338144,86.91240366476762,81.16012446728467,4.96656630393474,75.9678835897341,85.61621619541755
7,93.31859563501554,90.17358132787508,12.555687242573567,90.70094765172648,92.82980090601758,86.91240366476762,79.56039735387242,12.941327296991252,75.89721905561836,84.86019880162877
8,93.31859563501554,90.7510175497638,10.048035628125104,86.45833644349733,92.95054142749864,86.91240366476762,79.49764726444822,12.19880334233856,52.85250552318655,85.7853531456694
9,93.31859563501554,91.1746974070702,5.198798542664998,85.54014399275046,92.95054142749864,86.91240366476762,79.68939500492365,10.842157923005349,47.89375419465169,85.7853531456694
10,93.31859563501554,91.18195044556082,5.555732507022099,85.73407368455662,92.95054142749864,86.91240366476762,80.00049518119776,11.024535441450682,48.887722428356966,85.7853531456694
11,93.48801221164344,90.04557578299723,10.23880043864302,85.3559338486593,93.14146453064062,87.88200618758324,77.61624244819227,14.282877791592384,46.9495070414616,86.73627060260281
12,93.48801221164344,91.03757835394843,5.088720017410705,85.53439522907314,92.84670840550224,87.88200618758324,78.56824004585567,11.45569567974627,47.88804191826191,85.44317193830047
13,93.5001335721758,90.78181367610024,9.922855326341946,87.53522791444634,92.87030276697789,87.89405452609942,79.17634439755092,12.243192136320332,58.32952800240352,85.51663352462381
14,93.51240366476762,91.43282289463828,3.235029488438817,85.73407368455662,93.48801221164344,87.90624979919323,79.34749263045636,10.829601206662351,48.887722428356966,87.88200618758324
15,93.51240366476762,90.73306170080232,9.979825265408806,86.42260733105505,93.32706646384692,87.90624979919323,79.06375344163513,12.826306600999446,52.656750495375874,86.9608837909084
16,93.51240366476762,92.03801532345432,1.5952576968874,89.13740496697304,93.48861827967006,87.90624979919323,81.13665258949442,7.914910237703837,65.93109579777976,87.88260860450906
17,93.51240366476762,90.72760752230748,8.707804002351658,86.64833644349733,93.32676616264392,87.90624979919323,78.94619801184973,12.479516400569963,53.80250552318656,86.96058528255908
18,93.51240366476762,90.30729908747207,11.460599425645055,87.0227970692021,93.32676616264392,87.90624979919323,78.87793097570112,13.428008938094214,55.69699826138644,86.96058528255908
19,93.52482618476616,91.87441049279585,2.1448088382833848,89.13740496697304,93.14146453064062,87.91859563501554,80.69301908643457,7.87538539184952,65.93109579777976,86.73627060260281
20,93.52482618476616,91.43514862616676,5.177966811833239,89.3437541946517,93.33420505876626,87.91859563501554,80.66194238949693,8.997729941707716,66.93740496697303,86.96797834322442
21,93.52482618476616,91.78831533354936,4.71774053418972,90.26378393055568,93.51240366476762,87.91859563501554,81.85490815872507,8.32365166067833,71.8178617331509,87.90624979919323
22,93.52482618476616,89.01673711239079,14.898982214153888,84.56638501876851,93.51240366476762,87.91859563501554,77.29943762690428,17.0701811195113,46.28167665756936,87.90624979919323
23,93.52482618476616,90.77618805530112,8.239965703505304,86.45833644349733,93.51240366476762,87.91859563501554,78.46686181005813,12.266130510492568,52.85250552318655,87.90624979919323
24,93.52482618476616,88.90127883232603,15.020987077413483,84.75834786213936,93.51240366476762,87.91859563501554,77.4879341239497,16.267135933155732,48.19227313391728,87.90624979919323
25,93.52482618476616,90.4257257319084,10.262186935448437,85.54982450284552,93.33420505876626,87.91859563501554,78.25232199229121,13.821494430421122,47.94343673326776,86.96797834322442
26,93.52482618476616,92.14025889040202,1.153728652924524,90.84704041507838,93.51240366476762,87.91859563501554,81.75902988231667,5.317510037407753,76.44317193830047,87.90624979919323
27,93.52482618476616,91.060962285696,6.339169809402252,88.70348643858775,93.49497198303284,87.91859563501554,79.59176305386366,10.630270506890726,64.13773704556385,87.88892409102094
28,93.52482618476616,90.78698980168726,6.626099125737916,86.61706795675981,93.51240366476762,87.91859563501554,78.63778551224534,11.826623351989976,53.65124323357576,87.90624979919323
29,93.52482618476617,91.51701817466318,1.9841244441953034,86.43648733907405,93.49497198303283,87.91859563501554,78.71186820144663,9.847962983212275,52.79072300729892,87.88892409102094
