gen,best_balanced,mean_balanced,std_balanced,best_default,mean_default,std_default
0,33.74041853593508,5.762639176549977,9.262386651142728,65.74233241211736,14.52959195658576,16.685516586784438
1,33.74041853593508,12.015014600947085,8.849538187899151,65.74233241211736,25.78222235218943,16.242203638360134
2,33.744249958246634,17.001352388796928,10.363730046905646,65.74617118842453,34.88798558154077,19.162449347944
3,38.77742373192863,19.72065999045942,9.82135572748168,74.77940982990026,39.92641805267064,18.20941398761088
4,38.77742373192863,23.17025290995237,9.23273198285412,74.77940982990026,46.37432669043674,17.06366423989589
5,38.77742373192863,25.535700834772072,7.596021455480423,74.77940982990026,50.81858928040202,13.962101915143611
6,38.77742373192863,27.19282441628352,6.558816300477895,74.77940982990026,53.87521191465241,11.982295999616012
7,65.79140997390337,28.2934694321126,8.670696501953426,88.19342407327508,55.18359530763891,13.23642174765253
8,65.79140997390337,28.52056770543795,9.533709810524329,88.19342407327508,55.45059049420868,14.632004149734112
9,65.79140997390337,30.75349870981341,9.851496616069303,88.19342407327508,58.60347064280452,13.158045416880077
10,65.79140997390337,32.03847760743433,11.709070489622077,88.19342407327508,59.98446606373166,15.347015253745097
11,66.93157441175589,31.80721795381133,13.152301074160455,88.53389190989624,59.08934824107236,17.56299090241807
12,66.93157441175589,33.19453713409684,11.235651713163652,88.53389190989624,61.81250379704641,13.541729287510424
13,66.93157441175589,34.1928200919101,11.252231091288095,88.53389190989624,63.13078230778605,12.682799198261447
14,66.93157441175589,33.16446111508182,12.914494772187757,88.53389190989624,61.03858432028943,16.573550310694884
15,78.9269554658996,33.73567423033488,12.689840112705566,90.92926227199752,61.937745842771456,14.496020511964351
16,78.9269554658996,34.29765865194529,12.217525765791258,90.92926227199752,63.07563796601064,13.706258377934365
17,78.9269554658996,35.65758087553482,13.545221394276949,90.92926227199752,64.46755402559785,14.850090376942202
18,78.9269554658996,36.56136477556316,15.933687256354816,90.92926227199752,64.19548265943189,17.76361512528635
19,78.9269554658996,39.13107667015843,16.26783123303531,90.92926227199752,67.33308973159825,16.843810479521455
20,78.9269554658996,39.61939297330758,17.06159592785704,90.92926227199752,67.35742457855085,18.26471220065491
21,78.9269554658996,42.471806927413965,17.053894989732875,90.92926227199752,70.56983378373599,17.379912317825582
22,78.9269554658996,42.58226176467072,18.42025422424078,90.92926227199752,69.55228614662238,18.085014468054528
23,78.9269554658996,45.46520452645528,17.528358654747205,90.92926227199752,73.24321265838235,15.169739271507243
24,78.9269554658996,47.29271912474244,17.62687635115549,90.92926227199752,74.7347416287902,15.447608785878666
25,78.9269554658996,47.552527142576665,18.52428414638628,90.92926227199752,74.3226056278937,18.48702903985705
26,78.9269554658996,50.33757249556731,17.786418359262974,90.92926227199752,76.86760517022533,16.696948267528313
27,78.9269554658996,50.27991401080177,19.056512489316702,90.92926227199752,75.90598655488282,18.60340284195129
28,78.9269554658996,51.27152042512077,18.852710472635653,90.92926227199752,76.57756768897978,16.81150314519344
29,78.9269554658996,50.98924704857034,18.94547283113181,90.92926227199752,76.28731099685176,18.194594616759947
