gen,best_balanced,mean_balanced,std_balanced,best_default,mean_default,std_default
0,24.76889138314541,0.5655045005337648,7.930404031360443,48.7742533262868,5.211237937506258,14.36877941577086
1,24.76889138314541,6.755265358138311,8.729001870703813,48.7742533262868,16.440457671842594,15.861562305974324
2,38.71214143983821,11.323175701717703,9.262484147595208,74.71400190549113,24.7677343543072,16.816434234322553
3,49.34814186652405,14.474106250179302,10.235088346994903,85.59289246928256,30.323284483676662,18.06353217632586
4,50.61173296930558,18.485665945767146,10.761138013454325,85.89679627126203,37.39131643064858,18.432514301466863
5,58.4117329693056,18.79890365817283,11.93858446845191,87.45679627126204,37.56311543211436,19.52108210691306
6,58.4117329693056,18.59362440810914,13.018399665078796,87.45679627126204,37.14192771234159,21.57248120277904
7,58.4117329693056,19.96039227172001,12.637354847157924,87.45679627126204,39.45524483187333,20.56151005062527
8,58.4117329693056,22.329919848859987,12.22031317161388,87.45679627126204,43.74461895010717,19.878304745229723
9,58.4117329693056,21.768208256881326,13.535384151044338,87.45679627126204,42.432501172344736,21.63715952057332
10,64.77425332628694,25.510453621070788,14.010061101999645,88.7796441749217,48.27496267841417,20.87792772721314
11,64.77425332628694,25.856732720898776,14.798442910216837,88.7796441749217,48.60610919707239,22.07171280612061
12,64.77425332628694,28.1030003590978,14.738691283986531,88.7796441749217,52.26685707865955,21.572797917452643
13,64.77425332628694,27.948367559516512,14.478295962866955,88.7796441749217,51.97769424790713,20.77278601152989
14,64.77425332628694,28.05178095252649,12.71756961410324,88.7796441749217,52.94990081075931,20.456921867733826
15,64.77425332628694,29.541046427350658,13.49290991448154,88.7796441749217,55.43845457151632,20.40914933463241
16,64.77425332628694,30.00585542724928,13.934246465892446,88.7796441749217,55.9272575235321,20.6112704027345
17,64.77425332628694,32.30997562832933,15.243307025315262,88.7796441749217,58.7736896436462,21.382893736916404
18,64.77425332628694,33.93218676010704,15.222696821112782,88.7796441749217,61.162203902152825,21.08806504077116
19,68.54814186652408,34.32479300838109,15.757879650633416,89.43289246928256,61.45950142237,21.457627284346053
20,68.54814186652408,32.71826263532896,16.90407274892511,89.43289246928256,58.58662428460151,23.50148275046177
21,70.87946500072786,34.99582101106289,16.27184578218725,89.84389959779561,62.14890577449685,21.84758881912069
22,70.87946500072786,36.89880041240488,15.463853369084571,89.84389959779561,64.99499272358015,19.70806890905357
23,70.87946500072786,34.836910510461024,16.32881727428637,89.84389959779561,61.71395809869228,21.333698980044293
24,70.87946500072786,34.75895700819063,16.952103762406338,89.84389959779561,61.62162765840266,23.226403820735065
25,70.87946500072786,35.92255481986403,17.011468755809535,89.84389959779561,63.14772689000012,22.725985331258627
26,70.87946500072786,38.11504004048514,15.835234793999678,89.84389959779561,66.53612293970068,20.095813922781407
27,70.87946500072786,37.162462731716815,15.724325171953035,89.84389959779561,65.52503943169418,20.5426167484274
28,70.87946500072786,36.008423569702465,15.871025287856831,89.84389959779561,64.16214103014417,21.66926301929504
29,70.87946500072786,39.363801693109295,15.730289177380572,89.84389959779561,68.45845734856329,19.84200414662761
