gen,best_default,mean_default,std_default
0,74.74424995824663,14.56570505426997,18.41949106481232
1,74.74424995824663,28.539502963451195,18.37229606166668
2,74.74424995824663,38.05290631736957,18.892605179272348
3,74.77148899640882,44.81183337968085,18.07357227708524
4,83.74233241211736,50.62738425664598,17.601626739609685
5,83.74233241211736,58.29738619407526,15.372071718716592
6,83.74233241211736,59.47114926620719,14.472059267503775
7,84.4137913760995,62.31434776394589,13.081256764840209
8,84.8137913760995,63.01337913230203,12.3460103127909
9,84.8137913760995,62.475871529977184,11.472500170076472
10,84.8137913760995,63.27040192378978,9.843116542225555
11,88.01791509328336,62.80537578496125,11.844998036942904
12,88.01791509328336,64.46220283820239,10.842551368041558
13,88.01791509328336,63.43681604290482,12.10309929729076
14,88.01791509328336,62.448169243871824,14.351660594159934
15,88.01791509328336,65.77604634652965,11.22838843044065
16,88.64090461150806,66.24198229259707,10.362495651867574
17,88.64090461150806,65.20423823437493,10.66583334828234
18,88.64090461150806,63.55611538227828,13.41180162005605
19,88.64090461150806,64.78940756174467,11.09487413772342
20,88.64090461150806,63.05772965193234,11.773412796316842
21,88.64090461150806,64.53433404021642,14.368738808611177
22,88.64090461150806,66.94266632727081,12.77629916658284
23,89.59342407327507,66.21002465660924,12.494085275699192
24,89.59342407327507,65.09191264687908,12.289472969032206
25,89.59342407327507,63.446183234371,11.392300361097115
26,89.6137913760995,63.37546053568546,14.364961143133565
27,89.6137913760995,65.17970592461613,16.114418559221164
28,89.6137913760995,65.22630723807907,14.967414530475102
29,89.6137913760995,63.91004544569425,16.20090295762897
