gen,best,mean,std
0,75.67504998251877,33.96233880069362,10.98225497401093
1,75.67504998251877,41.056936547372224,10.135136047057332
2,75.67504998251877,45.967364655667026,11.772860745313974
3,76.26627799644594,49.99715926835738,13.197826830219386
4,76.26627799644594,53.88530354239186,13.17022831978883
5,76.26627799644594,60.33544152476689,10.78459624541312
6,76.56627799644595,65.2365995397299,5.434154458431179
7,76.56627799644595,66.39239459742943,5.1027135797750525
8,77.46192069107697,67.75476622909079,4.861712349587238
9,77.46192069107697,69.2871761713596,3.831872020001712
10,77.46192069107697,70.43706180929905,2.896639271841761
11,77.46192069107697,71.07687052984801,2.4071819066057354
12,77.46192069107697,71.55543988229147,2.2526485205896982
13,77.46192069107697,71.85558359858834,2.04477509462421
14,77.46192069107697,71.95227737771677,2.026007684992763
