gen,best_default,mean_default,std_default,Q5_default,Q95_default,best_balanced,mean_balanced,std_balanced,Q5_balanced,Q95_balanced
0,7.802576224360116,-2.1952095331346464,6.598209144178553,-8.818884745431703,13.801356497022148,38.72680677772672,19.73535748393377,15.174158764034546,-8.917610843595115,35.51685914847505
1,0.6833286731072121,-0.6565841119079867,7.321508387748225,-8.418731286736293,14.11997254406642,41.25209096811328,28.46659484697791,8.04307354940646,12.338546661905218,37.756091496332
2,12.15531745136262,-0.4400448887622765,6.955190973900365,-6.52867470904216,13.81483485594539,41.93770193678943,30.443871797544844,7.0302224797079775,16.680495475057615,38.72680677772672
3,12.15531745136262,-1.2003529267729889,6.421915973471516,-6.391917048854452,12.237619403645592,41.93770193678943,31.257976018264984,5.41838377375004,21.001358148728603,38.37674111871952
4,9.665846884972083,-1.769961111498456,6.051050929849515,-6.324167179915439,11.733933993267575,44.27540297266946,31.153721819363103,6.41855939304765,22.55434015329424,38.37674111871952
5,9.665846884972083,-1.7577713222618956,5.9811665044481845,-6.174263022359528,12.23703237194448,44.27540297266946,32.0319065780238,5.035837596958496,25.291480710340814,37.69237025474209
6,9.823516817454063,-2.3176003115572383,5.647235422487655,-6.235642679327532,9.82792361070279,44.61658984818049,31.676324698196023,6.320241397308298,20.689123974565216,39.24985778551436
7,11.887538790181004,-1.9190992012557988,6.465485214306361,-6.234727914905272,12.350672350262863,45.08077766012964,31.84190583191269,6.9360356253832816,23.004529573990933,39.729998190184176
8,11.887538790181004,-0.768742691596335,6.595557729817475,-6.15681864109669,13.776756065886904,45.08077766012964,33.2672173414396,4.284276241050046,26.356734453669034,39.729998190184176
9,11.887538790181004,-0.8964470232872646,7.086447937079055,-6.77823634104986,13.801356497022148,45.08077766012964,31.950235869780386,6.882117112181082,19.16251701509219,39.58770862091247
10,13.063005806254267,-0.6384235966578492,7.181885904828279,-6.3751981390708,13.801356497022148,45.25843250076312,32.93924498225989,4.957492159843163,23.49527952451572,40.858070835060325
11,13.063005806254267,-0.5813228363186973,6.670836455485974,-6.28522807344105,13.494346004184928,45.25843250076312,33.627886592744865,6.028939331787968,23.632428490520027,43.09146738545126
12,13.063005806254267,-0.5426041486085311,6.467491273387958,-6.271167816631391,13.503754736443248,45.25843250076312,34.38948519260247,6.0108152896989,27.05097374348505,43.76005075619016
13,13.063005806254267,0.1779433533054992,6.736094990555539,-6.204636414134265,13.084260090235876,45.25843250076312,34.934682786289805,4.800566142577333,26.356734453669034,43.76005075619016
14,13.062121632087546,1.76814710693633,7.345563044987904,-6.276516092421826,13.824936488432623,46.1772794080736,36.20415045191649,4.783200503234655,28.274899157239727,45.25843250076312
15,13.062121632087546,2.318417049286911,6.873418746992336,-6.267494952220707,13.488864876159656,46.1772794080736,36.05833859223364,6.742626875810856,28.82955625617971,44.93194519564644
16,13.062121632087546,2.9512127822031813,6.772238149563547,-6.183959689063242,13.534090596491271,46.1772794080736,36.33320053215543,6.480388480202821,28.39064195742577,45.02569009233257
17,13.062121632087546,2.247155232385373,6.907963104430752,-6.266879707408358,13.603017256380877,46.1772794080736,35.48724330091567,5.90333029309895,27.34026786129786,43.54330731413504
18,16.763102479058396,3.497859714387977,7.320255815425044,-6.283029953893325,15.514821664936331,46.39277400378682,36.73814077939651,4.63088322067838,30.90463725132521,44.56120854218567
19,16.763102479058396,4.27901146678432,7.036703818702187,-6.178232470050807,15.115411118431275,46.39277400378682,36.991215207814,5.360607298544056,30.76128510448796,44.334658890414765
20,16.763102479058396,5.07776922377745,7.09664157537213,-6.179151655220655,15.121709052889845,46.39277400378682,37.25738021354052,6.419976765445164,30.794294516831968,44.334658890414765
21,16.763102479058396,4.516152143379828,6.688433418349586,-6.085010707453587,15.40733069815412,46.39277400378682,36.21783037171026,7.451544968736308,28.52540244240668,44.92630421253795
22,16.763102479058396,5.105879605803086,6.336764802891042,-6.081118899484828,14.749845706787443,46.39277400378682,37.28007528827626,6.365328085585461,30.08957271565324,45.48924919360542
23,16.763102479058396,4.811948585419393,6.790061943303326,-6.114560050678152,16.763102479058396,46.39277400378682,37.12967956101705,5.327822454386118,27.390193079616253,45.61742270332192
24,16.763102479058396,5.662640397688879,6.4779183501930735,-6.081701458944456,16.763102479058396,46.39277400378682,37.40804602511052,7.480146933697355,30.061114739552263,45.61742270332192
25,16.763102479058396,6.9755347137047465,7.060993539505596,-5.965497436388055,17.68755442902949,46.39277400378682,38.56820080692096,5.578212460253196,31.534250179256045,45.61742270332192
26,15.512399027324534,6.878588285147707,6.413475056334472,-4.506053363719973,16.565501816269,47.32570138971862,38.70902636283093,4.889898936526024,30.889017792849884,45.02642710544569
27,15.512399027324534,5.522091837772546,6.2774906454041774,-4.521342245439667,15.198546838115474,47.32570138971862,37.79016533617086,6.433626128886502,30.053620370909456,45.01315003291174
28,15.512399027324534,5.317590595215751,6.000953992893061,-6.054269251139561,14.92409491510365,47.32570138971862,37.554281528804616,6.58538000579102,29.721363800894,44.923243115738366
29,15.512399027324534,5.755948118329439,6.268921411703808,-6.066651563203186,15.108559059282465,47.32570138971862,37.92342244204779,6.679046639730011,28.28300370484876,44.24915397073809
