gen,best,mean,std,best_log,mean_log,std_log
0,29.890752417235635,4.5060423505988245,11.128168779874,29.890752417235635,4.5060423505988245,11.128168779874
1,30.45092391510478,10.572160622595854,11.777645712993348,30.45092391510478,10.572160622595854,11.777645712993348
2,39.3029065134946,16.549525336693506,11.134965233083138,39.3029065134946,16.549525336693506,11.134965233083138
3,39.3029065134946,21.720853055144406,6.6353580259121285,39.3029065134946,21.720853055144406,6.6353580259121285
4,39.3029065134946,23.95036357269761,6.19012795169238,39.3029065134946,23.95036357269761,6.19012795169238
5,47.964518567475245,26.129941479895944,7.477313402470338,47.964518567475245,26.129941479895944,7.477313402470338
6,47.969314739738735,28.39272166346734,8.563313271030452,47.969314739738735,28.39272166346734,8.563313271030452
7,57.078421580356185,32.34797448790765,9.054492222278332,57.078421580356185,32.34797448790765,9.054492222278332
8,57.078421580356185,32.32431362393665,9.383968087872857,57.078421580356185,32.32431362393665,9.383968087872857
9,57.078421580356185,35.43847799377777,10.508510583749166,57.078421580356185,35.43847799377777,10.508510583749166
10,57.09191706183107,37.94441663205183,10.255103203683028,57.09191706183107,37.94441663205183,10.255103203683028
11,57.09191706183107,38.822134669201965,11.34976642977231,57.09191706183107,38.822134669201965,11.34976642977231
12,57.09191706183107,38.7427529212337,11.590935470877216,57.09191706183107,38.7427529212337,11.590935470877216
13,57.09191706183107,40.057942807647,10.749079997566406,57.09191706183107,40.057942807647,10.749079997566406
14,65.73660173740838,39.9527019172698,11.09307979603308,65.73660173740838,39.9527019172698,11.09307979603308
15,65.73660173740838,40.2181149200037,11.439708212526996,65.73660173740838,40.2181149200037,11.439708212526996
16,65.73660173740838,40.732648796110176,11.135559668796706,65.73660173740838,40.732648796110176,11.135559668796706
17,65.73660173740838,42.93510865507902,11.25582793854681,65.73660173740838,42.93510865507902,11.25582793854681
18,65.73660173740838,44.72432821541782,10.177305348057462,65.73660173740838,44.72432821541782,10.177305348057462
19,65.86877351051686,46.6764513218426,10.234221859296785,65.86877351051686,46.6764513218426,10.234221859296785
20,65.86877351051686,45.43749231513246,13.38089614643362,65.86877351051686,45.43749231513246,13.38089614643362
21,65.86877351051686,46.78329265702334,13.31357522995104,65.86877351051686,46.78329265702334,13.31357522995104
22,65.8753166091058,49.36305785372267,11.938325382689824,65.8753166091058,49.36305785372267,11.938325382689824
23,74.73469878726229,51.66289416632998,10.888424220009371,74.73469878726229,51.66289416632998,10.888424220009371
24,74.73469878726229,51.05049823244956,11.934071627546132,74.73469878726229,51.05049823244956,11.934071627546132
25,74.73469878726229,51.04053459577312,13.001016871066732,74.73469878726229,51.04053459577312,13.001016871066732
26,74.73469878726229,51.31040975290082,14.19102287695936,74.73469878726229,51.31040975290082,14.19102287695936
27,74.73469878726229,54.05588199706045,10.028536919438142,74.73469878726229,54.05588199706045,10.028536919438142
28,74.73469878726229,53.40686398187758,13.99507122543793,74.73469878726229,53.40686398187758,13.99507122543793
29,74.73469878726229,53.75461099629403,13.551870822339252,74.73469878726229,53.75461099629403,13.551870822339252
