gen,best_default,mean_default,std_default
0,66.35809292906188,13.235768566904923,17.804528063994614
1,66.40528862039817,26.84502023204568,17.374628900636132
2,75.1888590070233,36.04115933816332,16.978821934669817
3,75.5361681949744,41.41484254839703,17.221094641453224
4,75.5361681949744,47.624663702034674,15.799976260433567
5,75.5361681949744,52.55931186179195,13.922054444374918
6,75.5361681949744,55.629115131755526,9.63498447243008
7,75.5361681949744,57.02770897817857,9.667229362069532
8,75.5361681949744,58.76178647830546,8.179312296422626
9,85.8137913760995,57.21204045169719,12.153582089633918
10,85.8137913760995,57.582814456082616,11.996261267584847
11,86.39140997390336,60.338604790042574,11.89454608333042
12,88.01003982910274,63.51045472103927,13.78624834900631
13,88.01003982910274,64.03453479722663,14.201059116587814
14,88.01003982910274,66.39564047224698,15.14979185364378
15,88.45060701409174,70.32540073774918,15.636856142614135
16,88.45060701409174,68.80585763192681,17.568254341242046
17,88.45060701409174,70.3929557383205,17.092670053228503
18,88.45060701409174,72.16138389650295,15.761925451078902
19,88.45060701409174,74.17853277414225,15.129216162679755
20,88.45060701409174,77.99867660606682,12.853342225178643
21,88.45060701409174,78.36202495953448,13.630242749597697
22,88.45060701409174,78.51834246763319,14.408494461427384
23,88.45060701409174,78.03600167233829,13.710032982673656
24,88.45060701409174,76.8956581708578,16.796882282699283
25,88.45060701409174,79.71313368537474,12.17777667634539
26,88.45060701409174,79.52931323229299,12.361034122586345
27,88.45060701409174,78.94457936878548,13.13576053727421
28,88.45060701409174,77.18001592792326,15.364751306231682
29,88.45060701409174,79.94041340440813,12.294397983626236
