gen,best,mean,std,best_log,mean_log,std_log
0,93.0282651908471,42.71334416786545,41.24249287810882,93.0282651908471,42.71334416786545,41.24249287810882
1,93.1528282285399,78.9126384146691,23.68003261270912,93.1528282285399,78.9126384146691,23.68003261270912
2,93.38835394814495,86.24525487673878,12.478986826489638,93.38835394814495,86.24525487673878,12.478986826489638
3,93.38835394814495,88.64438709237885,7.19860401613951,93.38835394814495,88.64438709237885,7.19860401613951
4,94.52669517527552,88.56654101228077,10.440718066636268,94.52669517527552,88.56654101228077,10.440718066636268
5,94.52669517527552,89.44777408746448,8.96889941246962,94.52669517527552,89.44777408746448,8.96889941246962
6,94.52669517527552,89.40709717973048,9.774599898012324,94.52669517527552,89.40709717973048,9.774599898012324
7,94.52669517527552,89.46625727403995,11.44840346766064,94.52669517527552,89.46625727403995,11.44840346766064
8,94.52669517527552,91.411250440977,1.5264587228318225,94.52669517527552,91.411250440977,1.5264587228318225
9,94.52669517527552,90.53552981100806,7.279638250267181,94.52669517527552,90.53552981100806,7.279638250267181
10,94.52669517527552,90.77688622446922,7.2746106377001345,94.52669517527552,90.77688622446922,7.2746106377001345
11,94.52669517527552,90.8113721834556,7.329411783715976,94.52669517527552,90.8113721834556,7.329411783715976
12,94.52669517527552,90.5802427198607,10.111258627263446,94.52669517527552,90.5802427198607,10.111258627263446
13,94.52669517527552,90.82339931862772,8.413951620320017,94.52669517527552,90.82339931862772,8.413951620320017
14,94.52669517527552,91.33995701442817,7.568651108208337,94.52669517527552,91.33995701442817,7.568651108208337
15,94.52669517527552,91.98853811101333,1.3647718655795948,94.52669517527552,91.98853811101333,1.3647718655795948
16,94.52669517527552,92.22286448513404,1.0503857828768943,94.52669517527552,92.22286448513404,1.0503857828768943
17,94.52669517527552,92.32871957820204,0.9864985527259704,94.52669517527552,92.32871957820204,0.9864985527259704
18,94.52669517527552,92.2262670463027,0.8126158855404603,94.52669517527552,92.2262670463027,0.8126158855404603
19,94.52669517527552,91.60330142759858,5.8978573421186615,94.52669517527552,91.60330142759858,5.8978573421186615
20,94.52669517527552,91.17139005070788,9.032880441349109,94.52669517527552,91.17139005070788,9.032880441349109
21,94.52669517527552,92.24793513476904,0.7261546352619839,94.52669517527552,92.24793513476904,0.7261546352619839
22,94.52669517527552,91.5127919064258,6.390410284327669,94.52669517527552,91.5127919064258,6.390410284327669
23,94.52669517527552,91.76363376713888,4.104260046080175,94.52669517527552,91.76363376713888,4.104260046080175
24,94.52669517527552,91.66585922160826,2.244800067394951,94.52669517527552,91.66585922160826,2.244800067394951
25,94.52669517527552,90.43030769698596,9.409010108265903,94.52669517527552,90.43030769698596,9.409010108265903
26,94.52669517527552,91.75593471594864,3.257595249151585,94.52669517527552,91.75593471594864,3.257595249151585
27,94.52669517527552,91.97288874135596,3.155415406066247,94.52669517527552,91.97288874135596,3.155415406066247
28,94.52669517527552,89.99960116291075,11.12480750448454,94.52669517527552,89.99960116291075,11.12480750448454
29,94.52669517527552,91.9058242065344,3.190638616148412,94.52669517527552,91.9058242065344,3.190638616148412
