gen,best,mean,std
0,23.82829940258909,6.321123524266106,4.771759089313343
1,26.78611316836669,10.370342190089133,3.3814389320707585
2,30.686113168366646,13.842320122830913,6.5428146109317575
3,31.88611316836664,16.588252480208688,7.331500133852953
4,32.48611316836664,20.689132829068765,6.644743036325438
5,32.48611316836664,23.94194392728871,4.022711253033995
6,32.48611316836664,25.532900938181022,3.1285220978658392
7,32.48611316836664,26.46123793415493,2.4688070729046934
8,32.48611316836664,27.022231581941146,2.2771100588315094
9,32.48611316836664,27.777523266617546,2.0719027989982943
10,32.99059106729136,28.38856804560679,1.8564668103153887
11,32.99059106729136,28.716059773805323,1.7661490832331819
12,45.60543794147903,29.37525302153644,2.310606230826968
13,53.09330477316309,30.20312074224291,3.863792476797204
14,67.54060148786618,32.605900167352296,7.030831799882935
