gen,best_default,mean_default,std_default
0,91.93109579777976,39.90826653251626,39.656229843944
1,92.59605369405452,74.57256285172608,25.32671823058027
2,92.59605369405452,81.19196527393477,17.837266919394793
3,92.59605369405452,84.27510088199176,13.749070778484834
4,92.59605369405452,87.01711090545754,9.4307831175194
5,92.80150296873416,87.13030309238911,10.713769115984483
6,93.26728120673462,88.3773621527719,8.667670289394888
7,93.26728120673462,88.94381987303287,8.27582239424992
8,93.26728120673462,88.26283517911807,10.021487632039406
9,93.26728120673462,88.66130111310258,9.561854438801838
10,93.26728120673462,90.77194114098944,2.9858895065628603
11,93.46728120673464,90.7592475644646,4.654049720901557
12,93.46728120673464,90.32668914203592,6.896296045114936
13,93.46728120673464,89.35765835075041,9.522424062213178
14,93.46728120673464,90.08507679672216,6.150994010198734
15,93.46728120673464,90.60123729454696,5.270595743317237
16,93.46728120673464,91.19343248817908,1.924698719284995
17,93.46728120673464,90.1113978460648,5.993848566812192
18,93.46728120673464,90.0355754130077,6.674335988427989
19,93.46728120673464,89.92763982255741,6.3559477460325935
20,93.46728120673464,90.29584862132089,5.617813424580021
21,93.46728120673464,90.5977973459138,5.161147929294399
22,93.46728120673464,90.20521478311788,7.760304898671642
23,93.46728120673464,89.85711646460516,6.918602291364848
24,93.46728120673464,90.2404019795792,7.778363429192128
25,93.46728120673464,90.64233052670215,4.852490949439167
26,93.46728120673464,89.72494027805273,8.888681201001253
27,93.46728120673464,90.63122179944884,5.117851269943926
28,93.46728120673464,89.8552216618359,9.093260251283889
29,93.46728120673464,91.0436564214875,6.077649976891321
