gen,best,mean,std
0,88.8535479947156,85.25105694794439,6.027297270503216
1,88.8535479947156,87.13349842612695,0.3428291550703052
2,88.8535479947156,87.25566827963448,0.3438532432256903
3,90.80660195700338,87.57531963525317,0.7387940208981896
4,90.80660195700338,87.88359078359703,0.9154296293660203
5,90.824107874517,88.31738680510503,0.930342055184464
6,90.824107874517,88.74845461477439,0.8404135322851003
7,90.824107874517,89.09869281474349,0.6650614105895241
8,90.824107874517,89.23730638345158,0.7575116313070339
9,90.86660195700338,89.3846175483377,0.8330539496848014
10,90.86660195700338,89.52507805822225,0.8912701846907902
11,90.86660195700338,89.68353061230981,0.9281929794369064
12,90.86660195700338,89.91789708778433,0.9355772198066828
13,90.86660195700338,90.1138024840131,0.8965065482518509
14,90.86660195700338,90.25171626137326,0.8419379912122708
