gen,best,mean,std,best_log,mean_log,std_log
0,72.07641489804777,12.0944692313354,24.05492166676025,89.83968822339261,21.793216011868413,34.40145637967341
1,72.07641489804777,33.87818059965633,24.97772926708039,89.83968822339261,55.05797258901952,34.309639706005186
2,76.24742736117454,46.18618089717559,20.97432776818701,90.65060701409178,71.48341158216056,26.45524300739775
3,79.98339389891527,57.69144935473439,11.23872968661689,91.02539190157783,84.58466458401786,9.755500720569511
4,79.98339389891527,59.28242550285634,9.53744039535544,91.02539190157783,85.95406740540604,6.693081551343444
5,86.01946701359938,60.98422687780872,11.80283394713696,92.50226421822038,86.10698549972449,10.5997271612873
6,86.01946701359938,61.48286003249925,12.439872898368789,92.50226421822038,86.0440018064383,9.7222795433781
7,86.01946701359938,59.2999835616564,15.495837197431696,92.50226421822038,83.54117082843318,15.835503753724756
8,86.01946701359938,60.22919421571062,11.708650724745976,92.50226421822038,85.79193507918643,8.114201246724786
9,86.01946701359938,59.67004495024731,12.958050977584747,92.50226421822038,84.8639517342462,10.450359009579786
10,86.01946701359938,61.93512349314918,12.188838856034971,92.50226421822038,86.1986397605237,7.6435146441374435
11,86.01946701359938,62.58775793734496,14.000951540368083,92.50226421822038,85.69128212284062,10.85509581772039
12,86.01946701359938,62.349433833961584,14.798595979059057,92.50226421822038,85.13767724513853,12.93466287628636
13,86.01946701359938,60.50063747023293,16.953399249661732,92.50226421822038,83.33612390061624,15.158530875547411
14,86.12353644806856,59.39959201106474,19.547614322453164,92.84772932632856,81.09905550430533,18.03012337419249
15,86.12353644806856,62.94014091894778,16.34983957117558,92.84772932632856,84.68520854188611,12.640077654938707
16,86.12353644806856,63.24062549234692,17.36694968498868,92.84772932632856,83.97055747795342,13.815384030991654
17,86.12353644806856,63.89639107843794,16.873704642104123,92.84772932632856,84.991180325729,11.815719826870854
18,86.12544845445566,66.78043994888226,15.898586531052366,92.60855887687,86.3921068021371,10.823615072767003
19,87.21946701359937,65.49896371202755,17.30198499088998,92.74226421822038,85.24820414229934,13.636380971893276
20,87.21946701359937,66.12991283569228,16.298052704900595,92.74226421822038,85.77993722267014,11.426221540318393
21,87.21946701359937,65.98656673473337,18.60817284771933,92.74226421822038,84.72706876411264,15.389909717266937
22,87.51946701359937,67.73136072195561,17.42605051092894,92.80226421822036,85.7773954732414,15.30547547709634
23,87.51946701359937,69.13560127404057,14.731565872395407,92.80226421822036,86.99112990329678,11.976550152785176
24,88.21936107665807,68.2985100076924,14.356164285292488,93.26353644806848,86.9916695065019,11.179234425296546
25,88.21936107665807,68.35219049447856,14.976932676684452,93.26353644806848,86.7573392017619,11.862686129060958
26,88.21936107665807,65.87163515948511,18.267019359837924,93.26353644806848,84.39592587401758,15.398872143998592
27,88.21936107665807,67.89191818655632,16.34940144133982,93.26353644806848,85.84581786311546,13.3470410135656
28,88.21936107665807,70.43916103429058,14.454822597352312,93.26353644806848,87.42274503565145,11.979936292934322
29,88.21936107665807,72.78791369178782,10.906789097980054,93.26353644806849,89.3467319505259,5.659976376698776
