gen,best_default,mean_default,std_default
0,30.54041448585584,6.363729889926368,10.002432878196917
1,30.57946500072772,11.840770034279588,9.91587221792054
2,38.94556065373063,17.011376550786473,9.28502577267172
3,38.94556065373063,19.900038067631463,8.880932874599457
4,39.1194670135993,22.52831920893336,7.209621541779695
5,39.1194670135993,24.316876890542545,6.938648150877542
6,47.596425802065184,26.583965203223315,7.44872154753008
7,47.79544223743131,27.610825922596195,8.409293031251918
8,67.06677961290973,29.93419512851139,10.35949211691365
9,82.9755217375066,31.142655601758605,14.05207270330506
10,82.9755217375066,30.65924885152129,14.930617016966243
11,82.9755217375066,33.76439690133252,16.20850466514601
12,83.57695183661185,37.246043206140605,18.386879207490303
13,83.57695183661185,39.43361899478095,20.923180484813827
14,84.11110277768671,43.06521715390377,21.82464582007977
15,85.48431730225215,47.688336169523,21.63750908407861
16,85.6449356227129,48.61992087530638,21.24792238800286
17,85.6449356227129,54.24824180943578,18.232641496211947
18,85.7773388034768,57.22899664955843,17.51115252598456
19,85.7773388034768,58.88118657284476,16.73970000232891
20,85.7773388034768,59.139967312753306,17.262507236052404
21,85.7773388034768,58.66485347072015,16.711909636388206
22,85.7773388034768,55.86772820303129,18.45984439441226
23,85.7773388034768,58.56669960039958,16.94231058725029
24,86.05858833620522,57.2568004205423,18.99920038370592
25,86.05858833620522,58.123181586785485,16.93655920660452
26,86.05858833620522,60.18797693529295,15.767769581047988
27,86.05858833620522,57.37143543209804,19.98400386110512
28,86.0692492120381,58.84985813801251,19.072543259200582
29,86.0692492120381,59.39205088247176,16.92088535736104
