gen,best_default,mean_default,std_default
0,85.99140997390337,14.73434201945417,22.396515976628784
1,85.99140997390337,30.94968847890306,22.07030547561402
2,86.21003982910274,36.2315234537287,21.346464395996776
3,87.58322890233343,44.8519532918767,20.54201604957014
4,87.58322890233343,50.10514875390395,20.090667174626542
5,87.58322890233343,56.17673042746348,18.516607980776563
6,87.58322890233343,60.73071355099646,16.713183146025838
7,87.58322890233343,64.25790120092945,14.88496430836431
8,87.58322890233343,61.92914096738764,17.81510407229146
9,87.58322890233343,63.90740449493708,14.866316044611072
10,87.58322890233343,65.07086286282052,14.330242055800692
11,87.58322890233343,63.99752129618018,14.613988881487892
12,88.19342407327508,65.94938636768761,15.888418502321516
13,88.19342407327508,66.95296925698746,14.989832705011546
14,88.19342407327508,69.18996308018957,15.585155898170704
15,88.19342407327508,69.8032951217269,16.19181576822253
16,88.19342407327508,70.85892075756692,13.434088587578245
17,88.19342407327508,69.78847656781237,15.41041599193413
18,88.19342407327508,71.95639880041635,15.259236954194488
19,88.19342407327508,73.50588255549738,12.288072091225292
20,88.19342407327508,74.73132298414852,12.726999802696364
21,88.19342407327508,74.59460207518839,17.141046950205446
22,88.19342407327508,76.8085591103967,12.58413971942092
23,88.19342407327508,75.19828704903007,13.479541850367772
24,88.19342407327508,75.02928282145501,14.377182177382204
25,88.79342407327508,75.03332379945691,15.821079970349096
26,88.79342407327508,76.46144824275129,12.77887499853082
27,88.79342407327508,76.9668705741688,14.854191507224426
28,89.67313081588581,78.61437954089519,12.155105409859708
29,89.67313081588581,75.0635823709551,18.21723600213767
