gen,best_default,mean_default,std_default,Q5_default,Q95_default,best_balanced,mean_balanced,std_balanced,Q5_balanced,Q95_balanced
0,92.57237888630937,27.627681259031245,34.408313008015945,-5.908623483974142,87.63274293101873,85.36878821817864,15.54398359309064,24.65626109060923,-5.911335732820692,58.960290266655655
1,92.57237888630937,60.77265693558087,29.35639327366349,12.44718054394849,91.90778928522676,85.36878821817864,39.64054496330132,26.11160111292597,4.641118800698807,81.52892135673765
2,92.57237888630937,73.45391484100774,22.490130505064773,29.17507833214768,92.45154037031766,85.36878821817864,50.753517188568914,23.24250403229292,13.3733580944653,84.48769200697981
3,92.69061166337202,79.29339425826772,19.09103729920958,30.458314789586925,92.57237888630937,85.48657125383502,57.312773696214144,21.73382553652258,14.454397369547722,85.36878821817864
4,93.05092391510478,83.86893098700048,14.692851628960792,48.22732804548821,92.64704041507838,87.44704041507838,62.78410403686563,19.060199177481564,24.224221399009785,85.44317193830047
5,93.29061166337202,88.27535713880863,7.334426554199652,75.45986315464509,92.64921897749306,88.48657125383502,69.12645686887511,15.040659683994535,39.65371905550764,85.4453419040772
6,93.29061166337202,89.53852351795562,7.403894218976237,87.25862148771694,92.70862727595866,88.48657125383502,73.59780926161682,13.921359941304468,57.49364683328161,85.58459471189718
7,93.29061166337202,90.99830397673053,2.4998229464993784,87.62951600496184,92.94308091437962,88.48657125383502,77.00170551220826,10.800509026680103,58.823850267426174,85.58459471189718
8,93.29061166337202,91.48685505762538,1.7716793723336566,87.62951600496184,92.71635089573776,88.48657125383502,79.20243902050555,9.317493590409438,58.823850267426174,85.59228706161818
9,93.29061166337202,91.53622121185532,3.6920985378576088,87.62951600496184,92.7124812366195,88.48657125383502,80.74791063757917,8.6651445479445,58.823850267426174,85.58843310095733
10,93.29061166337202,91.2921907061934,5.258331558837261,87.62951600496184,92.69466846406765,88.48657125383502,80.8640134256474,10.152169117689004,58.823850267426174,85.48677327431187
11,93.3361681949744,92.00863063148972,1.9889686568752087,87.62951600496184,92.70680528921292,88.53193985886487,82.39642776658991,7.379106467557869,58.823850267426174,85.48677327431187
12,93.3361681949744,90.62923104637444,11.116921617414024,91.72471812703944,92.69466846406765,88.53193985886487,82.38512482452411,12.258564917733402,79.8736803624862,85.49061166337202
13,93.34041448585585,90.94217542748244,9.654873562089268,91.46004220672538,92.71635089573776,88.5361681949744,82.80215089832627,11.51332906511699,79.29596329689753,85.59228706161818
14,93.34041448585585,91.44510721695326,8.34320265709071,91.75890153072925,93.3361681949744,88.5361681949744,83.73712023731574,9.895878763510009,80.85352196500062,88.53193985886487
15,93.34041448585585,92.15052434015848,4.464926608450831,92.11315995220626,93.3361681949744,88.5361681949744,84.4345142451088,6.928671633435946,81.34659011650801,88.53193985886487
16,93.34041448585585,92.59380743890722,0.8251939744652791,92.11315995220626,93.3361681949744,88.5361681949744,85.02978106137829,4.277865253612455,81.34659011650801,88.53193985886487
17,93.34041448585585,92.25206164696606,4.475845659176914,92.48035948987147,93.34041448585585,88.5361681949744,84.92003593682851,6.973877622291154,84.38837445177319,88.5361681949744
18,93.34041448585585,91.97089465797944,6.261174883926774,92.49242364429796,93.34041448585585,88.5361681949744,85.07882814382712,8.841658248854356,84.3498170425649,88.5361681949744
19,93.34041448585585,90.6753156587549,11.188720711042574,92.47242364429798,93.34041448585585,88.5361681949744,83.8072504636217,13.561599183227589,83.90833588151749,88.5361681949744
20,93.34041448585585,92.37186943359164,4.768714502653095,92.64704041507838,93.34041448585585,88.5361681949744,85.80772503048296,7.913814765392576,85.43945275229437,88.5361681949744
21,93.34041448585585,91.96982717877984,6.487947434687552,92.64704041507838,93.34041448585585,88.5361681949744,85.43773424378278,10.038016709315135,85.44317193830047,88.5361681949744
22,93.34041448585585,92.16376611966304,6.489296737568241,92.57237888630937,93.34041448585585,88.5361681949744,85.63970583364822,8.755271025683125,85.36878821817864,88.5361681949744
23,93.34041448585585,92.58759390264136,4.472206681036128,92.64704041507838,93.34041448585585,88.5361681949744,86.51148877823505,6.439086257276388,85.44317193830047,88.5361681949744
24,93.34041448585585,92.91488704386347,1.781466091065924,92.64704041507838,93.34041448585585,88.5361681949744,86.91074565037422,4.991636020088726,85.44317193830047,88.5361681949744
25,93.34041448585585,92.35745194210632,7.182738747863331,92.64704041507838,93.34041448585585,88.5361681949744,86.49728013849587,8.577287972575144,85.44317193830047,88.5361681949744
26,93.34041448585585,92.37802424159224,7.158659896450306,92.69061166337202,93.34041448585585,88.5361681949744,86.59785087606129,7.988746387830039,85.48657125383502,88.5361681949744
27,93.34041448585585,92.91724859480746,1.74979894295302,92.69061166337202,93.34041448585585,88.5361681949744,86.87305141354877,5.068727981288045,85.48657125383502,88.5361681949744
28,93.34041448585585,93.11722819701788,0.3644083347247464,92.69061166337202,93.34041448585585,88.5361681949744,87.48104282668919,1.820261042430471,85.48657125383502,88.5361681949744
29,93.34041448585583,92.6891580170217,4.483077122461833,92.69061166337202,93.34041448585583,88.5361681949744,86.94097150086225,6.553711334389572,85.48657125383502,88.5361681949744
