gen,best_default,mean_default,std_default,Q5_default,Q95_default,best_balanced,mean_balanced,std_balanced,Q5_balanced,Q95_balanced
0,89.03699002086162,26.97181450247833,32.31936917726264,-5.3607388902353135,75.2965057683301,66.47212383121057,13.534816426903836,19.095498231471748,-5.365438794457064,39.29317660002719
1,89.03699002086162,50.215512025361086,28.12724350082453,-2.70805020110221,87.16800440868982,66.47212383121057,26.82989381871819,17.47016476855291,-2.772588722239781,57.66774995924794
2,93.82326625757943,66.20075534712286,15.333554332435128,48.08836544510579,89.03699002086162,89.01639337829172,37.2018727822556,14.364882256621277,24.284123606004563,66.47212383121057
3,93.82326625757943,69.50236990392901,13.94211196413701,48.19163443662663,89.04212570689593,89.01639337829172,39.63303228613554,14.285762776846148,24.386926511412785,66.47723452012646
4,93.82326625757943,72.90555469309366,11.269972979686184,57.25379680945985,89.05669509194095,89.01639337829172,42.15532827186169,13.921709328826644,29.25060701409175,66.49173230259895
5,93.82326625757943,74.58436414194014,10.75936156894326,57.25379680945985,89.05669509194095,89.01639337829172,43.28047432998648,13.928443086379277,29.25060701409175,66.49173230259895
6,94.14936470590376,74.13189626556819,11.323288652035316,57.25379680945985,89.0569444690165,90.78272016318512,43.18335263900096,14.442832806126006,29.25060701409175,66.49198044206605
7,94.14936470590376,75.01819119153004,13.150206288058689,57.25145628856765,90.28243482836,90.78272016318512,44.6859697420625,15.90563332106534,29.248273775848894,72.48128570715208
8,94.14936470590376,76.03020356041269,10.018699579344997,57.95667062314247,89.061682633452,90.78272016318512,44.278475045689866,13.385145640044987,29.95022978647083,66.49669509194108
9,94.14936470590376,76.63833440399326,11.867240018943546,57.9634193949523,93.81325235543918,90.78272016318512,46.01128825820973,15.652354712053173,29.956942262746328,89.01846800883872
10,94.14936470590376,77.7080487049702,10.082205236048557,65.52822395516847,89.29907687244045,90.78272016318512,46.77281047678961,14.837658956356632,33.72570810411361,67.62199972365576
11,94.14936470590376,77.11006761030106,11.056539375245649,57.9634193949523,89.0569444690165,90.78272016318512,46.46432739411632,14.820766851388145,29.956942262746328,66.49198044206605
12,94.14936470590376,79.41325863389359,9.428284597133514,65.39592499120165,89.061682633452,90.78272016318512,48.36832777277463,14.19757175540878,33.593692439264565,66.49669509194108
13,94.14936470590376,80.81584686358713,10.748850288781044,66.01066404952368,94.14936470590376,90.78272016318512,51.62674592141097,16.09365853404283,34.00816185215008,90.78272016318512
14,94.14936470590376,80.43620640123467,13.329151409075225,65.57207048070018,93.80736470590377,90.78272016318512,51.708204848470125,16.521865622325194,33.76953282569851,89.07272016318512
15,94.14936470590376,82.38778781739633,10.285028637019677,66.0107885825893,89.06669517527554,90.78272016318512,53.873909982531714,14.61839325775312,34.008286075816464,66.50168263345212
16,94.14936470590376,85.29567972066349,7.279553116999094,66.2245253513136,94.14936470590376,90.78272016318512,58.179170668728624,13.605705508258476,34.22142740540021,90.78272016318512
17,94.14936470590376,84.01397025743869,9.200377668151445,65.97861389210642,89.30582865180693,90.78272016318512,57.015081397915,14.40762851091937,33.97619052367396,67.64073450993871
18,94.14936470590376,84.11327207340757,9.217767805254471,57.98870244456624,93.84936470590377,90.78272016318512,57.453537334048015,14.750414275864417,29.9820622589562,89.28272016318513
19,94.14936470590376,85.65318231251939,7.533172838787714,66.23560792227116,93.85836470590375,90.78272016318512,59.77007083816216,13.823936415119164,34.23247166973703,89.32772016318513
20,94.14936470590376,84.4152400861915,12.886490335325869,57.98870244456624,94.03236470590376,90.78272016318512,60.334751081107264,16.039443708382517,29.9820622589562,90.19772016318512
21,94.14936470590376,87.18146147461103,7.039347336359332,74.78739390424847,94.09236470590376,90.78272016318512,64.48137625571009,13.737391517719,38.78539190157781,90.49772016318512
22,94.14936470590376,87.87959317055628,7.008752394733059,74.78739390424847,94.14936470590376,90.78272016318512,66.71783137713452,13.676760341489052,38.78539190157781,90.78272016318512
23,94.14936470590376,86.7997624127024,8.680252923548766,66.00383498316761,94.14936470590376,90.78272016318512,65.4685198423553,15.397417528062466,34.00134652260086,90.78272016318512
24,94.14936470590376,85.25358509794619,10.15135025048326,56.7953413292235,94.14936470590376,90.78272016318512,62.7801624647328,16.972764594247234,28.79332336830649,90.78272016318512
25,94.14936470590376,87.57777775933205,8.26707650516876,66.02146485296709,94.14936470590376,90.78272016318512,67.5863536651366,15.329879097045604,34.21746229784303,90.78272016318512
26,94.30001907417189,86.933207610031,8.927831964482717,65.33619837067431,94.14936470590376,91.17274631484284,66.85223284660374,16.922958783823397,33.53419874526725,90.78272016318512
27,94.30001907417189,85.3048414063168,12.86537419606097,56.93148915115899,94.09236470590376,91.17274631484284,64.36184392995776,17.952791901159117,28.929176163618337,90.49772016318512
28,94.30001907417189,86.86457615743119,11.936598838277936,65.32842576947282,94.08936470590376,91.17274631484284,67.11573561679616,15.83958601086418,33.526441604059976,90.48272016318512
29,94.30001907417189,87.92215263359705,7.923969480067536,74.35049208140667,94.08936470590375,91.17274631484283,68.44101131091941,15.026422709467301,38.54846013978453,90.48272016318512
