gen,best,mean,std,best_log,mean_log,std_log
0,91.49061166337202,36.65705773473797,30.41865772391051,91.49061166337202,36.65705773473797,30.41865772391051
1,91.49061166337202,57.59844245104181,26.521454595054365,91.49061166337202,57.59844245104181,26.521454595054365
2,91.49061166337202,70.38663317899233,20.564336874674325,91.49061166337202,70.38663317899233,20.564336874674325
3,92.92772932632852,76.64834062083132,18.0409791177894,92.92772932632852,76.64834062083132,18.0409791177894
4,92.92772932632852,82.88487489279618,11.666542817384377,92.92772932632852,82.88487489279618,11.666542817384377
5,92.92772932632852,85.10317812460971,9.567723427940638,92.92772932632852,85.10317812460971,9.567723427940638
6,92.92772932632852,86.21518151945546,8.774228591151465,92.92772932632852,86.21518151945546,8.774228591151465
7,92.92772932632852,86.80238799285301,9.29051309370521,92.92772932632852,86.80238799285301,9.29051309370521
8,92.92772932632852,88.02430099147774,9.178611399456845,92.92772932632852,88.02430099147774,9.178611399456845
9,92.92772932632852,86.72233809642046,11.37106184875416,92.92772932632852,86.72233809642046,11.37106184875416
10,92.92772932632852,87.83991083186335,10.296132478667992,92.92772932632852,87.83991083186335,10.296132478667992
11,92.92772932632852,87.81365770943076,10.89502072228763,92.92772932632852,87.81365770943076,10.89502072228763
12,92.92772932632852,86.12757852951195,13.916361037012118,92.92772932632852,86.12757852951195,13.916361037012118
13,92.92772932632852,86.70555154223484,13.436501358798395,92.92772932632852,86.70555154223484,13.436501358798395
14,92.92772932632852,87.62808524626759,11.596749171087655,92.92772932632852,87.62808524626759,11.596749171087655
15,92.92772932632852,88.60178232805903,10.290424177846727,92.92772932632852,88.60178232805903,10.290424177846727
16,92.92772932632852,88.2347156362524,10.745731583321788,92.92772932632852,88.2347156362524,10.745731583321788
17,92.92772932632852,90.31269646177304,5.787543401227841,92.92772932632852,90.31269646177304,5.787543401227841
18,92.92772932632852,89.95332415594697,6.520851104978243,92.92772932632852,89.95332415594697,6.520851104978243
19,93.33193985886489,90.01829006276759,6.268919040135378,93.33193985886489,90.01829006276759,6.268919040135378
20,93.33193985886489,90.1573468352067,6.112370227879931,93.33193985886489,90.1573468352067,6.112370227879931
21,93.33193985886489,90.14280560029736,7.179054125704227,93.33193985886489,90.14280560029736,7.179054125704227
22,93.33193985886489,90.07941563317414,5.99041575828301,93.33193985886489,90.07941563317414,5.99041575828301
23,93.33193985886489,90.82894384338653,3.724958791645328,93.33193985886489,90.82894384338653,3.724958791645328
24,93.33193985886489,89.9975044466868,5.514084351051862,93.33193985886489,89.9975044466868,5.514084351051862
25,93.33193985886489,89.17014027272242,7.8483273931051345,93.33193985886489,89.17014027272242,7.8483273931051345
26,93.33193985886489,89.35835931459349,8.177857633707283,93.33193985886489,89.35835931459349,8.177857633707283
27,93.33193985886489,88.274196635169,10.515571765061026,93.33193985886489,88.274196635169,10.515571765061026
28,93.33193985886489,87.99487715459787,10.384674729875051,93.33193985886489,87.99487715459787,10.384674729875051
29,93.33193985886487,89.21630994596195,9.480834074799782,93.33193985886487,89.21630994596195,9.480834074799782
