gen,best,mean,std
0,72.41028442909116,49.56371851017246,18.821112915634995
1,84.61925648420777,61.8856797795339,5.877255883215457
2,84.61925648420777,68.21296247960925,7.399353580263116
3,84.61925648420777,73.93245126064909,5.585585624895275
4,84.80157804100172,77.71764998539237,3.906404354035261
5,84.80157804100172,79.81785768634951,3.144186310660541
6,84.80157804100172,80.85381696966195,2.5022819885162093
7,84.80157804100172,81.93205334664248,1.9232013868011704
8,84.92234767677743,82.62887028043843,1.387094952902168
9,84.92234767677743,83.20084926805664,1.075125952759275
10,84.92234767677743,83.40022621164246,1.0159197967526743
11,84.92234767677743,83.56267477087766,0.923385257828703
12,84.92234767677743,83.69659997353996,0.8383849539668012
13,85.03011907701956,83.86474297365947,0.7473147709186627
14,85.22353644806857,84.11023525750703,0.5892662088252286
15,85.22353644806857,84.20051958936605,0.496180850927674
16,85.22353644806857,84.30435371168913,0.4075248920985425
17,85.22353644806857,84.36729443106897,0.3658082499021779
18,85.22353644806857,84.42338322621683,0.3405530182504125
19,85.37237888630945,84.48157367873273,0.32933230164048327
