gen,best_default,mean_default,std_default
0,94.01240366476762,35.50242396619024,41.27429460093985
1,94.40385026742617,70.06019867017962,34.792065183709695
2,94.40385026742617,84.7734342823228,20.226910178091423
3,94.42094470078548,89.57699519753345,9.967350042859769
4,94.42094470078548,90.26609387649457,9.971699250228868
5,94.42094470078548,91.86132447775196,1.722338862167174
6,94.42094470078548,91.88566337628116,3.2193141391141715
7,94.42094470078548,92.19508929103247,1.478373473976285
8,94.42094470078548,92.35185541242052,1.3054183611128742
9,94.42094470078548,91.32104634138588,9.04642629775126
10,94.42094470078548,91.1465649030304,9.62724023912107
11,94.42094470078548,92.38552705238595,1.2093075610319377
12,94.42094470078548,91.6722584984027,7.297332305718633
13,94.42094470078548,92.62692457245996,1.0370315890504729
14,94.42094470078548,91.6206209728415,9.42566385297281
15,94.42094470078548,92.40310781909312,1.1224945553859815
16,94.42094470078548,92.35929660137988,1.3687794954277752
17,94.42094470078548,90.7162650237587,10.526515418736585
18,94.42094470078548,92.31417209214383,1.5461200876034988
19,94.42094470078548,92.16647476857236,1.5194191578948266
20,94.42094470078548,92.22667573406468,1.311267324047085
21,94.42094470078548,92.33983678020596,1.2057453780244505
22,94.42094470078548,92.46719710710764,1.181921268100784
23,94.42094470078548,92.3795613726741,1.2208847679207642
24,94.42094470078548,92.51660266687864,0.9871138929378172
25,94.42094470078548,89.52929411929256,14.541281775030123
26,94.48094470078549,90.84748254797589,10.353836963892572
27,94.48094470078549,91.77407201130394,6.314346196375078
28,94.48094470078549,92.39224634118438,1.0375926954540144
29,94.48094470078549,92.36811295815797,1.026002624493038
