gen,best,mean,std,best_log,mean_log,std_log
0,34.26665872310225,0.5019875020377494,10.864275834316487,66.26990021702643,5.505299503493402,19.61509001796633
1,38.63009901717177,10.397477504273247,12.396149173398598,74.6318128136495,23.360632894105056,22.43656678540171
2,94.84670840550224,20.236613764754285,16.53895370176515,94.85250552318657,38.75940185381688,20.718759417299587
3,94.84670840550224,23.90038964549426,17.184716815460682,94.85250552318657,44.583092551211024,19.602773056178336
4,94.89405452609942,28.36649137006717,20.123293239199203,94.9001335721758,49.98531252920323,19.12185326175664
5,94.89405452609942,29.924844254726885,20.44003697407216,94.9001335721758,52.16776828577558,18.042983404367654
6,94.91240366476762,33.987436654778094,24.52429842523816,94.91859563501554,55.43057390014631,19.6810437544576
7,94.91240366476762,36.08846273260655,27.36217970136233,94.91859563501554,56.01967817623263,21.154736891035856
8,94.91240366476762,40.185989061868575,29.84674163034426,94.91859563501554,59.35738714632465,22.692390585517515
9,94.91240366476762,41.20383669808521,30.87164986028571,94.91859563501554,59.49530531383737,23.14841505838918
10,94.91240366476762,42.47132409736293,30.886173862749743,94.91859563501554,60.9628464424454,22.54661975507427
11,94.91240366476762,42.40956879925927,31.95424901937924,94.91859563501554,60.0131740270339,24.44794767806566
12,94.91240366476762,44.107205899785775,31.74802052992808,94.91859563501554,62.02278716732578,23.37199503256396
13,94.91240366476762,46.63293699933965,32.424259315341125,94.91859563501554,64.14860994670401,23.47589175909247
14,94.91240366476762,48.91226641178053,33.56671131274998,94.91859563501554,65.02804894902769,23.56457974083599
15,94.91240366476762,49.16420645002909,34.37834274505063,94.91859563501554,64.76802251637852,25.802653902716003
16,94.91240366476762,49.92376426783114,33.72050413153145,94.91859563501554,66.03958599477923,23.99863744268752
17,94.91240366476762,49.93384683799487,34.58069308509421,94.91859563501554,65.24970311947362,25.61241685044298
18,94.91240366476762,49.00784591439528,33.143138961181286,94.91859563501554,66.0036091129347,24.127455992456014
19,94.91240366476762,48.28557170280789,31.95546693440967,94.91859563501554,66.64928852442817,22.597045600727824
20,94.91240366476762,49.21045614067173,32.78742360131436,94.91859563501554,66.69425602206397,23.47116093649358
21,94.91240366476762,49.49770902295077,32.74472593222622,94.91859563501554,67.15753464971354,23.81226800136608
22,94.91240366476762,51.44730919539332,34.06497796435657,94.91859563501554,67.49125194979055,24.82006833082349
23,94.91240366476762,49.05918046091208,32.70888811494595,94.91859563501554,66.42297399611243,22.795801403761228
24,94.91240366476762,51.75323692575995,33.707539991066845,94.91859563501554,68.10113448371597,24.126872302792822
25,94.91240366476762,52.75755079628454,33.64159688041133,94.91859563501554,69.10547234906645,23.85932633625888
26,94.91240366476762,52.3679047530449,34.46860421564145,94.91859563501554,67.59586112971525,24.51132187937912
27,94.91240366476762,51.869795431724725,34.7772368922559,94.91859563501554,66.70576646843347,24.888697482055026
28,94.91240366476762,51.94478694536679,36.36025464541847,94.91859563501554,65.22085916588316,27.76706359076097
29,94.91240366476762,55.15738886637155,35.60055208636035,94.91859563501554,68.59351204791703,25.666632690197915
