gen,best_default,mean_default,std_default,Q5_default,Q95_default,best_balanced,mean_balanced,std_balanced,Q5_balanced,Q95_balanced,best_default_explore,mean_default_explore,std_default_explore,Q5_default_explore,Q95_default_explore,best_balanced_explore,mean_balanced_explore,std_balanced_explore,Q5_balanced_explore,Q95_balanced_explore
0,24.538641635144977,-1.2452541894824392,7.780586151006313,-6.561109925646179,15.020674092525248,43.13571632528758,12.908926451744456,18.56435980347292,-9.624001193203233,41.48472945519967,11.479865824991704,-3.309467460912724,4.891345080633905,-6.980721974024382,8.161556723419563,32.7375957835596,6.079887084833509,17.564148349312664,-12.29978758765776,33.68042766270828
1,33.89452082582581,6.15026024629146,10.28520140676927,-5.985203726695315,24.39407169158213,42.935605302694185,27.17622691562764,15.767166191867108,-5.246770667400666,43.08878697163959,21.68008614182502,-0.6171041878771572,7.094236374246641,-6.382612485965339,12.80833299154149,35.49730899787964,13.16127677279955,17.517515303329958,-10.200894782244308,34.551292599540524
2,33.89452082582581,11.72620881030077,10.58364221182466,-3.7532257563048734,32.038129385565746,42.935605302694185,33.56642868166683,11.455543806019875,9.542377130645754,43.17815626159536,21.68008614182502,3.3117787171153985,8.164953948022404,-6.017998276992979,20.43669755183357,35.49730899787964,20.909745437138604,13.810260885261378,-5.2404385138799565,35.14519952358959
3,35.70954391862151,18.02697550827813,9.850999926826356,-0.3154585025595136,33.89452082582581,43.38771744037846,37.21891802698319,9.21644942900203,25.51078268252499,43.38771744037846,21.68008614182502,6.673226482404525,6.698862709929554,-3.4484144696581125,17.804369619975912,35.49730899787964,26.9601911750053,10.234707811794731,3.759811665627671,38.513190510527394
4,37.34333783476293,24.21163725685321,6.463951400439384,15.581602961932695,35.78197859118359,43.60517753586819,40.40259424225607,4.137801226515545,32.569044868784445,44.251985127472736,24.826010031619383,11.66547485779451,6.45174921162991,1.3909300094710113,23.28319658272807,40.035365559690206,32.63814880994136,5.122463106769966,21.81993621628744,40.25461719519118
5,37.3500110782645,28.22692617599013,5.146707762980537,19.493318300793607,36.62934440123888,43.07492456587176,41.89948312378091,2.425821063787201,37.370095472010334,44.79102554240778,24.879041852208825,15.961658526303246,4.972220044592136,9.3307074473625,24.78890642163601,38.41661985746688,33.84005538157595,3.684437597009447,27.578508960099683,39.76188317874506
6,37.3500110782645,28.402182625549266,5.57589502227933,18.19617606312848,37.33565380694305,43.07492456587176,41.82491086118865,2.904113240710785,34.66095789966809,45.01034227855457,24.895183989724977,15.841555932460995,5.723235577845249,7.470625526610529,24.01939134316956,39.83933108699421,32.887956955675,7.44257025634155,27.578508960099683,40.17959281791136
7,38.57668209571192,28.71655496699945,5.299843173402374,19.70071666031308,36.62601276547873,44.27401877559309,41.75425355854588,2.778563991738347,33.669278439938125,44.07248548982293,32.333901929022225,18.0951685901008,5.990466494080096,13.173264370280997,25.454058982868467,37.754910762549926,33.36580346769149,6.531708296112818,27.870288963255646,39.90260754807797
8,40.940516422433774,29.327553268508883,5.9796290481688965,17.476844129788425,38.620325413790766,42.86311635113279,41.70657552683761,2.8582734365196583,33.01975445062765,44.07248548982293,37.51876288209059,20.57921092526644,5.650512154889219,13.600346952619368,30.408561479008785,39.25843217324026,35.273418501706935,3.950181240251109,28.484454812654945,39.87710779744637
9,40.940516422433774,30.34851982197421,5.999259604558684,18.14222007207465,39.8069909140102,42.86311635113279,41.6505379357932,3.141603143207845,33.297329847906944,44.60906413148137,41.10290490219198,22.01321155282101,6.661580724713345,12.271691907202763,35.185575453209815,40.64525700904887,36.01504321919574,3.924416705943904,28.71696857347732,40.3782321042219
10,41.10290490219198,30.09709563012332,8.37717303282468,17.53307159548495,41.10290490219198,40.64525700904887,39.89453146970306,7.036418180565538,32.70723866560569,43.59158242139454,14.18296899179439,-2.8513520159128114,6.18570043736696,-7.268494002877885,12.8535296921108,32.66771489674208,7.740012838684744,18.016055393515742,-10.562633181749227,33.595583509177125
11,41.10290490219198,30.664769807527573,5.760802201255724,20.67719515518833,41.02228077308554,40.64525700904887,40.71473768668507,2.974379418331995,34.168041747299206,43.94443507943407,14.18296899179439,0.8532092878218357,8.059243030977383,-6.362536497414314,13.807988311118798,32.66771489674208,15.45015214956312,17.57680969528957,-9.57692287452976,33.88962936561622
12,41.10290490219198,29.10711715447125,7.028273299872764,19.557654047784123,41.02228077308554,40.64525700904887,40.00679034540451,3.5126729792555658,33.70232101276821,44.11604618255972,30.19099125166828,6.192755134168641,8.421116161115027,-6.080452670292162,16.000995235954345,40.83430821455664,26.05282170720168,15.664832510106375,-5.227933854430605,42.970852026325765
13,41.10290490219198,28.26935272351685,7.251094021725803,15.575499020605973,40.84496456800288,40.64525700904887,40.24657503701179,3.592449226724089,32.880888494910536,44.21243727140686,31.195406201576663,11.441065626655584,6.966394317349622,-1.0593095233623893,23.84887813638872,40.14510952330583,31.924628029465133,7.772195750922129,24.08248140443228,41.89109686502578
14,41.10290490219198,29.36485004385633,7.177587262385538,15.879378994518392,41.02228077308554,40.64525700904887,40.18804207267472,4.119630647432508,32.90303188871032,44.65280730794759,36.39915891622384,14.30180456488544,8.537207356600058,4.286043716553857,31.218717432274666,43.272786898416754,31.32179714558236,9.780186879598649,17.357333766539544,42.00785967681039
15,41.10290490219198,30.884839981500765,6.756749728308554,18.34571088957903,41.10290490219198,40.64525700904887,39.58040114897242,4.366568773036445,31.894730173161538,44.58777615917503,36.39915891622384,16.868187855596005,9.012672944033834,4.790344088369881,31.218717432274666,43.272786898416754,33.65402529097049,5.689538774854775,22.212576743324107,41.08614536780305
16,41.10290490219198,29.02106199293604,7.835203007946998,15.996851709278388,41.10290490219198,40.64525700904887,39.05558702939354,4.6481436544465655,31.61185016387995,44.6033793497923,36.39915891622384,21.285036972712504,8.9689614736428,7.265519114649534,33.951496341918464,43.272786898416754,35.71413487707261,4.888670064300573,29.019514311901265,42.49333431737309
17,41.10290490219198,31.267914386932738,6.600517471597961,18.13186999907303,41.10290490219198,40.64525700904887,39.91453758612132,4.2850816849149895,31.978090512535022,44.66556803808832,42.376304232696775,24.92544917088916,7.450730688211124,13.801356497022148,35.49896598272835,44.102945934205785,38.21915581369776,3.245380935600922,32.33566200658279,43.206284295533465
18,41.10290490219198,32.716687516661295,6.161712589333838,24.03061749758636,41.10290490219198,40.64525700904887,40.35708767884697,4.028408273029122,33.77422673857615,44.68409848554472,42.376304232696775,27.252540824818343,6.304220233211129,16.909415040251655,38.78639590678845,44.102945934205785,38.98582922034531,3.052460233691652,33.047233097239506,43.66287176521743
19,41.10290490219198,31.63706269609065,5.934189468023302,21.294878912191106,41.10290490219198,40.64525700904887,39.90924507304388,4.137387172225595,32.20651156009398,44.292170497394686,42.59807049989647,28.842482842961417,5.709259135505805,19.11048252067276,42.376304232696775,43.82227193149082,39.72579647257048,2.9540763576911138,33.28831817373331,43.82227193149082
20,42.59807049989647,32.473561291577745,6.634738206258914,23.017739391207044,42.4982756796566,43.82227193149082,40.228500768766665,3.526835025404215,33.27488536576324,44.13776245734205,16.158852250833213,-2.2170276735985723,6.91224636119341,-6.868473907823142,14.246634983533037,38.03611738817271,6.453670408619251,18.843314620787588,-12.101284743824966,36.00148632878649
21,42.59807049989647,31.823562007326814,7.351752146881847,18.843545635059268,42.4982756796566,43.82227193149082,40.2662388426906,4.183370941080408,32.367456549642654,44.723205500802834,16.158852250833213,0.3066970595308238,7.524584949175653,-6.545734917808941,15.65788091989232,38.03611738817271,16.134030212145618,17.802864063796868,-11.035568979468035,38.03611738817271
22,43.19549150493722,31.72636685716765,8.026509619147571,16.50385056224168,42.59807049989647,47.691231427180114,39.78895414958935,5.164857875623004,32.386222433589815,45.9395778776565,23.676193998725115,5.7867740979688005,9.35927584050373,-6.114680047449211,21.68395743860077,31.6300151842587,25.159375219025343,13.703757887011164,-5.147352323041956,38.98743160465889
23,43.19549150493722,30.46274526574811,8.975722628044716,12.9541382720439,42.92665205266888,47.691231427180114,40.48805224351404,4.06686006930663,33.29602678618364,46.40743984526656,24.77432436820482,11.1368192461646,8.555626486456237,-3.950552471959656,23.485583780138985,38.5036643108112,30.93067606619021,8.0820372826049,10.129037046238686,39.5046472892755
24,48.05704505481556,32.402648550587784,6.364855695833168,22.399533745579586,42.92665205266888,43.89716332415327,40.904838452311495,3.276167674122805,35.30790619312224,44.723205500802834,28.94261338792817,16.386679692286055,6.783321588004488,5.356799914534792,25.98084778377836,40.1737046328704,33.512183834315,5.075548483379888,29.42995687365572,40.1737046328704
25,48.05704505481556,33.06771586282905,6.799394427564324,22.019057175233364,45.86934595737029,43.89716332415327,40.88380211183231,4.187978283811336,33.21766030630933,46.61922677302511,29.94530524106549,17.63870986245015,7.428643591241753,2.4278562653990887,29.245681638140724,40.4341133794735,33.335980956646914,4.541182820720858,27.086815262129885,40.3169294435021
26,48.05704505481556,34.251922003492766,5.770648030370743,24.570266477899224,45.80816387866076,43.89716332415327,41.19479488710379,3.809634646424153,34.631636188489296,45.50808777476793,29.94530524106549,21.92740088686612,5.4235390287867125,13.11461139117093,29.811396884516284,40.4341133794735,34.590361060647744,3.5193305721585246,30.80572111791053,40.05693951342396
27,48.05704505481556,34.132473827003395,7.793816627235643,26.436464836828872,45.80816387866076,43.89716332415327,40.65372127720307,7.315392500311636,34.892608324663456,46.36198614632978,30.261047590881923,21.77422638105021,6.449189127235732,11.934341108035897,29.94530524106549,39.69525471528959,33.601402442396335,7.028931487976134,27.94187395126776,40.10162698059074
28,48.05704505481556,35.29461490813688,8.193112321626035,25.96482693421819,47.52079413498614,43.89716332415327,41.34695859442341,7.603939770861547,34.95454650959909,47.90106973885327,30.261047590881923,23.472179165536744,5.501636556562933,16.37537471898516,29.94530524106549,39.69525471528959,35.090126139063464,4.943338788608546,29.02607593810406,39.97017958112159
29,48.05704505481556,35.68841393553596,5.975613247780761,27.68829715350776,47.52079413498614,43.89716332415327,42.32005043819537,3.2877302611737687,37.15789223785392,47.739521552807865,33.724951730480235,25.68740476921908,3.5882911645083264,18.14656029739381,30.78229467230125,41.20833164056118,36.13294776105413,2.862768936142039,31.3071797505932,40.29962546093095
30,48.05704505481556,32.710089590727755,8.89760842834031,17.508387790877258,48.05704505481556,43.89716332415327,39.91762741325497,4.399477557282912,32.88710591269354,46.81238502126384,17.98365970373046,-0.9167863350768074,7.651871983476079,-6.746343526247764,16.985201364716602,39.93266555736359,9.892331367160835,18.436966106995868,-10.096772122335576,38.97838670627956
31,48.05704505481556,32.52399959353091,8.191571513992265,17.38408656211841,48.05704505481556,43.89716332415327,40.41193736373178,4.465768054790935,32.25409223832793,47.50876498010776,17.98365970373046,-0.0685873871146896,7.868400174181283,-6.248910582222602,16.985201364716602,39.93266555736359,13.099587999576636,17.420031570801594,-8.720364771381242,38.60318090694224
