gen,best_default,mean_default,std_default,Q5_default,Q95_default,best_balanced,mean_balanced,std_balanced,Q5_balanced,Q95_balanced
0,87.46254710353533,28.521095393187103,32.34983871097015,-5.746362680308558,75.31112853589032,59.37853908213789,14.051848576101229,18.45484252839908,-5.749551968554122,39.307738956958
1,90.27282822853992,57.24812202083493,22.17001835737052,12.239852055700096,87.46254710353533,72.98835394814512,30.71698919532465,14.922706784516189,4.236706317290497,59.37853908213789
2,93.71833644349736,66.96011375689159,17.14378316259999,30.24165889814236,88.00206115978555,89.1525055231866,37.705852367030325,15.197928711865158,14.23850343603176,62.05402982543823
3,93.71833644349736,72.54433585969278,12.536706060388866,57.12971537715703,89.92183144057705,89.1525055231866,42.010555973527495,14.945488457892004,29.126896902092582,71.22134334406404
4,93.71833644349736,74.92342484739707,10.224946364026732,57.82257008750022,89.76809573133733,89.1525055231866,43.78876190447935,13.617361676338788,29.81690333593169,70.10720370325538
5,93.71833644349736,76.48736279346166,10.076335432860317,66.0105398258573,89.85599522686165,89.1525055231866,45.39330228026552,14.022613107961783,34.00803793634936,70.91553324368111
6,93.71833644349736,79.47626973856184,8.374406266027181,66.02835696395401,89.85599522686165,89.1525055231866,48.25895450090999,13.420404419374686,34.02581015816148,70.91553324368111
7,93.71833644349736,79.48266072143973,11.25637698571068,66.01103858311014,89.77109573133733,89.1525055231866,49.44531356508045,14.413582742967654,34.00853545289202,70.12220370325538
8,93.71833644349736,79.81700102181904,14.034129504912642,65.58858268850847,89.94869454398948,89.1525055231866,50.89494645285508,15.495571666635245,33.78598779472133,71.56042699759436
9,93.71833644349736,82.85036975818007,8.430011355686968,66.1382336030632,89.25359441559674,89.1525055231866,53.32327076077999,12.360481685600908,34.135390275885314,67.5647375127619
10,93.71833644349736,81.54064052849992,11.317718742711982,57.2310578782063,89.85299522686165,89.1525055231866,52.8223688992924,14.150801257641882,29.22793967391,70.90053324368111
11,93.71833644349736,81.33822453035602,12.488979574139956,57.21894879092895,89.66009573133734,89.1525055231866,52.978328010840194,14.378936206666678,29.21586806824189,70.22902982543827
12,93.71833644349736,84.01591406134258,8.354608276260064,66.19839573926517,89.62375944940648,89.1525055231866,55.81267805729148,12.232904128829736,34.195377419403066,69.71286320484475
13,93.71833644349736,82.37485260030081,11.415745829637135,57.30471527889282,89.66026272965907,89.1525055231866,54.50369588539601,14.112286023015333,29.30134934867219,70.24120912097428
14,93.71833644349736,82.86634635533325,9.844914634174946,66.14095957336976,89.06700182793875,89.1525055231866,54.4703074735681,12.630561836347898,34.138108446552295,66.52601619918677
15,93.71833644349736,83.93737186085473,9.076241856187362,66.1641762036804,89.06700182793875,89.1525055231866,55.77248763891998,11.87159152637754,34.16125941746819,66.52601619918677
16,93.71833644349736,83.93185995054414,8.458132017351984,66.14765404810413,89.46774213760072,89.1525055231866,55.71574773032783,12.19418358347984,34.14478501618352,68.84713678367672
17,93.71833644349736,84.52681983730788,8.758594291424487,66.01103858311014,91.88224312524352,89.1525055231866,57.80821544244472,13.070753550989332,34.00853545289202,80.6092674306702
18,93.71833644349736,85.0289702940562,8.102156054759893,66.0134225241353,91.14124312524352,89.1525055231866,58.97743027871076,13.045148819338888,34.01091342659923,76.90426743067023
19,93.71833644349736,85.21976950243949,10.707453094685514,66.1558792077101,91.12893326054318,89.1525055231866,60.19290374479403,13.44905889661034,34.152986505970986,76.83194446901663
20,93.71833644349736,85.58395243642367,8.856410627114043,66.01103858311014,92.0649543376517,89.1525055231866,61.19065607398968,13.505040256338882,34.00853545289202,81.53599518851206
21,93.71833644349736,84.73718707572613,11.73207237593208,65.57647802350378,92.18369250208715,89.1525055231866,60.17350784955702,14.525074425233203,33.77392969188048,82.11070983838708
22,93.71833644349736,83.8799473181244,11.724678681959729,57.17651227542696,91.73633197749103,89.1525055231866,58.78675839945508,14.875830850081242,29.17355936113544,80.05556952779492
23,93.71833644349736,85.71756981927882,9.253717769671626,66.15067522005315,91.73633197749103,89.1525055231866,60.68190381124666,12.989537030673034,34.147797520225524,80.05556952779492
24,93.71833644349736,85.05218054216851,9.384831027793169,66.01103858311014,92.18369250208715,89.1525055231866,60.550100130524925,14.02195367205935,34.00853545289202,82.11070983838708
25,93.71833644349736,84.90220621005015,9.183317662495616,66.00871258232839,92.29940233487493,89.1525055231866,60.19930748011454,14.67996058227272,34.00621513425131,82.94672279029598
26,93.71833644349736,83.72809063395808,9.693658442274208,65.97571205112315,92.1078800061558,89.1525055231866,58.07973228683052,14.792739668732162,33.97329568318184,81.80699002086172
27,93.71833644349736,84.015474431697,9.56316466569056,66.00847391839076,91.82754832021811,89.1525055231866,58.255853699992194,14.473182718518231,34.0059770385633,80.3866355068912
28,93.71833644349736,84.12088787474822,9.46045705648132,66.01103858311014,91.63773230259882,89.1525055231866,58.43572753666965,14.42994728001379,34.00853545289202,79.41679402095836
29,93.71833644349735,84.53497462662386,10.509523570713494,66.01103858311014,90.66273230259883,89.1525055231866,59.305810860461925,13.905518300377807,34.00853545289202,74.54179402095836
