gen,best_default,mean_default,std_default
0,30.081106145726853,4.630121883699204,11.215738767602868
1,38.29926889045219,12.612369204472245,11.831239129665898
2,38.32040081415562,19.02820066401633,8.744090093068454
3,65.10027689271513,22.881124755261,8.15846658093393
4,86.60297238531375,25.57975486929745,11.024933529889148
5,86.60297238531375,28.021034007625303,13.626718111919676
6,86.60297238531375,30.701601532786853,14.75722777074869
7,86.60297238531375,34.94305504194029,15.425329359511048
8,86.60297238531375,36.55461538994246,15.968394934713189
9,87.9568775771806,39.48877162526584,16.799079475429966
10,88.52209403655284,40.140473389031385,17.06958840034596
11,89.45880994493166,39.71289741051076,18.3430645236628
12,89.45880994493166,42.71928616896952,18.246093266389742
13,91.3389942592783,44.46764635205617,19.123381371317222
14,91.3389942592783,45.38047674096506,19.22410412596245
15,91.3389942592783,45.01867936024618,21.183942860017552
16,91.3389942592783,48.00360999998488,22.25242690329816
17,91.3389942592783,46.65486326984169,23.746360922604925
18,91.3389942592783,44.35382033500982,23.611422748725456
19,91.3389942592783,46.86524958288038,22.25108430232456
20,91.3389942592783,46.09401938467177,22.377234189038315
21,91.3389942592783,47.96988655641365,22.64467496106075
22,91.3389942592783,48.86769478898268,23.306958139469074
23,91.3389942592783,48.0909719240708,21.96532918874373
24,91.3389942592783,50.81773657998423,23.540373216724834
25,91.3389942592783,53.265310713678986,22.81220692758408
26,91.3389942592783,53.409274325000126,24.10280163784182
27,91.3389942592783,53.79863929494565,24.620768220902267
28,91.3389942592783,53.547684451621336,25.14018711183618
29,91.3389942592783,52.163511606138265,25.427096426921537
