gen,best,mean,std
0,19.68524597961339,0.0447031792379175,5.764349677085812
1,20.173303471584724,5.524995543498054,6.046951188289028
2,21.654755699352155,11.661415921683185,5.4216316553247905
3,23.1253897853884,16.987395246531488,3.0109713868073675
4,25.004900291153653,18.78558522675022,1.627954102087939
5,29.90560494464389,19.407694265483855,1.9143089917696243
6,31.16832825293563,20.91597816780052,2.9889004038579703
7,46.96659349865275,22.739845212686173,4.346958465675932
8,53.89630316310222,24.12533712735439,5.362885874327327
9,46.71724800196655,27.97934982998361,4.814775056767125
10,41.8869369031654,29.176202033489805,3.3733544383879317
11,68.36888076361912,31.421255466725807,5.037913256980525
12,47.413407313769675,31.09648252125489,3.803018394489929
13,55.87356682345991,31.271295022887895,4.15850934103323
14,53.49627594886833,31.932671777243986,3.9105585583574127
15,61.38231556887223,32.22785973609288,6.108864647596967
16,61.83567086155223,32.438618457033066,5.7639245335514016
17,54.40098629307064,33.84487787013215,5.012238093936809
18,58.89352134873752,33.36004721501991,6.08393748039359
19,57.90098629307064,34.0745420235828,6.326952760070103
20,67.81108446962749,34.85907608373422,7.825891281613123
21,55.97127662862117,35.46154464110271,6.799588466419061
22,62.47595975858957,36.79058785521318,7.019419316401918
23,61.71181638624749,37.26095792758357,7.688286339635727
24,59.40661018673327,37.50342160138681,7.966296108060519
25,73.03184974301834,37.860595440473006,9.096928887904424
26,64.97595975858957,38.63396043500676,7.909969799634855
27,64.47595975858958,41.14833920301586,8.575810649464195
28,73.4320536528359,39.99826670276714,8.212245392190354
29,66.38137480517801,43.11088123040564,9.25488626736234
30,91.9000406301899,41.59911230423493,10.377076021763202
31,68.8210537178661,42.79406932690579,9.39706175988443
32,66.85983347078727,42.598916744774606,7.434948549039786
33,65.81108446962747,43.11779045065343,8.07301077884827
34,74.35338720964508,41.973685878379825,8.787154545662869
35,65.05280551704948,42.65703776715454,8.239108771565602
36,71.95634827069696,43.687723469942505,8.976208688651845
37,63.176438445279054,42.549620749644966,8.578394018721939
38,79.27252346791568,44.29515600783404,9.653493506578538
39,65.08397015233854,43.0761943440365,8.580653412202205
40,81.00644128775465,44.263836589756714,9.555247191895344
41,67.9273705228675,45.287818045131786,8.767789658649638
42,72.23662826552788,46.12634556721079,8.401852306574796
43,74.43085220503241,44.530902068418,8.943466476746229
44,66.30833311420548,45.04351299344594,8.135437237095061
45,65.948544309814,45.407490491549915,7.280562180936765
46,80.0307359056157,47.13140542710035,8.325639268989407
47,78.69442882452194,46.07890696249534,9.090395375010951
48,71.08043897874043,46.222503599206846,7.348191539823221
49,77.17416590803774,48.35612406395399,8.266057149312722
50,73.51747609347154,48.740007858974174,7.893421901656618
51,76.5173675049859,46.86678835755688,9.27374514395341
52,71.5352723281308,45.53210363288657,8.20820738954973
53,80.97527665246561,47.27276047265841,10.580255542270196
54,78.19997574311341,47.60750076971105,8.491943676140165
55,74.80791048031647,46.55005093377518,8.687724751113995
56,82.14430770451312,47.88365313577534,9.969392627497632
57,82.26007761561088,49.222558605257554,10.527760851538606
58,78.53823953773448,47.70508602281046,9.559338992841203
59,73.97587186040215,49.15180722250716,10.061567814286454
60,78.13771944924619,49.696118318846686,10.172380768017073
61,76.16201406710721,48.09235801458609,10.075042838596616
62,70.68282823999519,47.31922244038349,10.545956686112495
63,79.12557667231565,51.22095457588267,10.131150847502337
64,78.05611960930165,50.98945271388939,9.193726078690323
65,76.80395560755329,50.50580805835437,9.347454302957678
66,79.89997390347962,49.801223366935126,11.603584920848242
67,77.52959055212922,52.48767444168428,8.986520490759826
68,72.83439688448334,50.91077809115944,8.323724863807595
69,72.54177071133259,50.22419020363854,10.658980953803049
70,81.24509140608541,52.597962793848886,9.565999549808636
71,80.9752766524656,52.38267085957889,8.904571262513082
72,92.06244992038158,50.91684604401747,10.646868648234951
73,84.33336407073713,55.80833351676389,10.807998002409311
74,84.83985080994107,55.93377590288641,8.530650529677915
75,85.29639545188769,54.816658022407495,11.653856365287895
76,84.40590662423685,51.30090930250918,11.373353661044588
77,77.88738726603796,52.317164559178785,9.526239691292911
78,80.11438965272615,53.50722460148497,9.939007731664274
79,80.12557667231565,56.65941276432839,9.087817450863142
