gen,best,mean,std
0,62.50128546567016,27.251355126976563,22.108612635823143
1,67.25863371667783,51.67191864722644,5.9052358106111935
2,68.42552044122628,55.00398652470901,6.024450321765591
3,68.42552044122628,57.35349312218419,5.40711631782172
4,68.42552044122628,59.790930925224366,3.687137410881999
5,68.50128546567016,61.1334124395656,2.1774339093528945
6,68.50128546567016,61.632352596200015,2.4914944967136923
7,74.65711936420827,62.07670639968326,2.979488461314506
8,74.65711936420827,62.626367322325024,3.317768940003294
9,74.65711936420827,63.6944643190722,3.636098193064302
10,74.65711936420827,64.5305922087303,3.761769000564698
11,74.65711936420827,65.25395225012849,3.5748626614290524
12,74.65711936420827,66.09876528851761,3.139488791900565
13,74.65711936420827,66.83310056681783,2.7897350587809147
14,74.65711936420827,67.30996456191957,2.526609228223264
