gen,best_default,mean_default,std_default
0,87.17788162462297,21.892749158798093,33.59423938680896
1,90.61356122494232,47.91459668854707,35.06355734335323
2,90.61356122494232,66.82782057703089,30.58318243829912
3,90.61356122494232,77.54911505664838,23.09200760749281
4,90.61356122494232,83.80850831515376,13.93163914690612
5,90.61356122494232,84.81311566451689,11.29951938949022
6,90.61356122494232,87.54976734059626,1.1468437206490392
7,90.61356122494232,87.09307096015402,6.779163031019186
8,90.61356122494232,86.97583185811378,8.515418120579668
9,90.61356122494232,87.22451302620888,4.746565938345298
10,90.61356122494232,87.28629951599251,5.199160319412246
11,90.61356122494232,86.62070376364049,9.121237143916156
12,90.61356122494232,87.1492551591087,6.543139842665021
13,90.61356122494232,87.77834312211455,5.302339012962956
14,90.61356122494232,87.16208292123669,8.005215363191635
15,90.61356122494232,87.54911768370644,6.383470217401815
16,90.61356122494232,87.14289535754943,10.0946626677048
17,90.61356122494232,87.8680568302306,6.439954939852155
18,90.61356122494232,86.87656138857989,11.712506637101338
19,90.61356122494232,87.89757413396606,7.163037009177211
20,90.61356122494232,88.21343643789301,6.964452285927206
21,90.61356122494232,88.94518998885826,4.687201076389403
22,90.61356122494232,88.08728739788634,8.804824485488519
23,90.61356122494232,88.32650684936989,8.940360148560057
24,90.61356122494232,87.44017553368883,12.183695339726588
25,90.61356122494232,87.3940943288923,9.796314452167524
26,90.61356122494232,86.93716703179933,10.92247977913503
27,90.61356122494232,86.23874985727402,11.035471726525886
28,90.61356122494232,84.27575664164735,16.542787710690938
29,90.61356122494232,87.6884988922799,7.842280280749082
